org1	pdept	bgtyy	org	item	srcid	workid	workna	workbr	pworkid	plancd	chap	chappna	chapnote	sysdat	usno
07105		104	07105	2	527601001	152	第2期大安及文山區管線更新工程	第2期大安及文山區管線更新工程	003	2	12011502	061	餘16,580,000元不再編列。	1030620	BGT
07105		104	07105	2	527601001	153	第2期大同及中山區管線更新工程	第2期大同及中山區管線更新工程	038		12011502	062	餘3,383,000元不再編列。	1030317	BGT
07105		104	07105	2	527601001	173	迪化污水處理廠增設放流管工程	迪化污水處理廠增設放流管工程	021	2				1030620	BGT
07105		104	07105	2	527601001	174	內湖污水處理廠二期工程	內湖污水處理廠二期工程	022	2				1030620	BGT
07105		104	07105	2	527601001	175	內湖污水處理廠初沉池設備更新汰換工程及生物池攪拌機設備增設工程	內湖污水處理廠初沉池設備更新汰換工程及生	023	2				1030620	BGT
07105		104	07105	2	527601001	800	管線清理檢視工程	管線清理檢視工程	028		12011502	079		1030630	BGT
07105		104	07105	2	527601001	801	設施及框蓋維護工程	設施及框蓋維護工程	029		12011502	080		1030630	BGT
05112		104	05112	2	227102007	013	永建市場大樓公共區域汙水管工程	永建市場大樓公共區域汙水管工程						1030415	BGT
05112		104	05112	2	227102007	014	中崙大樓電梯鋼索更新工程	中崙大樓電梯鋼索更新工程						1030415	BGT
05112		104	05112	2	227102007	015	稻香超市大樓發電機線路更改工程	稻香超市大樓發電機線路更改工程						1030415	BGT
05112		104	05112	2	227102007	016	成功民眾閱覽室屋頂防水工程	成功民眾閱覽室屋頂防水工程						1030415	BGT
05112		104	05112	2	227102007	017	成功民眾閱覽室電梯整修工程	成功民眾閱覽室電梯整修工程						1030415	BGT
05112		104	05112	2	227102007	018	大安分館整修工程	大安分館整修工程						1030415	BGT
05112		104	05112	2	227102007	019	三民分館樂齡學習中心裝修工程	三民分館樂齡學習中心裝修工程						1030415	BGT
05112		104	05112	2	227102007	020	王貫英紀念館整修工程	王貫英紀念館整修工程		1				1030624	BGT
05112		104	05112	2	227102007	021	太陽圖書館光電板與室內環境監控系統工程	太陽圖書館光電板與室內環境監控系統工程						1030415	BGT
05112		104	05112	2	227102007	022	力行分館牆面整修工程	力行分館牆面整修工程						1030415	BGT
05112		104	05112	2	227102007	023	西中分館整修工程	西中分館整修工程						1030616	BGT
05112		104	05112	2	227102007	024	石牌分館整修暨監控系統工程	石牌分館整修暨監控系統工程						1030415	BGT
05112		104	05112	2	227102007	025	西中分館階梯教室暨館舍整修工程	西中分館階梯教室暨館舍整修工程						1030415	BGT
05112		104	05112	2	227102007	026	大直分館整修工程	大直分館整修工程		1				1030624	BGT
05112		104	05112	2	227102007	027	東園分館整修工程	東園分館整修工程						1030428	BGT
05112		104	05112	2	227102007	028	延平分館鋁門窗及兒童圖書室整修工程	延平分館鋁門窗及兒童圖書室整修工程						1030415	BGT
05112		104	05112	2	227102007	029	萬興分館整修工程	萬興分館整修工程						1030415	BGT
05112		104	05112	2	227102007	030	文山自修室天花板整修工程	文山自修室天花板整修工程						1030415	BGT
05112		104	05112	2	227102007	031	中崙分館8樓廁所整修工程(含無障礙廁所)	中崙分館8樓廁所整修工程(含無障礙廁所)						1030415	BGT
05112		104	05112	2	227102007	032	龍華民眾閱覽室B1自修室裝修工程	龍華民眾閱覽室B1自修室裝修工程						1030415	BGT
05112		104	05112	2	227102007	A07	本館分攤總工程費明細如下：	本館分攤總工程費明細如下：		3				1030709	BGT
05112		104	05112	2	227102007	A11	本館分攤總工程費明細如下：	本館分攤總工程費明細如下：		3				1030709	BGT
05112		104	05112	2	227102007	A20	總工程費明細如下：	總工程費明細如下：		3				1030709	BGT
05112		104	05112	2	227102007	A26	總工程費明細如下：	總工程費明細如下：		3				1030709	BGT
02126		104	02126	2	137102024		行政中心大樓中央空調系統汰換工程分攤款	行政中心大樓中央空調系統汰換工程		2				1030630	BGT
02126		104	02126	2	137102024	A01	行政中心大樓中央空調系統汰換工程總工程經費明細如下：	行政中心大樓中央空調系統汰換工程		2				1030630	BGT
02127		104	02127	2	137102035									1030324	BGT
02127		104	02127	2	137102034		日祥區民活動中心新建工程	日祥區民活動中心新建工程		2				1030626	BGT
02127		104	02127	2	137102033		柳鄉區民活動中心建築物外牆整修工程	柳鄉區民活動中心建築物外牆整修工程		1				1030702	BGT
02127		104	02127	2	137102033	001	柳鄉區民活動中心建築物外牆整修工程	柳鄉區民活動中心建築物外牆整修工程						1030417	BGT
02127		104	02127	2	137102033	A01	柳鄉區民活動中心建築物外牆整修工程總工程經費明細如下：	柳鄉區民活動中心建築物外牆整修工程總工程						1030417	BGT
02127		104	02127	1	132801009	002	新移民活動及課程	新移民活動及課程			04010105	001		1030703	BGT
02127		104	02127	1	132801010	003	新移民會館各項業務費	新移民會館各項業務費			04010105	002		1030703	BGT
02127		104	02127	1	132801010	004	萬華區新移民會館設備	萬華區新移民會館設備			04010105	004		1030418	BGT
02127		104	02127	2	137102030		萬華區新移民會館整修工程	萬華區新移民會館整修工程			04010105	003		1030421	BGT
02127		104	02127	2	517701003	001	巷弄綠美化維護工程	巷弄綠美化維護工程			07010502	001		1030418	BGT
02127		104	02127	2	137104003		電話主機系統資本租賃			2				1030626	BGT
02127		104	02127	2	137102040		昆明區民活動中心整修工程	昆明區民活動中心整修工程						1030709	BGT
02128		104	02128	2	137102133		文山區行政中心大樓耐震補強工程分攤款			2			本工程為103-104年度連續性計畫，總工程經費64,356,885元，本所應分攤經費26,321,969元，上年度已編列835,238元，本年度編列最後1年經費25,486,731元。	1030704	BGT
02128		104	02128	1	132801060	001	新移民生活適應業務與各類研習課程				04010105	001		1030702	BGT
02128		104	02128	2	517701060	001	巷弄綠美化維護工程				07010502	001		1030702	BGT
02129		104	02129	1	132801008	001	新移民生活適應相關業務	新移民生活適應相關業務			04010105	001		1030702	BGT
02129		104	02129	1	132801009	001	新移民生活適應相關業務	新移民生活適應相關業務			04010105	001		1030702	BGT
04101		104	04101	2	147102001	006	中山地下街低壓盤空氣斷路器汰換工程		007					1030409	BGT
04101		104	04101	2	147102001	007	地下街給水控制系統及給排污泵汰換工程		008					1030409	BGT
04101		104	04101	2	147102001	008	東區地下街電梯重置工程		009					1030606	BGT
04101		104	04101	2	147102001	009	中山地下街爵士廣場飲水設備工程		006					1030606	BGT
05112		104	05112	1	220206002	001	親子免費電腦研習班	親子免費電腦研習班						1030325	BGT
07104		104	07104	2	517701001	031	信義414號公園新建工程委託規劃設計及監造案	信義414號公園新建工程委託規劃設計及監造			07010501	013		1030305	BGT
07104		104	07104	2	517701001	032	文山(景美)21號二十一興泰公園擴建工程委託規劃設計監造案	文山(景美)21號二十一興泰公園擴建工程委託			07010501	014		1030305	BGT
07104		104	07104	2	517701001	033	文山(景美)42號綠地擴建工程	文山(景美)42號綠地擴建工程			07010501	015		1030305	BGT
07104		104	07104	2	517701001	035	北投2號公園擴建工程委託規劃設計監造案	北投2號公園擴建工程委託規劃設計監造案			07010501	016		1030305	BGT
07104		104	07104	2	517701001	117	北投241號公園新建工程委託規劃設計監造案	北投241號公園新建工程委託規劃設計監造案			07010501	027		1030305	BGT
07104		104	07104	2	517701001	121	士林206號綠地新建工程(含補償費4,585,000元)	士林206號綠地新建工程(含補償費4,585,000			07010501	018		1030305	BGT
07104		104	07104	2	517701001	122	士林207號綠地新建工程(含補償費3,419,000元)	士林207號綠地新建工程(含補償費3,419,000			07010501	019		1030305	BGT
07104		104	07104	2	517701001	123	大同27號廣場新建工程(含補償費23,158,000元)	大同27號廣場新建工程(含補償費23,158,000			07010501	020		1030305	BGT
07104		104	07104	2	517701001	124	內湖124號公園擴建工程(含補償費171,985,000元)	內湖124號公園擴建工程(含補償費171,985,00			07010501	021		1030305	BGT
07104		104	07104	2	517701001	112	士林官邸公園整體委託規劃案	士林官邸公園整體委託規劃案			07010501	022		1030305	BGT
07104		104	07104	2	517701001	113	南港58號公園擴建工程(含補償費301,000元)	南港58號公園擴建工程(含補償費301,000元)			07010501	023		1030305	BGT
07104		104	07104	2	517701001	114	士林78號綠地新建工程	士林78號綠地新建工程			07010501	024		1030305	BGT
07104		104	07104	2	517701001	115	內湖117號綠地新建工程(含補償費1,036,000元)	內湖117號綠地新建工程(含補償費1,036,000			07010501	025		1030305	BGT
07104		104	07104	2	517701001	116	大安410號公園新建工程委託規劃設計監造案	大安410號公園新建工程委託規劃設計監造案			07010501	026		1030305	BGT
07104		104	07104	2	517701001	120	北投241號公園新建工程(含補償費1,186,000元)	北投241號公園新建工程(含補償費1,186,000			07010501	017		1030305	BGT
07104		104	07104	2	517701001	118	萬華372號公園新建工程(含補償費100,000元)	萬華372號公園新建工程(含補償費100,000元)			07010501	028		1030305	BGT
07104		104	07104	2	517701001	119	南港56號公園新建工程(含補償費6,742,000元)	南港56號公園新建工程(含補償費6,742,000元			07010501	029		1030305	BGT
07104		104	07104	2	517701001	109	中正297號公園擴建工程	中正297號公園擴建工程			07010501	030		1030305	BGT
07104		104	07104	2	517701001	110	北投25號公園新建工程(含補償費1,606,000元)	北投25號公園新建工程(含補償費1,606,000元			07010501	031		1030305	BGT
07104		104	07104	2	517701001	111	文山(景美)6號萬慶公園擴建工程(含補償費4,000,000元)	文山(景美)6號萬慶公園擴建工程(含補償費4,			07010501	032		1030305	BGT
07104		104	07104	1	510201002	001	辦理花季相關費用(材料、植栽、保全、運費及印刷等)	辦理花季相關費用(材料、植栽、保全、運費			07010503	001		1030502	BGT
07104		104	07104	1	510201002	002	辦理花展相關費用(材料、植栽、保全、運費、印刷及製作費等)	辦理花展相關費用(材料、植栽、保全、運費			07010503	002		1030502	BGT
07104		104	07104	1	510201005	003	辦理菊展相關費用(材料、植栽、保全、運費及印刷等)	辦理菊展相關費用(材料、植栽、保全、運費			07010503	003		1030307	BGT
07104		104	07104	2	517701001	043	公圳公園更新工程	公圳公園更新工程			07010501	005		1030305	BGT
07102		104	07102	2	317602001	270	磺港溪壓力箱涵分洪工程-砷土屯置場復建履約爭議調解案應付工程款	磺港溪壓力箱涵分洪工程-砷土屯置場復建履	022					1030506	BGT
07102		104	07102	2	317602001	191	社子島基隆河側自行車道串連工程	社子島基隆河側自行車道串連工程			04010113	001	賸餘經費10,000,000元不再編列。	1030501	BGT
07102		104	07102	2	317602001	128	河濱公園新闢及整建工程	河濱公園新闢及整建工程			04010113	003		1030501	BGT
07102		104	07102	2	317602001	129	97年度河濱主題公園及生態公園工程	97年度河濱主題公園及生態公園工程			04010113	006		1030428	BGT
07102		104	07102	2	317602001	130	景美溪(萬芳交流道至萬芳路段)右岸堤防新建及河道整治工程	景美溪(萬芳交流道至萬芳路段)右岸堤防新建			13010301	001		1030428	BGT
07102		104	07102	2	317605001	269	雨水下水道結構修補工程	雨水下水道結構修補工程						1030620	BGT
07102		104	07102	2	317605002	271	雨水下水道結構安全檢測及設計工作	雨水下水道結構安全檢測及設計工作					103年度工程	1030506	BGT
07102		104	07102	2	317602002	272	南湖右岸河濱公園景觀改善暨五分吊橋周邊跨橋整建工程委託設計工作	南湖右岸河濱公園景觀改善暨五分吊橋周邊跨	006	1				1030629	BGT
07102		104	07102	2	317602001	A01	總工程費明細如下:	總工程費明細如下:	013	3				1030629	BGT
07102		104	07102	2	317602001	A02	總工程費明細如下:	總工程費明細如下:	015	3				1030629	BGT
07102		104	07102	2	317602001	A04	總工程費明細如下:	總工程費明細如下:	018	3				1030629	BGT
07102		104	07102	2	317602001	A05	總工程費明細如下:	總工程費明細如下:	020	3				1030629	BGT
07102		104	07102	2	317602002	A06	總規劃費明細如下:	總規劃費明細如下:	005	3				1030630	BGT
07102		104	07102	2	317605001	A07	總工程費明細如下:	總工程費明細如下:	003	3				1030629	BGT
07102		104	07102	2	317605001	A08	總工程費明細如下:	總工程費明細如下:	005	3				1030629	BGT
07102		104	07102	2	317605002	A09	總規劃費明細如下:	總規劃費明細如下:	003	3				1030630	BGT
07102		104	07102	2	317605002	A10	總規劃費明細如下:	總規劃費明細如下:	006	3				1030630	BGT
07102		104	07102	2	317605002	A11	總規劃費明細如下:	總規劃費明細如下:	008	3				1030630	BGT
07102		104	07102	2	317602002	A03	總規劃費明細如下:	總規劃費明細如下:	007	3				1030630	BGT
07103		104	07103	2	337102002	004	駐外辦公廳舍補強及整修工程							1030224	BGT
07103		104	07103	2	337102002									1030224	BGT
07103		104	07103	2	337501003	079	信義快速道路邊坡地錨檢測及評估委託技術服務	信義快速道路邊坡地錨檢測及評估委託技術服		2				1030226	BGT
07103		104	07103	2	337102002	080	養護工程隊拌合場辦公室及房舍設備新建工程	養護工程隊拌合場辦公室及房舍設備新建工程		1				1030619	BGT
07103		104	07103	2	337501001	005	福國路延伸工程(第1期)	福國路延伸工程(第1期)	001	2			餘253,048,744元不再編列。	1030701	BGT
07105		104	07105	2	527601001	747	南港及內湖區管線更新工程-補償費	南港及內湖區管線更新工程-補償費			12011502	037		1030318	BGT
07105		104	07105	2	527601001	748	大安及文山區管線更新工程-補償費	大安及文山區管線更新工程-補償費			12011502	038		1030318	BGT
07105		104	07105	2	527601001	749	大同及中山區管線更新工程-補償費	大同及中山區管線更新工程-補償費			12011502	039		1030318	BGT
07105		104	07105	2	527601001	751	東湖路次幹管工程-補償費	東湖路次幹管工程-補償費			12011502	040		1030318	BGT
07105		104	07105	2	527601001	712	第十期分管網工程-補償費	第十期分管網工程-補償費			12011502	018		1030318	BGT
07105		104	07105	2	527601001	722	磺港溪東側分流幹管工程-補償費	磺港溪東側分流幹管工程-補償費			12011502	020		1030318	BGT
07105		104	07105	2	527601001	721	大度路次幹管工程-補償費	大度路次幹管工程-補償費			12011502	050		1030318	BGT
07105		104	07105	2	527601001	725	萬華及中正區分管網工程-補償費	萬華及中正區分管網工程-補償費			12011502	051		1030318	BGT
07105		104	07105	2	527601001	726	松山及信義區分管網工程-補償費	松山及信義區分管網工程-補償費			12011502	052		1030318	BGT
07105		104	07105	2	527601001	727	南港及內湖區分管網工程-補償費	南港及內湖區分管網工程-補償費			12011502	053		1030318	BGT
07105		104	07105	2	527601001	729	大同及中山區用戶排水設備工程-補償費	大同及中山區用戶排水設備工程-補償費			12011502	026		1030318	BGT
07105		104	07105	2	527601001	732	南港及內湖區用戶排水設備工程-補償費	南港及內湖區用戶排水設備工程-補償費			12011502	054		1030318	BGT
07105		104	07105	2	527601001	742	北投及士林區用戶排水設備工程-補償費	北投及士林區用戶排水設備工程-補償費			12011502	033		1030318	BGT
07105		104	07105	2	527601001	758	第2期大同及中山區分管網工程-補償費	第2期大同及中山區分管網工程-補償費			12011502	006		1030318	BGT
07105		104	07105	2	527601001	823	第4期南港及內湖區分管網工程-補償費	第4期南港及內湖區分管網工程-補償費			12011502	082		1030702	BGT
07105		104	07105	2	527601001	821	第4期北投及士林區分管網工程-補償費	第4期北投及士林區分管網工程-補償費			12011502	081		1030613	BGT
07105		104	07105	2	527102001	641	內湖污水處理廠休閒運動公園設施修繕更新工程	內湖污水處理廠休閒運動公園設施修繕更新工	006					1030630	BGT
07105		104	07105	2	527601001	172	迪化污水處理廠排氣井功能提升及美化工程	迪化污水處理廠排氣井功能提升及美化工程	041					1030319	BGT
07105		104	07105	1	520203003	919	內湖污水處理廠環境品質監測費(104-107)	內湖污水處理廠環境品質監測費(104-107)		1				1030620	BGT
07105		104	07105	2	527601001	131	第2期大安及文山區分管網工程	第2期大安及文山區分管網工程			12011502	004	餘59,000元不再編列。	1030529	BGT
07105		104	07105	2	527601001	133	第2期大同及中山區分管網工程	第2期大同及中山區分管網工程			12011502	006	餘20,769,500元不再編列。	1030529	BGT
07105		104	07105	2	527601001	139	配合南港專案CL304標研究院路段隧道污水管線工程	配合南港專案CL304標研究院路段隧道污水管			12011502	013		1030530	BGT
07105		104	07105	2	527601001	138	改善河川水質處理工程	改善河川水質處理工程			12011502	014	餘330,381,746元不再編列。	1030530	BGT
07105		104	07105	2	527601001	752	捷運松山線DG168標代辦八德路地區暨尾軌工作井污水分管工程-補償費	捷運松山線DG168標代辦八德路地區暨尾軌工			12011502	041		1030530	BGT
08108		104	08108	2	337102002		水源大廈冰水主機汰換工程	水源大廈冰水主機汰換工程		2				1030626	BGT
08105		104	08105	2	330201002		購置低地板公車補貼	購置低地板公車補貼			11010402	001		1030422	BGT
08105		104	08105	2	330201002	002	購置低碳低地板公車補貼	購置低碳低地板公車補貼			11010402	002		1030311	BGT
08105		104	08105	1	330201003		臺北市公車動態資訊系統	臺北市公車動態資訊系統						1030227	BGT
08105		104	08105	1	330202002	002	公車票價補貼				11010301	002		1030422	BGT
08105		104	08105	1	330202002	001	公車間轉乘優惠				11010301	001		1030307	BGT
08105		104	08105	1	330202002		臺北市市民小巴服務性路線營運虧損補助	臺北市市民小巴服務性路線營運虧損補助						1030227	BGT
08105		104	08105	1	330203003	002	計程車駕駛人免費職業病體檢宣導作業	計程車駕駛人免費職業病體檢宣導作業						1030227	BGT
08105		104	08105	1	330203003	001	計程車駕駛人免費職業病體檢補助	計程車駕駛人免費職業病體檢						1030227	BGT
08105		104	08105	1	330203003	003	補助敬老愛心車隊計程車安裝悠遊卡讀卡機租金暨維護費	補助敬老愛心車隊計程車安裝悠遊卡讀卡機租			11010303	001		1030307	BGT
08105		104	08105	1	330203005	002	藍色公路行銷推廣	藍色公路行銷推廣						1030227	BGT
08105		104	08105	1	330203005		辦理藍色公路船舶救難演習	辦理藍色公路船舶救難演習						1030227	BGT
08105		104	08105	1	330203005	001	辦理藍色公路船舶救難演習	辦理藍色公路船舶救難演習						1030227	BGT
08105		104	08105	2	337101003		內湖修理廠土地購置價款	內湖修理廠土地購置價款		2				1030630	BGT
08105		104	08105	2	337101005		大直計程車服務站土地購置價款	大直計程車服務站土地購置價款		2				1030630	BGT
08105		104	08105	1	430601003		身心障礙者乘坐計程車補助	身心障礙者乘坐計程車補助			11010303	002		1030709	BGT
09101		104	09101	2	437102098		萬華區青年段公營住宅參建托嬰中心工程分攤款	萬華區青年段公營住宅參建托嬰中心工程分攤		2				1030616	BGT
02129		104	02129	2	517701008		巷弄綠美化維護工程	巷弄綠美化維護工程			07010502	001		1030326	BGT
02129		104	02129	2	137102032	A01	南港區新移民會館整修工程總工程經費明細如下：	南港區新移民會館整修工程總工程經費明細如						1030326	BGT
02129		104	02129	2	137104001	001	新移民會館視聽設備	新移民會館視聽設備			04010105	002		1030326	BGT
02129		104	02129	2	137102032	032	南港區新移民會館整修工程	南港區新移民會館整修工程			04010105	002		1030326	BGT
02129		104	02129	2	137102035		三重區民活動中心結構耐震補強工程分攤款	三重區民活動中心結構耐震補強工程分攤款		2				1030626	BGT
02129		104	02129	2	137102036	036	成德區民活動中心結構耐震補強工程分攤款	成德區民活動中心結構耐震補強工程分攤款		2				1030626	BGT
02129		104	02129	2	137102039	039	南港區研究院路3段161巷高地供水新建工程	南港區研究院路3段161巷高地供水新建工程		2				1030626	BGT
07103		104	07103	2	337501001	014	忠孝東路4段地下通廊連通口新建工程	忠孝東路4段地下通廊連通口新建工程	004	2				1030619	BGT
07104		104	07104	2	337801002	007	路燈新設工程	路燈新設工程	001					1030305	BGT
07105		104	07105	1	520204004	908	設施管理委託營運管理費用第2期(103-106)	設施管理委託營運管理費用第2期(103-106)		2			本市負擔總經費之30%。	1030620	BGT
07105		104	07105	2	527102001	637	萬華、中正、大同、中山、大安及文山區用戶接管後巷配合美化工程	萬華、中正、大同、中山、大安及文山區用戶	002					1030630	BGT
07105		104	07105	2	527102001	638	北投、士林、南港、內湖、松山及信義區用戶接管後巷配合美化工程	北投、士林、南港、內湖、松山及信義區用戶	003					1030630	BGT
07105		104	07105	2	527102001	628	迪化抽水站設備更新汰換工程第2期	迪化抽水站設備更新汰換工程第2期	007					1030311	BGT
07105		104	07105	2	527102001	G28	迪化抽水站設備更新汰換工程第2期	迪化抽水站設備更新汰換工程第2期						1030311	BGT
07105		104	07105	2	527601001	156	第3期大安及文山區分管網工程	第3期大安及文山區分管網工程	006	2	12011502	065	餘28,451,000元不再編列。	1030630	BGT
07105		104	07105	2	527601001	154	第3期松山及信義區分管網工程	第3期松山及信義區分管網工程	004	2	12011502	063	餘44,180,000元不再編列。	1030620	BGT
07105		104	07105	2	527601001	155	第3期南港及內湖區分管網工程	第3期南港及內湖區分管網工程	005	2	12011502	064		1030620	BGT
07105		104	07105	2	527601001	158	第3期松山及信義區支管及用戶排水設備工程	第3期松山及信義區支管及用戶排水設備工程	008	2	12011502	067	餘78,045,000元不再編列。	1030630	BGT
07105		104	07105	2	527601001	157	第3期北投及士林區分管網工程	第3期北投及士林區分管網工程	007	2	12011502	066	餘879,000元不再編列。	1030630	BGT
07105		104	07105	2	527601001	159	第3期南港及內湖區支管及用戶排水設備工程	第3期南港及內湖區支管及用戶排水設備工程	009	2	12011502	068	餘39,338,000元不再編列。	1030630	BGT
07105		104	07105	2	527601001	160	第3期大安及文山區支管及用戶排水設備工程	第3期大安及文山區支管及用戶排水設備工程	010	2	12011502	069	餘74,733,000元不再編列。	1030630	BGT
07105		104	07105	2	527601001	163	第3期大同及中山區分管網工程	第3期大同及中山區分管網工程	013	2	12011502	072	餘35,574,000元不再編列。	1030630	BGT
07105		104	07105	2	527601001	161	紓流、抽水站及站體改善及增設工程	紓流、抽水站及站體改善及增設工程	011	2	12011502	070		1030703	BGT
07105		104	07105	2	527601001	162	第3期萬華及中正區分管網工程	第3期萬華及中正區分管網工程	012	2	12011502	071	餘41,159,000元不再編列。	1030630	BGT
05111		104	05111	1	210101001	028	不良幫派入侵校園	不良幫派入侵校園			12010102	002		1030625	BGT
05111		104	05111	1	210101001	029	校園安全	校園安全			12010102	003		1030625	BGT
05111		104	05111	1	210101001	030	防災教育宣導經費	防災教育宣導經費			12011201	001		1030625	BGT
05112		104	05112	1	220204002	001	推動志工制度	推動志工制度						1030319	BGT
05112		104	05112	1	220204002	002	暑期閱讀活動	暑期閱讀活動						1030319	BGT
05112		104	05112	1	220204002	003	好書大家讀	好書大家讀			08010303	005		1030710	BGT
05112		104	05112	1	220204002	004	好書交享閱	好書交享閱						1030319	BGT
07103		104	07103	2	337501001	025	林森南路3巷道路新築工程	林森南路3巷道路新築工程	005	2				1030619	BGT
07103		104	07103	2	337501001	028	北投223號公園西側道路新築工程	北投223號公園西側道路新築工程	006	2				1030226	BGT
07103		104	07103	2	337501002	049	103-104年度鋼構橋樑油漆工程	103-104年度鋼構橋樑油漆工程	002	2				1030318	BGT
07103		104	07103	2	337501002	044	橋涵景觀美化工程	橋涵景觀美化工程	001	2				1030619	BGT
07103		104	07103	2	337501002	052	萬華環河南路3段243巷前人行陸橋延長20公尺跨堤防工程	萬華環河南路3段243巷前人行陸橋延長20公尺	003	2				1030318	BGT
07103		104	07103	2	337501002	053	文山木新路橋拆除工程	文山木新路橋拆除工程	004	2				1030619	BGT
07103		104	07103	2	337501002	055	文山指南路3段2巷北實橋下游側加設人行道工程	文山指南路3段2巷北實橋下游側加設人行道工	005	2			餘3,475,298元不再編列。	1030922	BGT
07103		104	07103	2	337501002	056	臺北市人行陸橋暨人行地下道拆除工程	臺北市人行陸橋暨人行地下道拆除工程	006	2				1030226	BGT
07103		104	07103	2	337501002	057	北投復興三路201巷道路局部拓寬(棧橋方式)工程	北投復興三路201巷道路局部拓寬(棧橋方式)	007	2				1030701	BGT
07103		104	07103	2	337501003	071	102-104年度道路橋樑工程規劃設計	102-104年度道路橋樑工程規劃設計		2				1030318	BGT
07103		104	07103	2	337501003	072	臺北市道路邊坡地錨檢測評估委託技術服務	臺北市道路邊坡地錨檢測評估委託技術服務		2			餘2,700,000元不再編列。	1030701	BGT
07103		104	07103	2	337501003	075	人行道透水鋪面透水率衰減監測委託技術服務費	人行道透水鋪面透水率衰減監測委託技術服務		2				1030226	BGT
07103		104	07103	2	337501003	076	103-104年度橋涵安全檢測工作	103-104年度橋涵安全檢測工作		2				1030226	BGT
07103		104	07103	2	337501003	077	橋樑結構耐震補強設計工作	橋樑結構耐震補強設計工作		2				1030318	BGT
07103		104	07103	2	337501003	078	臺北市區道路資料測繪調查及建置(寬度超過8公尺道路)	臺北市區道路資料測繪調查及建置(寬度超過8		2				1030226	BGT
07103		104	07103	2	337501001	007	100-103年度道路橋樑委託監造技術服務費	100-103年度道路橋樑委託監造技術服務費	002	2			餘17,300,000元不再編列。	1030701	BGT
07103		104	07103	2	337501001	008	101-104年度人行道改善工程	101-104年度人行道改善工程	003	2			餘60,000,000元不再編列。	1030701	BGT
07103		104	07103	2	337501002	058	橋樑結構耐震補強工作(第2期)	橋樑結構耐震補強工作(第2期)	008	1				1030619	BGT
07103		104	07103	2	337501002	059	中正忠孝橋引橋拆除及周邊平面道路路型改善工程	中正忠孝橋引橋拆除及周邊平面道路路型改善	010	1				1030925	BGT
07103		104	07103	2	337501002	060	104年度橋涵改善工程	104年度橋涵改善工程	014	1				1030701	BGT
07103		104	07103	2	337501002	062	104年度道路、橋涵噪音改善工程	104年度道路、橋涵噪音改善工程	015	1				1030701	BGT
07103		104	07103	2	337501003	080	104年度臺北市新工處權管山坡地人工邊坡巡檢建檔及監測工作	104年度臺北市新工處權管山坡地人工邊坡巡		1				1030701	BGT
07103		104	07103	2	337501001	101	臺北市大同區大龍段一小段264-8地號等80筆土地都市更新事業計畫案周邊道路新築工程補償費(收支併列)	臺北市大同區大龍段一小段264-8地號等80筆	017	1				1030708	BGT
07103		104	07103	2	337501001	076	104年度道路改善及維護工程	104年度道路改善及維護工程	014	1				1030701	BGT
07105		104	07105	2	527601001	145	龍形隧道繞流管工程	龍形隧道繞流管工程			12011502	049		1030530	BGT
07105		104	07105	2	528302001	402	龍形隧道繞流管工程	龍形隧道繞流管工程			12011502	056		1030530	BGT
07105		104	07105	2	527601001	740	捷運信義線CR281、CR282施工標捷運局代辦污水管線及紓流設施工程-白皮書	捷運信義線CR281、CR282施工標捷運局代辦污			12011502	055		1030530	BGT
07105		104	07105	2	527601001	824	第4期松山及信義區分管網工程-補償費	第4期松山及信義區分管網工程-補償費			12011502	083		1030702	BGT
07105		104	07105	2	527601001	825	第4期大同及中山區分管網工程-補償費	第4期大同及中山區分管網工程-補償費			12011502	084		1030702	BGT
07105		104	07105	2	527601001	826	第4期萬華及中正區分管網工程-補償費	第4期萬華及中正區分管網工程-補償費			12011502	085		1030702	BGT
07105		104	07105	2	527601001	827	第4期大安及文山區分管網工程-補償費	第4期大安及文山區分管網工程-補償費			12011502	086		1030702	BGT
07105		104	07105	2	527601001	828	第4期北投及士林區支管及用戶排水設備工程-補償費	第4期北投及士林區支管及用戶排水設備工程-			12011502	087		1030613	BGT
07105		104	07105	2	527601001	829	第4期南港及內湖區支管及用戶排水設備工程-補償費	第4期南港及內湖區支管及用戶排水設備工程-			12011502	088		1030613	BGT
07105		104	07105	2	527601001	830	第4期松山及信義區支管及用戶排水設備工程-補償費	第4期松山及信義區支管及用戶排水設備工程-			12011502	089		1030613	BGT
07105		104	07105	2	527601001	831	第4期大同及中山區支管及用戶排水設備工程-補償費	第4期大同及中山區支管及用戶排水設備工程-			12011502	090		1030613	BGT
07105		104	07105	2	527601001	832	第4期萬華及中正區支管及用戶排水設備工程-補償費	第4期萬華及中正區支管及用戶排水設備工程-			12011502	091		1030613	BGT
07105		104	07105	2	527601001	833	第4期大安及文山區支管及用戶排水設備工程-補償費	第4期大安及文山區支管及用戶排水設備工程-			12011502	092		1030613	BGT
07105		104	07105	1	520203002	923	迪化污水處理廠委託營運管理費用第4期(104-106)	迪化污水處理廠委託營運管理費用第4期(104-		1				1030620	BGT
07105		104	07105	1	520204003	909	八里污水處理廠委外採樣服務工作(104-105)	八里污水處理廠委外採樣服務工作(104-105)		1			本市負擔總經費之30%。	1030620	BGT
07105		104	07105	2	527601001	A03	總工程費明細如下:	總工程費明細如下:	048	1				1030701	BGT
