borg	bgtyy	srcid	endyy	srcna	srcbr	prep	src0	src1	src12	src2	src3	src4	psrc4	org	cona	sysdat	usno
02102	103	120101004	092	人事業務	人事業務	1	2	002	002	01	01					0970805	
02102	103	120201003	092	財產管理	財產管理	1	2	002	002	02	01					0970805	
02102	103	120202001	092	人員維持費	人員維持費	1	2	002	002	02	02					0970805	
02102	103	120202002	092	機電設備管理	機電設備管理	1	2	002	002	02	02					0970805	
03115	103	137104000	092	其他設備	其他設備	1	03	020	020	03	03					1020510	BGT
03115	103	137102000	092	營建工程	營建工程	1	03	020	020	03	01					0970811	
03115	103	137102001	092	資料室調整擴充工程	資料室調整擴充工程	1	03	020	020	03	01					0990420	BGT
03115	103	137102002	092	資訊室整修工程	資訊室整修工程	1	03	020	020	03	01					0970811	
03115	103	137102003	092	後辦公室防火隔間修繕工程	後辦公室防火隔間修繕工程	1	03	020	020	03	01					0970811	
03116	103	130000000	092	民政支出	民政支出	1	03	021	021							1010807	BGT
03116	103	130100000	092	一般行政	一般行政	1	03	021	021	1						0970811	
03116	103	130101000	092	行政管理	行政管理	1	03	021	021	1	1					0970811	
03116	103	130101001	092	人員維持費	人員維持費	1	03	021	021	1	1					0970811	
03116	103	130101002	092	一般業務	一般業務	1	03	021	021	1	1					0970811	
03116	103	130101003	092	會計業務	會計業務	1	03	021	021	1	1					0970811	
03116	103	130101004	092	人事業務	人事業務	1	03	021	021	1	1					0970811	
03116	103	133200000	092	戶政業務	戶政業務	1	03	021	021	02						0970811	
03116	103	133202000	092	戶籍登記及管理	戶籍登記及管理	1	03	021	021	02	01					0970811	
03116	103	133202001	092	人員維持費	人員維持費	1	03	021	021	02	01					0970811	
03116	103	133202002	092	戶籍管理	戶籍管理	1	03	021	021	02	01					0970811	
03116	103	137100000	092	建築及設備	建築及設備	1	03	021	021	03						0970811	
03116	103	137102000	092	營建工程	營建工程	1	03	021	021	03	01					0980424	BGT
03116	103	137104000	092	其他設備	其他設備	1	03	021	021	03	03					1020509	BGT
03121	103	130000000	092	民政支出	民政支出	1	03	022	022							0980810	BGT
03121	103	130100000	092	一般行政	一般行政	1	03	022	022	01						0970805	
03121	103	130101000	092	行政管理	行政管理	1	03	022	022	01	01					0970805	
03121	103	130101001	092	人員維持費	人員維持費	1	03	022	022	01	01					0970805	
03121	103	130101002	092	一般業務	一般業務	1	03	022	022	01	01					0970805	
03121	103	130101003	092	會計業務	會計業務	1	03	022	022	01	01					0970805	
03121	103	130101004	092	人事業務	人事業務	1	03	022	022	01	01					0970805	
02102	103	120203003	092	防護組訓	防護組訓	1	2	002	002	02	03					0970805	
02113	103	227102009	097	客家音樂戲劇中心多媒體移動式資訊牆	多媒體移動式資訊牆	1	6	002	002	04	01					1010504	BGT
02103	103	120000000	092	行政支出	行政支出	1	2	3	3							0970804	
02103	103	120100000	092	一般行政	一般行政	1	2	3	3	1						0970804	
03121	103	133200000	092	戶政業務	戶政業務	1	03	022	022	02						0970805	
03121	103	133202000	092	戶籍登記及管理	戶籍登記及管理	1	03	022	022	02	01					0970805	
03121	103	133202001	092	人員維持費	人員維持費	1	03	022	022	02	01					0970805	
03121	103	133202002	092	戶籍管理	戶籍管理	1	03	022	022	02	01					0970805	
03121	103	137100000	092	建築及設備	建築及設備	1	03	022	022	03						0970805	
03121	103	137104000	092	其他設備	其他設備	1	03	022	022	03	03					1020510	BGT
03123	103	130000000	092	民政支出	民政支出	1	03	024	024							0980810	BGT
03123	103	130100000	092	一般行政	一般行政	1	03	024	024	01						0970805	
03123	103	130101000	092	行政管理	行政管理	1	03	024	024	01	01					0970805	
03123	103	130101001	092	人員維持費	人員維持費	1	03	024	024	01	01					0970805	
03123	103	130101002	092	一般業務	一般業務	1	03	024	024	01	01					0970805	
03123	103	130101003	092	會計業務	會計業務	1	03	024	024	01	01					0970805	
03123	103	130101004	092	人事業務	人事業務	1	03	024	024	01	01					0970805	
02113	103	227102007	097	客家文化展示系統工程	客家文化展示系統工程	1	6	002	002	04	01					1000516	BGT
02113	103	227102006	097	客家文化會館屋頂假樑不銹鋼包樑施作工程	屋頂假梁不銹鋼包樑施作工程	1	6	002	002	04	01					1000512	BGT
02113	103	227102001	097	臺北市客家文化園區暨跨堤平台地景塑造工程	地景塑造工程	1	6	002	002	04	01					1020430	BGT
02113	103	220301001	092	人員維持費	人員維持費	1	6	002	002	03	01					0970804	
02113	103	220301002	092	語言文化保存推廣業務	語言文化保存推廣業務	1	6	002	002	03	01					0970804	
02113	103	227100000	092	建築及設備	建築及設備	1	6	002	002	04						0970804	
02113	103	227102000	092	營建工程	營建工程	1	6	002	002	04	01					0970804	
02113	103	227104000	092	其他設備	其他設備	1	6	002	002	04	02					1010726	BGT
02113	103	227104001	092			1	6	002	002	04	02					0970804	
02113	103	224100000	092	第一預備金	第一預備金	1	6	002	002	05						0970804	
02113	103	224101000	092	第一預備金	第一預備金	1	6	002	002	05	01					0970804	
02113	103	220101004	092	人事業務	人事業務	1	6	002	002	01	01					0970804	
02113	103	220200000	092	客家政策研究發展	客家政策研究發展	1	6	002	002	02						0970804	
02113	103	220201000	092	研究發展業務	研究發展業務	1	6	002	002	02	01					0970804	
02113	103	220201001	092	人員維持費	人員維持費	1	6	002	002	02	01					0970804	
02113	103	220201002	092	研究發展與館室管理業務	研究發展與館室管理業務	1	6	002	002	02	01					0970804	
02113	103	220300000	092	客家語言文化推廣	客家語言文化推廣	1	6	002	002	03						0970804	
02113	103	220101001	092	人員維持費	人員維持費	1	6	002	002	01	01					0970804	
02113	103	220101002	092	一般業務	一般業務	1	6	002	002	01	01					0970804	
02113	103	220100000	092	一般行政	一般行政	1	6	002	002	01						0970804	
02112	103	137102008	092	原民風味館周邊暨原住民文化主題公園等意象設施工程	原民風味館周邊暨原住民文化主	1	3	002	002	06	01		003			1010725	BGT
02112	103	133902021	100	原住民國宅及集合式住宅公共設施修繕更新補助計畫	原住民國宅及集合式住宅公共設施	1	3	002	002	08	01					1010603	BGT
02112	103	137102005	092	配合花博公園續展-風味館整體意象藝化工程	配合花博公園續展-風味館整體意	1	3	002	002	06	01		006			1000823	BGT
02112	103	137102006	092	表演休息室、行政辦公及倉儲空間整修工程	表演休息室、行政辦公及倉儲空程	1	3	002	002	06	01		001			1010725	BGT
02112	103	130301004	092	教育發展	教育發展	1	3	002	002	03	01					0990506	BGT
02112	103	133902001	100	原住民取得技術士證照獎勵金	原住民取得技術士證照獎勵金	1	3	002	002	08	01					1000608	BGT
03123	103	133200000	092	戶政業務	戶政業務	1	03	024	024	02						0970805	
03123	103	133202000	092	戶籍登記及管理	戶籍登記及管理	1	03	024	024	02	01					0970805	
03123	103	133202001	092	人員維持費	人員維持費	1	03	024	024	02	01					0970805	
03123	103	133202002	092	戶籍管理	戶籍管理	1	03	024	024	02	01					0970805	
03123	103	137100000	092	建築及設備	建築及設備	1	03	024	024	03						0970805	
03123	103	137104000	092	其他設備	其他設備	1	03	024	024	03	02					1020509	BGT
03124	103	130000000	092	民政支出	民政支出	1	03	025	025							0980810	BGT
03124	103	130100000	092	一般行政	一般行政	1	03	025	025	01						0970805	
03124	103	130101000	092	行政管理	行政管理	1	03	025	025	01	01					0970805	
03124	103	130101001	092	人員維持費	人員維持費	1	03	025	025	01	01					0970805	
03124	103	133200000	092	戶政業務	戶政業務	1	03	025	025	02						0970805	
03124	103	133202000	092	戶籍登記及管理	戶籍登記及管理	1	03	025	025	02	01					0970805	
02112	103	137102002	092	凱達格蘭文化館8樓露臺藝化工程	凱達格蘭文化館8樓露臺藝化工程	1	3	002	002	06	01					0990421	BGT
02112	103	137104000	092	其他設備	其他設備	1	3	002	002	06	02					0980811	BGT
02112	103	130301003	092	語言維護	語言維護	1	3	002	002	03	01					0990506	BGT
02112	103	130400000	092	原住民經濟建設業務	原住民經濟建設業務	1	3	002	002	04						0970812	
02112	103	130401000	092	原住民經濟建設業務	原住民經濟建設業務	1	3	002	002	04	01					0970812	
02112	103	130401001	092	人員維持費	人員維持費	1	3	002	002	04	01					0970812	
02112	103	130401002	092	就業輔導與職業訓練	就業輔導與職業訓練	1	3	002	002	04	01					0970812	
02111	103	344100000	092	第一預備金	第一預備金	1	10	001	001	4						0970804	
02111	103	344101000	092	第一預備金	第一預備金	1	10	001	001	4	1					0970804	
02111	103	344101001	092	第一預備金	第一預備金	1	10	001	001	4	1					0970804	
02112	103	130000000	092	民政支出	民政支出	1	3	002	002							0970812	
02112	103	130100000	092	一般行政	一般行政	1	3	002	002	01						0970812	
02112	103	130101000	092	行政管理	行政管理	1	3	002	002	01	01					0970812	
02108	103	127103000	098	交通及運輸設備	交通及運輸設備	1	2	006	006	08	02					1020417	BGT
02108	103	120501004	092	2010年世界博覽會參展行政作業	2010年世博會參展行政作業	1	2	006	006	05	01					0970804	
02108	103	120700000	092	話務管理	話務管理	1	2	006	006	07						0970804	
02108	103	120300000	092	管制及考核	管制及考核	1	2	006	006	03						0970804	
02108	103	120301000	092	施政計畫管制考核	施政計畫管制考核	1	2	006	006	03	01					0970804	
02102	103	127102001	092	市政大樓監視系統重整工程	市政大樓監視系統重整工程	1	2	002	002	03	01					1010312	BGT
02102	103	127102002	092	市政大樓空調系統冰水主機及冷卻水塔更新工程	空調冰水主機及冷卻水塔更新工程	1	2	002	002	03	01					0970805	
03124	103	133202001	092	人員維持費	人員維持費	1	03	025	025	02	01					0970805	
02129	103	137102032	098	南港區新移民會館整修工程	南港區新移民會館整修工程	1	3	011	011	04	01					1010813	BGT
02129	103	137102033	098	區民活動中心油漆粉刷工程	區民活動中心油漆粉刷工程	1	3	011	011	04	01					1010427	BGT
02129	103	137102034	098	行政大樓前後門地磚及車道修補工程	行政大樓前後門地磚及車道修補程	1	3	011	011	04	01					1010427	BGT
02129	103	132801009	094	新移民會館管理	新移民會館管理	1	3	011	011	02	01		008			1010813	BGT
02129	103	517701010	092	鄰里公園配合花博栽植區花	鄰里公園配合花博栽植區花	1	16	009	009	06	01					1010508	BGT
02130	103	130000000	092	民政支出	民政支出	1	3	012	012							0970805	
02130	103	130100000	092	一般行政	一般行政	1	3	012	012	01						0970805	
02130	103	130101000	092	行政管理	行政管理	1	3	012	012	01	01					0970805	
02130	103	130101001	092	人員維持費	人員維持費	1	3	012	012	01	01					0970805	
02130	103	130101002	092	一般業務	一般業務	1	3	012	012	01	01					0970805	
02130	103	130101004	092	人事業務	人事業務	1	3	012	012	01	01					0970805	
02130	103	130101005	092	政風業務	政風業務	1	3	012	012	01	01					0970805	
02130	103	130101006	092	調解業務	調解業務	1	3	012	012	01	01					0970805	
02130	103	130101007	092	電子處理資料	電子處理資料	1	3	012	012	01	01					0970805	
02130	103	132800000	092	區政業務	區政業務	1	3	012	012	02						0970805	
02130	103	132801000	092	區政管理	區政管理	1	3	012	012	02	01					0970805	
02130	103	132801001	092	人員維持費	人員維持費	1	3	012	012	02	01		001			0970805	
02130	103	132801002	092	民政業務	民政業務	1	3	012	012	02	01		002			0970805	
02130	103	132801003	092	社會業務	社會業務	1	3	012	012	02	01		003			0970805	
02130	103	132801004	092	經建業務	經建業務	1	3	012	012	02	01		004			0970805	
02130	103	132801005	092	役政業務	役政業務	1	3	012	012	02	01		005			0970805	
02130	103	132801006	092	全民健保業務	全民健保業務	1	3	012	012	02	01		006			0970805	
02130	103	134100000	092	第一預備金	第一預備金	1	3	012	012	07						1010813	BGT
02130	103	134101000	092	第一預備金	第一預備金	2	3	012	012	07	01					0970805	
02130	103	137100000	092	建築及設備	建築及設備	1	3	012	012	04						1010813	BGT
02130	103	137102000	092	營建工程	營建工程	1	3	012	012	04	01					1000818	BGT
02130	103	137104000	092	其他設備	其他設備	1	3	012	012	04	03					1000818	BGT
02130	103	137500000	092	道路橋樑工程	道路橋樑工程	1	3	012	012	05						1000509	BGT
02130	103	137501000	092	道路及橋樑工程	道路及橋樑工程	1	3	012	012	05	01					0970805	
02130	103	510000000	092	社區發展支出	社區發展支出	1	16	010	010							0970805	
02130	103	517700000	092	公園綠化及風景區工程	公園綠化及風景區工程	1	16	010	010	06						1010813	BGT
02130	103	517701000	092	公園及綠化工程	公園及綠化工程	1	16	010	010	06	01					0970805	
02130	103	130101003	092	會計業務	會計業務	1	3	012	012	01	01					0970805	
02130	103	137102009	092	西湖區民活動中心興建工程	西湖區民活動中心興建工程	1	3	012	012	04	01					0970805	
02130	103	137102010	092	區民活動中心改善工程	區民活動中心改善工程	1	3	012	012	04	01					0970805	
02130	103	137102012	092	區民活動中心粉刷工程	區民活動中心粉刷工程	1	3	012	012	04	01					0970805	
02130	103	137501020	092	金湖路326、347巷及附近工程	金湖路326、347巷及附近工程	1	3	012	012	05	01					0970805	
02130	103	137501024	092	鄰里維護工程	鄰里維護工程	1	3	012	012	05	01					0970805	
02130	103	137501025	092	農路維護工程	農路維護工程	1	3	012	012	05	01					0970805	
02130	103	517701003	092	鄰里公園設施維護工程	鄰里公園設施維護工程	1	16	010	010	06	01					0970805	
02130	103	517701004	092	鄰里公園綠美化工程	鄰里公園綠美化工程	1	16	010	010	06	01					0970805	
02130	103	137501026	092	山區側溝改善工程	山區側溝改善工程	1	3	012	012	05	01					0970805	
02130	103	130101008	092	停車場管理	停車場管理	1	3	012	012	01	01					0970805	
02130	103	137102014	092	碧山里高地區用水改善工程	碧山里高地區用水改善工程	1	3	012	012	04	01					0970805	
02130	103	132801007	092	里鄰建設業務	里鄰建設業務	1	3	012	012	02	01		008			0970805	
02130	103	517701001	092	湖興公園整修工程	湖興公園整修工程	1	16	010	010	06	01					0970805	
02130	103	137104001	092	房屋建築及設備費	房屋建築及設備	1	3	012	012	04	03					1010813	BGT
02130	103	137102015	092	內湖行政大樓頂樓舖面改善工程	內湖行政大樓頂樓舖面改善工程	1	3	012	012	04	01					0970805	
02130	103	137102016	092	本所檔案室天花板整修及換裝防止褪色燈具工程	本所檔案室天花板整修及換裝防止	1	3	012	012	04	01					0970805	
02130	103	137104004	092	機械設備費	機械設備費	1	3	012	012	04	03					0970805	
02130	103	137104006	092	資訊設備費	資訊設備費	1	3	012	012	04	03					0970805	
02130	103	137104007	092	雜項設備費	雜項設備費	1	3	012	012	04	03					0970805	
02130	103	137102001	092	內湖行政大樓妝點美化工程	內湖行政大樓妝點美化工程	1	3	012	012	04	01					0970805	
02130	103	137102002	092	內湖行政大樓空調箱整修工程分攤款	內湖行政大樓空調箱整修工程分攤	1	3	012	012	04	01					0970805	
02130	103	137102003	092	紫星區民活動中心整建工程	紫星區民活動中心整建工程	1	3	012	012	04	01					0970805	
02130	103	137102004	092	港墘區民活動中心修繕工程	港墘區民活動中心修繕工程	1	3	012	012	04	01					0970805	
02130	103	137102005	092	內溝生態展示館修繕工程	內溝生態展示館修繕工程	1	3	012	012	04	01					0970805	
02130	103	137102006	092	麗山區民活動中心殘障坡道修繕工程	麗山區民活動中心殘障坡道修繕工	1	3	012	012	04	01					0970805	
02130	103	137102007	092	陽光區民活動中心圍牆新建工程	陽光區民活動中心圍牆新建工程	1	3	012	012	04	01					0970805	
02130	103	137102008	092	東湖區民活動中心冷卻水塔更新	東湖區民活動中心冷卻水塔更新	1	3	012	012	04	01					0970805	
02130	103	137103000	091	交通及運輸設備	交通及運輸設備	1	3	012	012	04	02					1000818	BGT
02130	103	137103001	097	汰換小客車	汰換小客車	1	3	012	012	04	02					0970805	
02130	103	137102017	092	內溝溪生態館公共藝術設置費	內溝溪生態館公共藝術設置費	1	3	012	012	04	01					0970805	
02130	103	137102018	092	紫星區民活動中心公共藝術設置費	紫星區民活動中心公共藝術設置費	1	3	012	012	04	01					0970805	
02130	103	137102019	092	內湖行政大樓外牆整修工程	內湖行政大樓外牆整修工程	1	3	012	012	04	01					0970818	BGT
02130	103	137102020	092	本所8樓大禮堂及地下2樓調解會增設獨立空調工程	本所8樓大禮堂及地下2樓調解會增	1	3	012	012	04	01					0970805	
02130	103	137102021	092	本所及區民活動中心省電燈照明具工程	本所及區民活動中心省電燈照明	1	3	012	012	04	01					0970812	BGT
02130	103	137102011	092	內湖里區民活動中心新建工程	內湖里區民活動中心新建工程	1	3	012	012	04	01					0970805	
02130	103	137102022	092	行政大樓門首意象及綠美化	行政大樓門首意象及綠美化	1	3	012	012	04	01					0970805	
02130	103	137102023	092	大湖區民活動中心整建工程	大湖區民活動中心整建工程	1	3	012	012	04	01		001			0980812	BGT
02130	103	137102024	092	內湖行政大樓空調設備汰舊分攤款	內湖行政大樓空調設備汰舊分攤款	1	3	012	012	04	01					0980511	BGT
02130	103	137102025	092	內湖行政大樓緊急發電機設備汰舊分攤款	內湖行政大樓緊急發電機設備汰舊	1	3	012	012	04	01					0980511	BGT
02130	103	137102026	092	內湖行政大樓頂樓消防設備管路更新分攤款	行政大樓頂樓消防設備管路更新	1	3	012	012	04	01					0980505	BGT
02130	103	137102027	092	台北富邦銀行建物價購款	台北富邦銀行建物價購款	1	3	012	012	04	01					0980804	BGT
02130	103	137102028	092	調解會環境改善工程	調解會環境改善工程	1	3	012	012	04	01					0980505	BGT
02130	103	137102029	092	13座區民活動中心無障礙設施修繕	13座區民活動中心無障礙設施修繕	1	3	012	012	04	01					0980511	BGT
02130	103	137102030	092	清白區民活動中心無障礙設施分攤款	清白活動中心無障礙設施分攤款	1	3	012	012	04	01					0980505	BGT
02130	103	137102031	092	行善及碧山區民活動中心修繕工程	行善及碧山區民活動中心修繕工程	1	3	012	012	04	01					0980505	BGT
02130	103	137102032	092	內湖區山腳公園設施及串聯步道改善工程	內湖區山腳公園設施及串聯步道	1	3	012	012	04	01					0980505	BGT
02130	103	137103002	097	汰換小貨車	汰換小貨車	1	3	012	012	04	02					0980508	BGT
02130	103	137102033	092	內湖里區民活動中心興建工程	內湖里區民活動中心興建工程	1	3	012	012	04	01		012			0980804	BGT
02130	103	137102034	092	內湖行政大樓污廢水管線銜接衛生下水道工程分攤款	內湖行政大樓污廢水管線銜接衛生	1	3	012	012	04	01		013			0990325	BGT
02130	103	137102035	092	內湖行政大樓地下停車場油漆防水工程分攤款	內湖行政大樓地下停車場油漆防水	1	3	012	012	04	01		014			0990325	BGT
02130	103	137102036	092	內湖行政大樓4樓廁所整修工程	內湖行政大樓4樓廁所整修工程	1	3	012	012	04	01		015			0990315	BGT
02130	103	137102037	092	內湖行政大樓8樓禮堂影音、燈光設備汰換工程	內湖行政大樓8樓禮堂影音、燈光	1	3	012	012	04	01		016			0990315	BGT
02130	103	137102038	092	行善區民活動中心無障礙升降機設備改善工程	行善區民活動中心無障礙升降機設	1	3	012	012	04	01		017			0990317	BGT
02130	103	137102039	092	麗山區民活動中心無障礙設施改善工程	麗山區民活動中心無障礙設施	1	3	012	012	04	01		018			0990419	BGT
02130	103	517701005	092	巷弄綠美化維護工程	巷弄綠美化維護工程	1	16	010	010	06	01					0990413	BGT
02130	103	132801008	092	人文業務	人文業務	1	3	012	012	02	01		007			0990415	BGT
02130	103	517701006	092	鄰里公園配合花博栽植區花	鄰里公園配合花博栽植區花	1	16	010	010	06	01					0990419	BGT
02130	103	137102040	092	湖元里省電照明燈具工程	湖元里省電照明燈具工程	1	3	012	012	04	01					0991108	BGT
02130	103	137102041	092	內湖行政大樓無障礙樓梯整修暨緊急照明設備工程分攤款	內湖行政大樓無障礙樓梯整修暨緊	1	3	012	012	04	01		002			1000309	BGT
02130	103	137102043	092	內湖行政大樓停車場管理設備工程分攤款	內湖行政大樓停車場管理設備工程	1	3	012	012	04	01		004			1000726	BGT
02130	103	137102044	092	內湖行政大樓廁所整修工程分攤款	內湖行政大樓廁所整修工程分攤款	1	3	012	012	04	01		009			1000506	BGT
02130	103	137102045	092	內湖行政大樓便民停車場暨兩側大門整修工程分攤款	內湖行政大樓便民停車場暨兩側大	1	3	012	012	04	01		010			1000506	BGT
02130	103	137102042	092	內湖行政大樓1樓箱型冷氣維修工程分攤款	內湖行政大樓1樓箱型冷氣維修工	1	3	012	012	04	01		003			1000506	BGT
02130	103	137102047	092	本所省電照明燈具工程	本所省電照明燈具工程	1	3	012	012	04	01		006			1000712	BGT
02130	103	137501027	092	鄰里維護工程	鄰里維護工程	1	3	012	012	05	01					1010813	BGT
02130	103	137102048	092	本所8樓整修工程	本所8樓整修工程	1	3	012	012	04	01		005			1000506	BGT
02130	103	137102049	092	石潭區民活動中心新建工程	石潭區民活動中心新建工程	1	3	012	012	04	01		007			1000506	BGT
02130	103	137102050	092	金龍等4座區民活動中心油漆粉刷工程	金龍等4座區民活動中心油漆粉刷	1	3	012	012	04	01		008			1000506	BGT
02130	103	137102051	092	本所5樓會議室(防災中心)影音系統更新工程	本所5樓會議室(防災中心)影音系	1	3	012	012	04	01		011			1000513	BGT
02130	103	137102052	092	石潭區民活動中心新建工程(設計及監造)	石潭區民活動中心新建工程(設計	1	3	012	012	04	01					1000802	BGT
02130	103	137102053	092	陽光區民活動中心建築物耐震評估	陽光區民活動中心建築物耐震評估	1	3	012	012	04	01					1010412	BGT
02130	103	137102054	092	港墘區民活動中心建築物耐震評估	港墘區民活動中心建築物耐震評估	1	3	012	012	04	01					1010412	BGT
02130	103	137102055	092	石潭區民活動中心新建工程(工程費)	石潭區民活動中心新建工程(工程	1	3	012	012	04	01					1010412	BGT
02130	103	137102056	092	本所8樓廁所整修工程	本所8樓廁所整修工程	1	3	012	012	04	01					1010412	BGT
02130	103	137102057	092	本所4、5樓辦公室木櫃更新工程	本所4、5樓辦公室木櫃更新工程	1	3	012	012	04	01					1010412	BGT
02130	103	137102058	092	內湖行政大樓箱型機用冷卻水塔及水泵等更新工程分攤款	內湖行政大樓1樓箱型機用冷卻水	1	3	012	012	04	01					1010412	BGT
02130	103	137102059	092	西湖等區民活動中心油漆粉刷工程	西湖等區民活動中心油漆粉刷工程	1	3	012	012	04	01					1010412	BGT
02131	103	130000000	092	民政支出	民政支出	1	3	013	013							0970804	
02131	103	130100000	092	一般行政	一般行政	1	3	013	013	01						0970804	
02131	103	130101000	092	行政管理	行政管理	1	3	013	013	01	01					0970804	
02131	103	130101001	092	人員維持費	人員維持費	1	3	013	013	01	01					0970804	
02131	103	130101002	092	一般業務	一般業務	1	3	013	013	01	01					0970804	
02131	103	130101003	092	會計業務	會計業務	1	3	013	013	01	01					0970804	
02131	103	130101004	092	人事業務	人事業務	1	3	013	013	01	01					0970804	
02131	103	130101005	092	政風業務	政風業務	1	3	013	013	01	01					0970804	
02131	103	130101006	092	調解業務	調解業務	1	3	013	013	01	01					0970804	
02131	103	130101007	092	電子處理資料	電子處理資料	1	3	013	013	01	01					0970804	
02131	103	132800000	092	區政業務	區政業務	1	3	013	013	02						0970804	
02131	103	132801000	092	區政管理	區政管理	1	3	013	013	02	01					0970804	
02131	103	132801001	092	人員維持費	人員維持費	1	3	013	013	02	01		001			0970804	
02131	103	132801002	092	民政業務	民政業務	1	3	013	013	02	01		002			0970804	
02131	103	132801003	092	社會業務	社會業務	1	3	013	013	02	01		003			0970804	
02131	103	132801004	092	經建業務	經建業務	1	3	013	013	02	01		004			0970804	
02131	103	132801005	092	役政業務	役政業務	1	3	013	013	02	01		005			0970804	
02131	103	132801006	092	人文業務	人文業務	1	3	013	013	02	01		006			0990415	BGT
02131	103	137100000	092	建築及設備	建築及設備	1	3	013	013	04						1010813	BGT
02131	103	137102000	092	營建工程	營建工程	1	3	013	013	04	01					0970804	
02131	103	137102001	092	鄰里建設工程	鄰里建設工程	1	3	013	013	04	01					0970804	
02131	103	137102002	092	中洲區民活動中心整修工程	中洲區民活動中心整修工程	1	3	013	013	04	01					0980512	BGT
02131	103	137102003	092	芝山岩區民活動中心整修工程	芝山岩區民活動中心整修工程	1	3	013	013	04	01					0970804	
02131	103	137103000	092	交通及運輸設備	交通及運輸設備	1	3	013	013	04	03					1000817	BGT
02131	103	137103001	092	設備及投資	設備及投資	1	3	013	013	04	03					0980813	BGT
02131	103	137104000	092	其他設備	其他設備	1	3	013	013	04	02					1000817	BGT
02131	103	137500000	092	道路橋樑工程	道路橋樑工程	1	3	013	013	05						1010813	BGT
02131	103	137501000	092	道路及橋樑工程	道路及橋樑工程	1	3	013	013	05	01					0970804	
02131	103	137501001	092	鄰里維護工程	鄰里維護工程	1	3	013	013	05	01					1000322	BGT
02131	103	137501002	092	農路維護工程	農路維護工程	1	3	013	013	05	01					0970804	
02131	103	137501003	092	其他道路維護工程	其他道路維護工程	1	3	013	013	05	01					0970804	
02131	103	134100000	092	第一預備金	第一預備金	1	3	013	013	07						1010813	BGT
02131	103	134101000	092	第一預備金	第一預備金	2	3	013	013	07	01					1000322	BGT
02131	103	510000000	092	社區發展支出	社區發展支出	1	16	011	011							0970804	
02131	103	517700000	092	公園綠化及風景區工程	公園綠化及風景區工程	1	16	011	011	06						1010813	BGT
02131	103	517701000	092	公園及綠化工程	公園及綠化工程	1	16	011	011	06	01					0970804	
02131	103	517701001	092	鄰里公園維護工程	鄰里公園維護工程	1	16	011	011	06	01					1000322	BGT
02131	103	517701002	092	鄰里公園綠美化工程	鄰里公園綠美化工程	1	16	011	011	06	01					0970804	
02131	103	130101008	092	停車場暨集會堂管理	停車場暨集會堂管理	1	3	013	013	01	01					0970804	
02131	103	137104001	092	資訊設備費	資訊設備費	1	3	013	013	04	02					0970804	
02131	103	137104002	092	雜項設備費	雜項設備費	1	3	013	013	04	02					0970804	
02131	103	517701003	092	巷弄綠美化維護工程	巷弄綠美化維護工程	1	16	011	011	06	01					0980728	BGT
02131	103	137102006	092	行政中心頂樓太陽能光電系統設置工程	行政中心頂樓太陽能光電系統設	1	3	013	013	04	01					0980512	BGT
02131	103	137102004	092	行政大樓妝點工程	行政大樓妝點工程	1	3	013	013	04	01					0970804	
02131	103	137102005	092	公民會館內部陳設改善工程	公民會館內部陳設改善工程	1	3	013	013	04	01					0970804	
02131	103	137102007	092	行政大樓地下室壁體滲漏整修工程	行政大樓地下室壁體滲漏整修工程	1	3	013	013	04	01					0980512	BGT
02131	103	137102008	092	舊佳區民活動中心整修工程	舊佳區民活動中心整修工程	1	3	013	013	04	01					0980512	BGT
02131	103	137102009	092	陽明區民活動中心整修工程	陽明區民活動中心整修工程	1	3	013	013	04	01					0980512	BGT
02131	103	137102010	092	社區巷弄街道造園綠化補植工程	社區巷弄街道造園綠化補植工程	1	3	013	013	04	01					0980512	BGT
02131	103	137102011	092	區民活動中心電表分裝工程	區民活動中心電表分裝工程	1	3	013	013	04	01					0980804	BGT
02131	103	137102012	092	陽明區民活動中心裝設分電表工程	陽明區民活動中心裝設分電表工	1	3	013	013	04	01					0980512	BGT
02131	103	137102013	092	義信區民活動中心價購	義信區民活動中心價購	1	3	013	013	04	01					0980513	BGT
02131	103	137102014	092	行政大樓地下室伸縮縫修繕工程	行政大樓地下室伸縮縫修繕工程	1	3	013	013	04	01					0980513	BGT
02131	103	137102015	092	行政大樓天花板汰換工程	行政大樓天花板汰換工程	1	3	013	013	04	01					0980513	BGT
02131	103	137102016	092	行政大樓檔案室修繕工程	行政大樓檔案室修繕工程	1	3	013	013	04	01					0980513	BGT
02131	103	137102017	092	區民活動中心無障礙設施改善工程	區民活動中心無障礙設施改善工	1	3	013	013	04	01		006			0990311	BGT
02131	103	137102018	092	公民會館地板修繕工程	公民會館地板修繕工程	1	3	013	013	04	01		007			0990318	BGT
02131	103	137102019	092	行政大樓室外機冷氣設備汰換工程	行政大樓室外機冷氣設備汰換工	1	3	013	013	04	01					0990413	BGT
02131	103	132801008	092	里鄰建設業務	里鄰建設業務	1	3	013	013	02	01		008			0990415	BGT
02131	103	132801007	092	全民健保業務	全民健保業務	1	3	013	013	02	01		007			0990623	BGT
02131	103	133900000	100	接受補助業務支出	接受補助業務支出	1	3	013	013	03						1010813	BGT
02131	103	133902000	100	接受中央各部會補助業務支出	接受中央各部會補助業務支出	1	3	013	013	03	01					1000322	BGT
