org1	pdept	bgtyy	org	item	srcid	workid	workna	workbr	pworkid	plancd	chap	chappna	chapnote	sysdat	usno
07104		102	07104	2	517701001	001	陽明山公園管理所所轄公園整建工程	陽明山公園管理所所轄公園整建工程	001					1010327	BGT
07104		102	07104	2	517701001	002	青年公園管理所所轄公園整建工程	青年公園管理所所轄公園整建工程	002					1010327	BGT
07104		102	07104	2	517701001	003	圓山公園管理所所轄公園整建工程	圓山公園管理所所轄公園整建工程	003					1010327	BGT
07104		102	07104	2	517701001	004	南港公園管理所所轄公園整建工程	南港公園管理所所轄公園整建工程	004					1010327	BGT
07104		102	07104	2	517701001	005	園藝管理所所轄公園整建工程	園藝管理所所轄公園整建工程	005					1010327	BGT
07104		102	07104	2	517701001	006	花卉試驗中心所轄溫室、苗圃整建工程	花卉試驗中心所轄溫室、苗圃整建工程	006					1010327	BGT
07104		102	07104	2	517701001	099	陽明山、圓山、青年、南港、園藝所等公園轄區公廁改善工程	陽明山、圓山、青年、南港、園藝所等公園轄	031					1010424	BGT
07104		102	07104	2	517701001	024	大湖公園環境改造工程	大湖公園環境改造工程	007	2	07010501	002		1010523	BGT
07103		102	07103	2	337501002	A03	總工程費明細如下：	總工程費明細如下：		1				1010628	BGT
07103		102	07103	2	337501002	A04	總工程費明細如下：	總工程費明細如下：		1				1010628	BGT
07103		102	07103	2	337501003	A48	總技術服務費明細如下:	總技術服務費明細如下:	010	3				1010628	BGT
07103		102	07103	2	337501002	A49	總工程費明細如下：	總工程費明細如下：	006	3				1010628	BGT
07103		102	07103	2	337501002	A50	總工程費明細如下：	總工程費明細如下：	008	3				1010628	BGT
07103		102	07103	2	337501002	A43	總工程費明細如下：	總工程費明細如下：	010	3				1010628	BGT
07103		102	07103	2	337501002	A41	總工程費明細如下：	總工程費明細如下：	012	3				1010628	BGT
07103		102	07103	2	337102002	A04	總工程費明細如下：	總工程費明細如下：		3				1010629	BGT
07103		102	07103	2	337501003	A57	總規劃設計費明細如下：	總規劃設計費明細如下：	006	3				1010716	BGT
07103		102	07103	2	337501003	063	人行道透水鋪面透水率衰減監測委託技術服務費	人行道透水鋪面透水率衰減監測委託技術服務	016	1				1010710	BGT
07103		102	07103	2	337501003	A63	總技術服務費明細如下：	總技術服務費明細如下：	017	3				1010716	BGT
07103		102	07103	2	337501001	A52	總工程費明細如下：	總工程費明細如下：	038	3				1010711	BGT
07103		102	07103	2	337501001	A58	總工程費明細如下：	總工程費明細如下：	022	3				1010716	BGT
07103		102	07103	2	337501003	A59	總技術服務費明細如下:	總技術服務費明細如下:	012	3				1010716	BGT
07103		102	07103	2	337501001	A05	總工程費明細如下：	總工程費明細如下：	002	3				1010725	BGT
07103		102	07103	2	337501001	064	中山八德路2段174巷24弄道路拓寬工程	中山八德路2段174巷24弄道路拓寬工程	023					1010815	BGT
07103		102	07103	2	337501001	069	北投大度路3段301巷28弄北側道路新築工程	北投大度路3段301巷28弄北側道路新築工程	031	1				1010817	BGT
07103		102	07103	2	337501001	A69	總工程費明細如下：	總工程費明細如下：	032	3				1010810	BGT
07103		102	07103	2	337501001	070	大同迪化街2段136號至144號前道路新築工程	大同迪化街2段136號至144號前道路新築工程	033	1				1010810	BGT
07103		102	07103	2	337501001	A70	總工程費明細如下：	總工程費明細如下：	034	3				1010810	BGT
07103		102	07103	2	337501001	071	南港成福路107巷、121巷第2期第1階段道路新築工程	南港成福路107巷、121巷第2期第1階段道路新	035	1				1010810	BGT
07103		102	07103	2	337501001	A71	總工程費明細如下：	總工程費明細如下：	036	3				1010810	BGT
07103		102	07103	2	337501001	065	大安瑞安街256巷西側道路拓寬工程	大安瑞安街256巷西側道路拓寬工程	024					1010815	BGT
07103		102	07103	2	337501001	066	北投勝利街南側道路新築工程	北投勝利街南側道路新築工程	025	1				1020103	BGT
07106		102	07106	2	317604007	001	土石流潛勢溪流改善及維護規劃設計	土石流潛勢溪流改善及維護規劃設計						1010424	BGT
07106		102	07106	2	317604007	002	土石流潛勢溪流緊急處理工程	土石流潛勢溪流緊急處理工程					針對本市50條土石流潛勢溪流及具土石流致災可能之溪溝，進行清疏、維護與改善工作，並於土石流災害發生時能儘速緊急處理實施災害搶修工作，以維護市民生命財產安全。	1010424	BGT
07106		102	07106	2	317604007	003	土石流潛勢溪流改善及設施維護工程	土石流潛勢溪流改善及設施維護工程			12011403	002	針對本市歷年未辦理整治、已整治之土石流潛勢溪流進行改善及維護工程，以降低土石致災風險。	1011219	BGT
07106		102	07106	2	317604007	004	土石流潛勢溪流巡勘	土石流潛勢溪流巡勘						1010322	BGT
07106		102	07106	2	317604008	001	溪溝改善及維護規劃設計	溪溝改善及維護規劃設計						1010424	BGT
07106		102	07106	2	317604008	002	溪溝緊急處理工程	溪溝緊急處理工程					採單價發包，係為因應颱風災害進行緊急搶修，並針對本市歷年整治完成之溪溝進行必要之維護與改善。	1010424	BGT
07106		102	07106	2	317604008	003	溪溝改善及設施維護工程	溪溝改善及設施維護工程			12011403	001	針對本市歷年已完工之溪溝工程進行改善及維護工作，或為穩定溪溝、防止沖刷及加強排洪之功能，配合增設相關設施，辦理本市山坡地溪溝零星改善及設施維護工程。	1011219	BGT
07106		102	07106	2	317604008	004	溪溝環境改善工程	溪溝環境改善工程					採單價發包，針對本市歷年整治完成之溪溝加強溪流周邊環境設施施作，進行必要之維護與改善，提供民眾優質親水空間。	1010424	BGT
07106		102	07106	2	317604009	001	山坡地邊坡治理規劃設計	山坡地邊坡治理規劃設計					針對本市山坡地災害，及歷年整治完成之邊坡構造物需維護、改善及增設部份，辦理先期規劃設計，俾利後續辦理103年度整治工程之依據。	1010322	BGT
07106		102	07106	2	317604009	002	臺北市北區山坡地邊坡緊急處理工程	臺北市北區山坡地邊坡緊急處理工程						1010424	BGT
07106		102	07106	2	317604009	003	臺北市南區山坡地邊坡緊急處理工程	臺北市南區山坡地邊坡緊急處理工程						1010424	BGT
07106		102	07106	2	317604009	004	順向坡監測儀器設置	順向坡監測儀器設置						1010806	BGT
07106		102	07106	2	317604010	001	山坡地農業環境改善工程規劃設計	山坡地農業環境改善工程規劃設計					針對具發展潛力之本市山坡地農村辦理農業環境改善工程先期規劃設計，俾利後續辦理103年度工程之依據。	1010322	BGT
07106		102	07106	2	317604010	002	山坡地農業環境改善工程	山坡地農業環境改善工程					辦理本市山坡地農業環境改善工程(分期辦理)，以改善山坡地農業環境品質，增加市民休閒遊憩去處，進而改善山坡地農業生活品質。	1010424	BGT
07106		102	07106	2	317604010	003	山坡地農業環境零星改善及設施維護工程	山坡地農業環境零星改善及設施維護工程					辦理本市山坡地農業環境零星改善及設施維護，以改善山坡地農業環境偶發之改善需求及設施實際維護之需要，補強山坡地農業環境品質改善之機動性。	1010424	BGT
07106		102	07106	2	317604010	004	白石湖吊橋檢測工作	白石湖吊橋檢測工作		1			針對白石湖吊橋主體及橋頭兩端邊坡與週遭地下水辦理巡勘監測，以期隨時掌握吊橋結構整體狀況，並立即反應異常情形，以確保吊橋結構及行人通行之安全。	1010424	BGT
07106		102	07106	2	317704001	001	登山步道改善及維護工程規劃設計	登山步道改善及維護工程規劃設計					針對本市老舊步道相關休閒遊憩設施損壞及新建之部分，辦理先期調查規劃設計，俾憑辦理103年度之更新改善工程。	1010322	BGT
07106		102	07106	2	317704001	002	登山步道緊急處理工程	登山步道緊急處理工程					為辦理本市登山步道及附屬設施零星修復或設置指標示工作，使能立即處理步道損壞或設置安全設施，以維護登山步道服務品質及民眾安全。	1010424	BGT
07106		102	07106	2	317704001	003	登山步道改善及維護工程	登山步道改善及維護工程					辦理北投、士林、文山及信義區等區計129條總長約100公里登山步道更新改善及新增非列管登山步道之相關休憩設施（涼亭、欄杆、座椅及鋪面等) 之改善工作，提升本市登山步道之服務品質，以維護登山市民休閒遊憩安全。	1010424	BGT
07106		102	07106	2	317704001	004	登山步道周邊環境及指標系統更新改善工程	登山步道周邊環境及指標系統更新改善工程					辦理本市列管登山步道入口綠美化及指標系統更新改善工作，並針對步道沿線廢耕農地或公有地辦理整體景觀改善，吸引民眾從事或公有地辦理整體景觀改善，登山健行活動亦能促進地方發展。	1010424	BGT
07106		102	07106	2	317704001	005	臺北市登山步道調查計畫委託技術服務案	臺北市登山步道調查計畫委託技術服務案					本計畫係調查本市列管步道設施、交通及使用率…等相關資訊，以確實掌握現有步道使用情形；另辦理登山步道動植物生態及環境資源調查，俾憑辦理103~107年度之步道管理及維護工作。	1010322	BGT
07106		102	07106	2	317704002	001	休閒遊憩設施緊急處理工程	休閒遊憩設施緊急處理工程					因應本市風景區及碧山、貴子坑兩露營場相關設施平時及颱風豪雨緊急搶災之必要，使能立即處理崩落堆積的土石，設置警告標誌，以維護風景區及露營場服務品質。	1010424	BGT
07106		102	07106	1	317704002	002	風景區遊憩設施改善及維護工程(分期辦理)	風景區遊憩設施改善及維護工程(分期辦理)						1010322	BGT
07106		102	07106	2	317704002	003	露營場、水土保持教室設施改善及維護工程	露營場、水土保持教室設施改善及維護工程					整建本市碧山、貴子坑兩處露營場及水土保持教室相關設施設備，以維護露營場及水土保持教室服務品質。	1010424	BGT
22101		102	22101	1	220203008		臺北國際龍舟賽				13010303	002		1010817	BGT
22101		102	22101	1	220202630		2013年第二屆世界少年棒球錦標賽	2013年第二屆世界少年棒球錦標賽			08011002	001		1010817	BGT
22101		102	22101	1	220202032		補助及獎勵各競技體育團體參加訓練及比賽	補助及獎勵各競技體育團體參加訓練及比賽			08011004	001		1010817	BGT
22101		102	22101	2	227102038	001	臺北市游泳館新建工程	臺北市游泳館新建工程		1	08011001	002		1010817	BGT
22101		102	22101	2	227102050	002	臺北市排球館新建工程	臺北市排球館新建工程		1	08011001	003		1010817	BGT
22101		102	22101	2	227102620	003	臺北市網球中心新建工程	臺北市網球中心新建工程		2	08011001	001		1010820	BGT
22101		102	22101	2	227102620	001	臺北市網球中心新建工程(技術服務)	臺北市網球中心新建工程(技術服務)						1010820	BGT
22101		102	22101	2	227102620	002	臺北市網球中心新建工程(工程費)	臺北市網球中心新建工程(工程費)						1010820	BGT
22101		102	22101	1	220206000	005	消費者導活動及相關事宜	消費者導活動及相關事宜							
22101		102	22101	1	220206000	004	體育產業輔導管理	體育產業輔導管理							
22101		102	22101	1	220206000	001	人員維持費	人員維持費							
22101		102	22101	1	220206001	001	人員維持費	人員維持費							
07103		102	07103	2	337501001	A66	總工程費明細如下：	總工程費明細如下：	026	3				1010810	BGT
07105		102	07105	2	527601001	108	大安及文山區分管網工程-白皮書	大安及文山區分管網工程			12011502	025		1010518	BGT
07105		102	07105	2	347601001	730	萬華及中正區用戶排水設備工程 -補償費	萬華及中正區用戶排水設備工程 -補償費			12011502	027		1010518	BGT
07105		102	07105	2	527601001	110	萬華及中正區用戶排水設備工程-白皮書	萬華及中正區用戶排水設備工程			12011502	027	餘183,471,056未編列。	1010518	BGT
07105		102	07105	2	527601001	787	北投及士林區分管網工程-白皮書	北投及士林區分管網工程-白皮書			12011502	021	餘64,352,000元不再編列。	1010518	BGT
07105		102	07105	2	347601001	731	松山及信義區用戶排水設備工程-補償費	松山及信義區用戶排水設備工程-補償費			12011502	028		1010518	BGT
07105		102	07105	2	527601001	111	松山及信義區用戶排水設備工程-白皮書	松山及信義區用戶排水設備工程			12011502	028	餘19,150,000元未編列。	1010518	BGT
07105		102	07105	2	347601001	733	大安及文山區用戶排水設備工程-補償費	大安及文山區用戶排水設備工程-補償費			12011502	030		1010518	BGT
07105		102	07105	2	527601001	113	大安及文山區用戶排水設備工程-白皮書	大安及文山區用戶排水設備工程			12011502	030	餘40,506,582元不再編列。	1010518	BGT
07105		102	07105	2	347601001	741	大同及中山區分管網工程-補償費	大同及中山區分管網工程-補償費			12011502	032		1010518	BGT
07105		102	07105	2	527601001	115	大同及中山區分管網工程-白皮書	大同及中山區分管網工程			12011502	032	餘1,523,084元未編列。	1010518	BGT
07105		102	07105	2	347601001	742	北投及士林區用戶排水設備工程-補償費	北投及士林區用戶排水設備工程-補償費			12011502	033		1010518	BGT
07105		102	07105	2	527601001	788	北投及士林區用戶排水設備工程-白皮書	北投及士林區用戶排水設備工程-白皮書			12011502	033	餘27,535,948元不再編列。	1010518	BGT
07105		102	07105	2	347601001	743	北投及士林區管線更新工程-補償費	北投及士林區管線更新工程-補償費			12011502	034		1010518	BGT
07105		102	07105	2	527601001	117	北投及士林區管線更新工程-白皮書	北投及士林區管線更新工程-白皮書			12011502	034	餘20,390,000元不再編列。	1010518	BGT
07105		102	07105	2	347601001	744	萬華及中正區管線更新工程-補償費	萬華及中正區管線更新工程-補償費			12011502	035		1010518	BGT
07105		102	07105	2	527601001	118	萬華及中正區管線更新工程-白皮書	萬華及中正區管線更新工程-白皮書			12011502	035		1010518	BGT
07105		102	07105	2	347601001	745	松山及信義區管線更新工程-補償費	松山及信義區管線更新工程-補償費			12011502	036		1010518	BGT
07105		102	07105	2	527601001	119	松山及信義區管線更新工程-白皮書	松山及信義區管線更新工程-白皮書			12011502	036		1010518	BGT
07105		102	07105	2	347601001	747	南港及內湖區管線更新工程-補償費	南港及內湖區管線更新工程-補償費			12011502	037		1010518	BGT
07105		102	07105	2	527601001	120	南港及內湖區管線更新工程-白皮書	南港及內湖區管線更新工程-白皮書			12011502	037		1010518	BGT
15104		102	15104	1	220204005	001	成立「台北文學館」，建構台北文學基地，提昇市民閱讀品味與文學素養。	成立「台北文學館」，建構台北文學基地，提			09010301	001		1010828	BGT
24101		102	24101	2	127102001	001	aaaaaa			2				1010815	BGT
02127		102	02127	1	132801010	003	新移民會館各項業務費	新移民會館各項業務費			04010105	002		1010726	BGT
15101		102	15101	2	227102018	014	臺北城市博物館聚落展示工程	臺北城市博物館聚落展示工程		1	09010302	001		1011230	BGT
15101		102	15101	2	227102017	A04	總經費明細如下：	總經費明細如下：						1010514	BGT
15101		102	15101	2	227102056	A05	總經費明細如下：	總經費明細如下：		1				1010515	BGT
15101		102	15101	1	220601004	001	臺北藝術中心記錄片拍攝	臺北藝術中心記錄片拍攝		2				1010515	BGT
15101		102	15101	2	227102030	001	名人故居簡易修繕工程	名人故居簡易修繕工程		2				1010515	BGT
15101		102	15101	2	227102051	001	市定古蹟紀州庵修復工程	市定古蹟紀州庵修復工程		2				1010515	BGT
15101		102	15101	2	227102057	017	原臺北北警察署(今大同分局)修復工程	原臺北北警察署(今大同分局)修復工程		1				1011230	BGT
15101		102	15101	1	220301003	019	臺北市文化遺址保存與教育推廣計畫	臺北市文化遺址保存與教育推廣計畫		1				1010724	BGT
15101		102	15101	1	220301002	019	國定古蹟臺北府城門北門周邊廣場改造規劃	國定古蹟臺北府城門北門周邊廣場改造規劃		1				1010723	BGT
15101		102	15101	2	227102014	016	臺北城市博物館聚落建築景觀工程規劃設計	臺北城市博物館聚落建築景觀工程規劃設計		2	09010302	001		1010820	BGT
15102		102	15102	2	227102006		屋頂防水工程			1				0910415	BGT
15107		102	15107	1	220201015		延平分館營運業務	延平分館營運業務			09010203	001	市政白皮書	1010723	BGT
07102		102	07102	2	317605002	058	關渡平原未來開發之先期規劃	關渡平原未來開發之先期規劃	005	2				1010315	BGT
07102		102	07102	2	317605002	002	雨水下水道結構安全檢測及設計工作	雨水下水道結構安全檢測及設計工作	008					1010813	BGT
07102		102	07102	2	317602001	132	文林抽水站新建工程	文林抽水站新建工程	040					1010523	BGT
07102		102	07102	2	317602001	136	北憲抽水站更建工程	北憲抽水站更建工程	041					1010523	BGT
07102		102	07102	2	317602001	161	大龍抽水站上游及百齡橋旁越堤坡道改善與新建工程	大龍抽水站上游及百齡橋旁越堤坡道改善與新	042					1010523	BGT
07102		102	07102	2	317602001	202	奇岩抽水站人行道改善工程	奇岩抽水站人行道改善工程	043					1010523	BGT
07102		102	07102	2	317602002	011	磺港溪分洪水工模型試驗暨整體水理分析檢討工作	磺港溪分洪水工模型試驗暨整體水理分析檢討	016					1010523	BGT
07102		102	07102	2	317602002	022	基隆河南湖大橋上游新設跨河自行車橋可行性評估工作	基隆河南湖大橋上游新設跨河自行車橋可行性	017					1010523	BGT
07102		102	07102	2	317605001	004	文山區保儀路排水改善工程	文山區保儀路排水改善工程	013					1010523	BGT
07102		102	07102	2	317605001	006	北投水磨坑溪及舊貴子坑溪河堤整治工程	北投水磨坑溪及舊貴子坑溪河堤整治工程	012					1010523	BGT
07102		102	07102	2	317605002	057	臺北市雨水下水道耐震及液化委託評估工作	臺北市雨水下水道耐震及液化委託評估工作	010					1010523	BGT
07102		102	07102	2	317602001	218	河濱公園既有設施改善工程	河濱公園既有設施改善工程	036		13010301	004		1011225	BGT
07102		102	07102	2	317602001	219	河濱公園自行車道暨相關設施整建新建工程	河濱公園自行車道暨相關設施整建新建工程	037		04010113	002		1011225	BGT
07102		102	07102	2	317602001	220	河川高灘地颱風豪雨災後復原工程	河川高灘地颱風豪雨災後復原工程	038					1011225	BGT
07102		102	07102	2	317602002	030	水利建造物結構安全評估檢討工作	水利建造物結構安全評估檢討工作	018					1010315	BGT
07102		102	07102	2	317102002	100	高灘地北區管理站整修工程	高灘地北區管理站整修工程						1011226	BGT
07102		102	07102	2	317602001	224	全市水防道路改善工程	全市水防道路改善工程	039		04010113	005		1011225	BGT
07102		102	07102	2	317602001	128	河濱公園新闢及整建工程	河濱公園新闢及整建工程			04010113	003		1010523	BGT
07102		102	07102	2	317602001	129	97年度河濱主題公園及生態公園工程	97年度河濱主題公園及生態公園工程			04010113	006		1010511	BGT
07102		102	07102	2	317605002	003	臺北市第四分區排水系統調查及檢討工作	臺北市第四分區排水系統調查及檢討工作	006	1				1011226	BGT
07102		102	07102	2	317602001	225	抽水站環境改造工程(第2期)	抽水站環境改造工程(第2期)	026	1				1011225	BGT
07102		102	07102	2	317602001	226	延平河濱公園大稻埕至洲美橋間整體改善工程	延平河濱公園大稻埕至洲美橋間整體改善工程	028	1				1011225	BGT
07102		102	07102	2	317602001	A01	總工程費明細如下：	總工程費明細如下：	023					1010719	BGT
07102		102	07102	2	317602001	A02	總工程費明細如下：	總工程費明細如下：	025					1010719	BGT
11121		102	11101	1	710202002		員警游泳訓練及檢測入場費	員警游泳訓練及檢測入場費			12010301	002	市政白皮書計畫	1010504	BGT
11121		102	11101	1	710101007		電腦訓練費	電腦訓練費			12010301	001	市政白皮書計畫	1010403	BGT
11121		102	11101	1	710101005		本市錄影監視系統各派出所機房電費	本市錄影監視系統建置案			02010401	001	市政白皮書	1010405	BGT
11123		102	11101	1	710101005	001	本市錄影監視系統各派出所機房電費	本市錄影監視系統各派出所機房電費			02010401	001	市政白皮書計畫	1010406	BGT
11123		102	11101	1	710101007	001	電腦訓練費	電腦訓練費			12010301	001	市政白皮書計畫	1010315	BGT
11123		102	11101	1	710202002	001	員警游泳訓練及檢測入場費	員警游泳訓練及檢測入場費			12010301	002	市政白皮書計畫	1010511	BGT
11124		102	11101	1	710101005	001	本市錄影監視系統建置案	本市錄影監視系統建置案			02010401	001	市政白皮書計畫	1010407	BGT
11124		102	11101	1	710202002	002	員警教育訓練-術科訓練	員警教育訓練-術科訓練			12010301	002	市政白皮書	1010504	BGT
11124		102	11101	1	710202002	003	員警教育訓練-學科講習	員警教育訓練-學科講習			12010301	001	市政白皮書	1010407	BGT
11125		102	11101	1	710101005	001	本市錄影監視系統各派出所機房電費	本市錄影監視系統各派出所機房電費			02010401	001	市政白皮書計畫	1010321	BGT
11125		102	11101	1	710101007	001	電腦訓練費	電腦訓練費			12010301	001	市政白皮書計畫	1010403	BGT
11125		102	11101	1	710202002	002	員警游泳訓練及檢測入場費	員警游泳訓練及檢測入場費			12010301	002	市政白皮書計畫	1010503	BGT
11126		102	11101	1	710202002	001	員警教育訓練-學科訓練	員警教育訓練-學科訓練			12010301	001	市政白皮書計畫	1010505	BGT
11126		102	11101	1	710101005		本市錄影監視系統建置案	本市錄影監視系統建置案			02010401	001	市政白皮書計畫	1010402	BGT
11126		102	11101	1	710101007		員警教育訓練-術科訓練	員警教育訓練-術科訓練			12010301	002	市政白皮書計畫	1010505	BGT
11128		102	11101	1	710101005	002	本市錄影監視系統建置案	本市錄影監視系統建置案			02010401	001	市政白皮書計畫	1010319	BGT
11128		102	11101	1	710101007		員警教育訓練-學科講習	員警教育訓練-學科講習			12010301	001	市政白皮書計畫	1010319	BGT
11128		102	11101	1	710202002	002	員警教育訓練-術科訓練	員警教育訓練-術科訓練			12010301	002	市政白皮書計畫	1010508	BGT
11129		102	11101	1	710101007	001	電腦訓練費	電腦訓練費			12010301	001	市政白皮書計畫	1010327	BGT
11129		102	11101	1	710101005	001	本市錄影監視系統各派出所機房電費	本市錄影監視系統各派出所機房電費			02010401	001	市政白皮書畫	1010327	BGT
11129		102	11101	1	710202002	002	員警游泳訓練及檢測入場費	員警游泳訓練及檢測入場費			12010301	002	市政白皮書計畫	1010508	BGT
11130		102	11101	1	710101005	001	本市錄影監視系統各派出所機房電費	本市錄影監視系統各派出所機房電費			02010401	001	市政白皮書	1010327	BGT
11130		102	11101	1	710202002	001	員警游泳訓練及檢測入場費	員警游泳訓練及檢測入場費			12010301	002	市政白皮書	1010508	BGT
11130		102	11101	1	710101007	001	電腦訓練費	電腦訓練費			12010301	001	市政白皮書	1010327	BGT
07104		102	07104	2	517701001	027	萬華406號廣場新建工程	萬華406號廣場新建工程	032		07010501	001	原編列98-103年連續預算、總經費41,599,727元，修正為98-101年連續預算、總經費89,404,793元。	1010327	BGT
07104		102	07104	2	517701001	011	文山(景美)21號二十一興泰公園擴建工程	文山(景美)21號二十一興泰公園擴建工程	036		07010501	010		1010327	BGT
07104		102	07104	2	517701001	012	北投2號公園擴建工程	北投2號公園擴建工程	040		07010501	046		1010327	BGT
07104		102	07104	2	517701001	013	中山436號公園新建工程	中山436號公園新建工程	037		07010501	011		1010327	BGT
07104		102	07104	2	517701001	016	北投234號公園新建工程委託規劃設計及監造案	北投234號公園新建工程委託規劃設計及監造	038		07010501	012		1010327	BGT
07104		102	07104	2	517701001	041	石牌公園更新工程	石牌公園更新工程	008	2	07010501	003		1010523	BGT
07104		102	07104	2	517701001	042	復興公園更新工程	復興公園更新工程	009	2	07010501	004		1010523	BGT
07104		102	07104	2	517701001	043	公圳公園更新工程	公圳公園更新工程	010	2	07010501	005		1010523	BGT
07104		102	07104	2	517701001	044	明水公園更新工程	明水公園更新工程	011	2	07010501	006		1010523	BGT
07104		102	07104	2	517701001	040	前港公園更新工程	前港公園更新工程	033		07010501	007		1010327	BGT
07104		102	07104	2	517701001	038	景新公園更新工程	景新公園更新工程	034		07010501	008		1010327	BGT
07104		102	07104	2	517701001	039	萬慶公園更新工程	萬慶公園更新工程	035		07010501	009		1010327	BGT
07104		102	07104	2	517701001	015	北投223號公園新建工程	北投223號公園新建工程	039		07010501	045		1010327	BGT
07104		102	07104	2	517701001	019	文山(木柵)89號公園新建工程	文山(木柵)89號公園新建工程	041		07010501	047		1010327	BGT
07104		102	07104	2	517701001	017	北投240號公園新建工程	北投240號公園新建工程	042		07010501	048		1010327	BGT
07104		102	07104	2	517701001	021	文山(景美)45號公園新建工程	文山(景美)45號公園新建工程	043		07010501	049		1010327	BGT
07104		102	07104	2	517701001	035	北投2號公園擴建工程委託規劃設計監造案	北投2號公園擴建工程委託規劃設計監造案			07010501	016		1010327	BGT
07104		102	07104	2	517701001	032	文山(景美)21號二十一興泰公園擴建工程委託規劃設計監造案	文山(景美)21號二十一興泰公園擴建工程委託			07010501	014		1010327	BGT
07104		102	07104	2	517701001	033	文山(景美)42號綠地擴建工程	文山(景美)42號綠地擴建工程			07010501	015		1010327	BGT
07104		102	07104	2	517701001	031	信義414號公園新建工程委託規劃設計及監造案	信義414號公園新建工程委託規劃設計及監造			07010501	013		1010327	BGT
07104		102	07104	2	517701001	037	中山381號綠地新建工程	中山381號綠地新建工程			07010501	050		1010327	BGT
07104		102	07104	2	517701001	117	北投241號公園新建工程委託規劃設計監造案	北投241號公園新建工程委託規劃設計監造案			07010501	027		1010327	BGT
07104		102	07104	2	517701001	120	北投241號公園新建工程(含補償費1,186,000元)	北投241號公園新建工程(含補償費1,186,000			07010501	017		1010327	BGT
07104		102	07104	2	517701001	121	士林206號綠地新建工程(含補償費4,585,000元)	士林206號綠地新建工程(含補償費4,585,000			07010501	018		1010327	BGT
07102		102	07102	2	317602001	A03	總工程費明細如下：	總工程費明細如下：	027					1010719	BGT
07105		102	07105	2	527102001	635	大同及中山區用戶接管後巷配合美化工程	大同及中山區用戶接管後巷配合美化工程	008					1010516	BGT
07105		102	07105	2	347601001	771	第3期松山及信義區分管網工程-補償費	第3期松山及信義區分管網工程-補償費			12011502	063		1010517	BGT
07105		102	07105	2	347601001	772	第3期南港及內湖區分管網工程-補償費	第3期南港及內湖區分管網工程-補償費			12011502	064		1010712	BGT
07105		102	07105	2	347601001	773	第3期大安及文山區分管網工程-補償費	第3期大安及文山區分管網工程-補償費			12011502	065		1010712	BGT
07105		102	07105	2	347601001	774	第3期北投及士林區分管網工程-補償費	第3期北投及士林區分管網工程-補償費			12011502	066		1010712	BGT
07105		102	07105	2	347601001	775	第3期松山及信義區支管及用戶排水設備工程-補償費	第3期松山及信義區支管及用戶排水設備工程-			12011502	067		1010712	BGT
07105		102	07105	2	347601001	776	第3期南港及內湖區支管及用戶排水設備工程-補償費	第3期南港及內湖區支管及用戶排水設備工程-			12011502	068		1010712	BGT
07105		102	07105	2	347601001	777	第3期大安及文山區支管及用戶排水設備工程-補償費	第3期大安及文山區支管及用戶排水設備工程-			12011502	069		1010712	BGT
07105		102	07105	2	347601001	778	紓流、抽水站及站體改善及增設工程-補償費	紓流、抽水站及站體改善及增設工程-補償費			12011502	070		1010517	BGT
08103		102	08103	2	337102001	001	松德大樓耐震力補強工程	松德大樓耐震力補強工程		2				1010321	BGT
17101		102	17101	2	327102026		備勤區房舍興建工程	備勤區房舍興建工程		1				1011228	BGT
07105		102	07105	2	347601001	755	第2期南港及內湖區分管網工程－補償費	第2期南港及內湖區分管網工程－補償費			12011502	003		1010712	BGT
07105		102	07105	2	347601001	759	第2期萬華及中正區用戶排水設備工程－補償費	第2期萬華及中正區用戶排水設備工程－補償			12011502	007		1010712	BGT
07105		102	07105	2	347601001	753	第2期萬華及中正區分管網工程－補償費	第2期萬華及中正區分管網工程－補償費			12011502	001		1010517	BGT
07105		102	07105	2	347601001	754	第2期松山及信義區分管網工程－補償費	第2期松山及信義區分管網工程－補償費			12011502	002		1010517	BGT
07105		102	07105	2	347601001	756	第2期大安及文山區分管網工程－補償費	第2期大安及文山區分管網工程－補償費			12011502	004		1010517	BGT
07105		102	07105	2	347601001	757	第2期北投及士林區分管網工程－補償費	第2期北投及士林區分管網工程－補償費			12011502	005		1010518	BGT
07105		102	07105	2	347601001	758	第2期大同及中山區分管網工程－補償費	第2期大同及中山區分管網工程－補償費			12011502	006		1010518	BGT
07105		102	07105	2	347601001	760	第2期松山及信義區用戶排水設備工程－補償費	第2期松山及信義區用戶排水設備工程－補償			12011502	008		1010518	BGT
07105		102	07105	2	527601001	135	第2期松山及信義區用戶排水設備工程	第2期松山及信義區用戶排水設備工程			12011502	008	餘9,480,000元不再編列。	1010518	BGT
07105		102	07105	2	347601001	761	第2期大安及文山區用戶排水設備工程－補償費	第2期大安及文山區用戶排水設備工程－補償			12011502	009		1010712	BGT
07105		102	07105	2	347601001	762	第2期南港及內湖區用戶排水設備工程－補償費	第2期南港及內湖區用戶排水設備工程－補償			12011502	010		1010712	BGT
07105		102	07105	2	347601001	763	第2期大同及中山區用戶排水設備工程－補償費	第2期大同及中山區用戶排水設備工程－補償			12011502	011		1010712	BGT
07101		102	07101	1	320201003	003	淡水河流域管理委員會推動業務	淡水河流域管理委員會推動業務			12011501	001		1011224	BGT
07101		102	07101	1	320201003	002	活化淡水河系推動業務	活化淡水河系推動業務			12011502	001		1011224	BGT
