times	borg	recid	yearno	orgno	itemno	dno	workid	obj	seqno	statcd	workname	budget	lastbudget	unit	quantity	unitprice	price	newitem	pageno	notes	src	bybase
1	05116	227	101	05116	1	220201007		0220	003	268	　　　　	0	0	式	-1	68,500	-68500	0	5-6-40	排水溝清理及疏濬。	0500060201	一般
1	05116	229	101	05116	1	220201007		0220	004	268	　　　　	0	0	式	-1	66,000	-66000	0	5-6-40	花木補植維護。	0500060201	一般
1	05116	231	101	05116	1	220201007		0220	005	268	　　　　	0	0	式	-1	300,000	-300000	0	5-6-40	棒球場及全場區草坪保養維護。	0500060201	一般
1	05116	233	101	05116	1	220201007		0220	006	261	　　　　	0	0	臺、月、張	1x-5x2142	0.7	-7497	0	5-6-40	影印機使用費。	0500060201	一般
1	05116	236	101	05116	1	220201007		0224	001	281	　　　　	0	0	式	-1	3,750,000	-3750000	0	5-6-40	運動場區維修費-照明設備維護、棒球場電腦計分台維護、全彩LED螢幕維修費等。	0500060201	一般
1	05116	240	101	05116	1	220201007		0224	002	281	　　　　	0	0	式	-1	195,000	-195000	0	5-6-40	擴音及音響設備保養維修維修。	0500060201	一般
1	05116	242	101	05116	1	220201007		0224	003	282	　　　　	0	0	式	-1	75,000	-75000	0	5-6-40	運動場區飲水機更換濾心。	0500060201	一般
1	05116	244	101	05116	1	220201007		0224	004	281	　　　　	0	0	式	-1	180,500	-180500	0	5-6-40	空調系統設備維護。	0500060201	一般
1	05116	246	101	05116	1	220201007		0224	005	281	　　　　	0	0	式	-1	600,000	-600000	0	5-6-40	水電設施及高低壓電氣設備維護。	0500060201	一般
1	05116	248	101	05116	1	220201007		0224	006	281	　　　　	0	0	式	-1	49,000	-49000	0	5-6-41	電梯設施保養暨安全檢查。	0500060201	一般
1	05116	250	101	05116	1	220201007		0224	007	281	　　　　	0	0	式	-1	20,000	-20000	0	5-6-41	水塔清洗暨水質檢驗。	0500060201	一般
1	05116	252	101	05116	1	220201007		0224	008	281	　　　　	0	0	式	-1	61,750	-61750	0	5-6-41	消防安全設備檢驗。	0500060201	一般
1	05116	254	101	05116	1	220201007		0224	009	281	　　　　	0	0	式	-1	95,000	-95000	0	5-6-41	球場帆布吊掛維護。	0500060201	一般
1	05116	256	101	05116	1	220201007		0224	010	281	　　　　	0	0	式	-1	61,750	-61750	0	5-6-41	中央廣場及水景廣場噴水池維護。	0500060201	一般
1	05116	258	101	05116	1	220201007		0224	011	281	　　　　	0	0	式	-1	200,000	-200000	0	5-6-41	監視攝影器材維護。	0500060201	一般
1	05116	260	101	05116	1	220201007		0224	012	281	　　　　	0	0	式	-1	135,850	-135850	0	5-6-41	噴灌(灑水)系統維護。	0500060201	一般
1	05116	262	101	05116	1	220201007		0232	001	292	　　　臨時人員酬金	-440000	0	人、月	4x-5	22,000	-440000	0	5-6-41	協助場地開放臨時工工資。	0500060201	一般
1	05116	268	101	05116	1	220201008		0208	001	220	　　　保險費	-600	0	式	-1	600	-600	0	5-6-41	保險費。	0500060201	一般
1	05116	270	101	05116	1	220201008		0214	001	248	　　　按日按件計資酬金	-42240	0	人、次	12x-32	110	-42240	0	5-6-41	志工餐點及交通補助。	0500060201	一般
1	05116	272	101	05116	1	220201008		0220	001	261	　　　一般事務費	-10000	0	式	-1	10,000	-10000	0	5-6-41	講習與志工隊成立及管理等相關業務。	0500060201	一般
1	05116	278	101	05116	1	220201009		0108	001	130	　　　加班費	-44400	0	式	-1	44,400	-44400	0	5-6-41	職員加班費。	0500060201	加班
1	05116	283	101	05116	1	220201009		0203	001	205	　　　　	0	0	式	-1	100,200	-100200	0	5-6-42	電費。	0500060201	一般
1	05116	285	101	05116	1	220201009		0203	002	204	　　　　	0	0	式	-1	4,800	-4800	0	5-6-42	水費。	0500060201	一般
1	05116	288	101	05116	1	220201009		0204	001	209	　　　　	0	0	式	-1	18,000	-18000	0	5-6-42	傳真電話費。	0500060201	一般
1	05116	290	101	05116	1	220201009		0204	002	207	　　　　	0	0	式	-1	4,500	-4500	0	5-6-42	網路費。	0500060201	一般
1	05116	292	101	05116	1	220201009		0206	001	213	　　　其他業務租金	-10000	0	式	-1	10,000	-10000	0	5-6-42	租用飲水機維護及檢測。	0500060201	一般
1	05116	294	101	05116	1	220201009		0208	001	220	　　　保險費	-40500	0	式	-1	40,500	-40500	0	5-6-42	公共責任意外險。	0500060201	一般
1	05116	297	101	05116	1	220201009		0210	001	230	　　　　	0	0	式	-1	2,850	-2850	0	5-6-42	割草機汽油費。	0500060201	一般
1	05116	299	101	05116	1	220201009		0210	002	230	　　　　	0	0	式	-1	1,800	-1800	0	5-6-42	割草機機油。	0500060201	一般
1	05116	301	101	05116	1	220201009		0214	001	238	　　　按日按件計資酬金	-72000	0	人、天	2x-36	1,000	-72000	0	5-6-42	整理場地工資。	0500060201	一般
1	05116	304	101	05116	1	220201009		0215	001	250	　　　　	0	0	式	-1	60,000	-60000	0	5-6-42	內野補鋪紅磚粉。	0500060201	一般
1	05116	306	101	05116	1	220201009		0215	002	250	　　　　	0	0	式	-1	7,200	-7200	0	5-6-42	場地畫線用石灰。	0500060201	一般
1	05116	308	101	05116	1	220201009		0215	004	250	　　　　	0	0	式	-1	4,860	-4860	0	5-6-42	肥料。	0500060201	一般
1	05116	310	101	05116	1	220201009		0215	005	250	　　　　	0	0	式	-1	6,480	-6480	0	5-6-42	草種子(草地補種)。	0500060201	一般
1	05116	312	101	05116	1	220201009		0215	007	250	　　　　	0	0	式	-1	11,250	-11250	0	5-6-42	辦公文具及書報費。	0500060201	一般
1	05116	314	101	05116	1	220201009		0215	008	251	　　　　	0	0	式	-1	40,500	-40500	0	5-6-43	場地器材補充。	0500060201	一般
1	05116	316	101	05116	1	220201009		0215	009	250	　　　　	0	0	式	-1	11,250	-11250	0	5-6-43	清潔用具。	0500060201	一般
1	05116	318	101	05116	1	220201009		0215	010	250	　　　　	0	0	式	-1	112,500	-112500	0	5-6-43	照明設備維護及補充燈泡零件。	0500060201	一般
1	05116	320	101	05116	1	220201009		0215	011	250	　　　　	0	0	式	-1	24,000	-24000	0	5-6-43	外野補鋪川沙。	0500060201	一般
1	05116	322	101	05116	1	220201009		0220	001	268	　　　一般事務費	-134262	0	式	-1	134,262	-134262	0	5-6-43	場地清潔外包。	0500060201	一般
1	05116	325	101	05116	1	220201009		0224	001	281	　　　　	0	0	式	-1	95,000	-95000	0	5-6-43	場地綠化、植栽養護及棒球場地草皮保養。	0500060201	一般
1	05116	328	101	05116	1	220201009		0224	002	282	　　　　	0	0	式	-1	14,485	-14485	0	5-6-43	電腦計分臺維護。	0500060201	一般
1	05116	330	101	05116	1	220201009		0224	003	282	　　　　	0	0	式	-1	14,485	-14485	0	5-6-43	擴音設備維護。	0500060201	一般
1	05116	332	101	05116	1	220201009		0224	004	282	　　　　	0	0	式	-1	13,000	-13000	0	5-6-43	水塔清洗暨水質檢驗。	0500060201	一般
1	05116	334	101	05116	1	220201009		0224	005	282	　　　　	0	0	式	-1	29,000	-29000	0	5-6-43	衛生設備維護暨抽水肥。	0500060201	一般
1	05116	336	101	05116	1	220201009		0224	006	282	　　　　	0	0	式	-1	28,740	-28740	0	5-6-43	高低壓設備、水電、空調設施操作維護。	0500060201	一般
1	05116	338	101	05116	1	220201009		0224	007	282	　　　　	0	0	式	-1	10,000	-10000	0	5-6-43	消防安全設備檢驗。	0500060201	一般
1	05116	340	101	05116	1	220201009		0224	008	282	　　　　	0	0	式	-1	25,000	-25000	0	5-6-43	建築物安全檢驗。	0500060201	一般
1	05116	347	101	05116	1	220201010		0108	001	130	　　　　	0	0	式	-1	8,140	-8140	0	5-6-44	職員加班費。	0500060201	加班
1	05116	349	101	05116	1	220201010		0108	002	130	　　　　	0	0	式	-1	31,800	-31800	0	5-6-44	工友加班費。	0500060201	加班
1	05116	353	101	05116	1	220201010		0203	001	205	　　　水電費	-696000	0	式	-1	696,000	-696000	0	5-6-44	球場夜照電費。	0500060201	一般
1	05116	355	101	05116	1	220201010		0206	001	213	　　　其他業務租金	-1428378	0	式	-1	1,428,378	-1428378	0	5-6-44	流動廁所租用及清潔維護。	0500060201	一般
1	05116	357	101	05116	1	220201010		0208	001	220	　　　保險費	-249000	0	式	-1	249,000	-249000	0	5-6-44	公共責任意外險。	0500060201	一般
1	05116	359	101	05116	1	220201010		0214	001	238	　　　按日按件計資酬金	-99000	0	人、天	3x-33	1,000	-99000	0	5-6-44	整理場地工資。	0500060201	一般
1	05116	362	101	05116	1	220201010		0215	001	250	　　　　	0	0	式	-1	9,000	-9000	0	5-6-44	急救藥品箱。	0500060201	一般
1	05116	364	101	05116	1	220201010		0215	002	251	　　　　	0	0	式	-1	58,320	-58320	0	5-6-44	場地推水器。	0500060201	一般
1	05116	366	101	05116	1	220201010		0215	003	251	　　　　	0	0	式	-1	43,740	-43740	0	5-6-44	網球網。	0500060201	一般
1	05116	368	101	05116	1	220201010		0215	004	251	　　　　	0	0	式	-1	16,200	-16200	0	5-6-44	太陽傘裁判椅。	0500060201	一般
1	05116	370	101	05116	1	220201010		0215	005	250	　　　　	0	0	式	-1	500,000	-500000	0	5-6-44	內野補鋪紅磚粉。	0500060201	一般
1	05116	372	101	05116	1	220201010		0215	006	250	　　　　	0	0	式	-1	21,600	-21600	0	5-6-44	石粉劃清界線。	0500060201	一般
1	05116	374	101	05116	1	220201010		0215	007	251	　　　　	0	0	式	-1	67,500	-67500	0	5-6-44	投手板、壘包及繩子。	0500060201	一般
1	05116	376	101	05116	1	220201010		0215	008	250	　　　　	0	0	式	-1	24,300	-24300	0	5-6-44	肥料。	0500060201	一般
1	05116	378	101	05116	1	220201010		0215	009	250	　　　　	0	0	式	-1	34,020	-34020	0	5-6-44	草種。	0500060201	一般
1	05116	380	101	05116	1	220201010		0215	010	251	　　　　	0	0	式	-1	131,250	-131250	0	5-6-45	球場後檔網養護及設置。	0500060201	一般
1	05116	382	101	05116	1	220201010		0215	011	251	　　　　	0	0	式	-1	75,000	-75000	0	5-6-45	場地器材搬運及補充。	0500060201	一般
1	05116	384	101	05116	1	220201010		0215	012	251	　　　　	0	0	式	-1	47,250	-47250	0	5-6-45	輸送水帶。	0500060201	一般
1	05116	386	101	05116	1	220201010		0215	013	250	　　　　	0	0	式	-1	600,000	-600000	0	5-6-45	球場補鋪川沙。	0500060201	一般
1	05116	389	101	05116	1	220201010		0220	001	268	　　　　	0	0	式	-1	1,208,412	-1208412	0	5-6-45	場地清潔外包。	0500060201	一般
1	05116	391	101	05116	1	220201010		0220	002	269	　　　　	0	0	式	-1	504,000	-504000	0	5-6-45	運動場區場地保全外包服務。	0500060201	一般
1	05116	393	101	05116	1	220201010		0224	001	282	　　　設施及機械設備養護費	-433200	0	式	-1	433,200	-433200	0	5-6-45	電氣設備材料及保養維護。	0500060201	一般
1	05116	400	101	05116	1	220201011		0203	001	205	　　　　	0	0	式	-1	109,800	-109800	0	5-6-45	電費。	0500060201	一般
1	05116	402	101	05116	1	220201011		0203	002	204	　　　　	0	0	式	-1	4,800	-4800	0	5-6-45	水費。	0500060201	一般
1	05116	404	101	05116	1	220201011		0208	001	220	　　　保險費	-3750	0	式	-1	3,750	-3750	0	5-6-45	公共責任意外險。	0500060201	一般
1	05116	407	101	05116	1	220201011		0210	001	230	　　　　	0	0	式	-1	2,850	-2850	0	5-6-45	割草機汽油費。	0500060201	一般
1	05116	409	101	05116	1	220201011		0210	002	230	　　　　	0	0	式	-1	1,425	-1425	0	5-6-45	割草機機油。	0500060201	一般
1	05116	412	101	05116	1	220201011		0215	001	250	　　　　	0	0	式	-1	70,000	-70000	0	5-6-45	內野補鋪紅磚粉。	0500060201	一般
1	05116	414	101	05116	1	220201011		0215	002	251	　　　　	0	0	式	-1	6,300	-6300	0	5-6-46	輸送水帶。	0500060201	一般
1	05116	416	101	05116	1	220201011		0215	003	250	　　　　	0	0	式	-1	36,000	-36000	0	5-6-46	場地畫線用石灰。	0500060201	一般
1	05116	418	101	05116	1	220201011		0215	004	251	　　　　	0	0	式	-1	9,000	-9000	0	5-6-46	投手板、壘包及繩子。	0500060201	一般
1	05116	420	101	05116	1	220201011		0215	005	250	　　　　	0	0	式	-1	1,215	-1215	0	5-6-46	肥料。	0500060201	一般
1	05116	422	101	05116	1	220201011		0215	006	250	　　　　	0	0	式	-1	1,875	-1875	0	5-6-46	急救藥品箱。	0500060201	一般
1	05116	424	101	05116	1	220201011		0215	007	251	　　　　	0	0	式	-1	81,000	-81000	0	5-6-46	安全圍網、防撞牆、計分板等器材補充。	0500060201	一般
1	05116	426	101	05116	1	220201011		0215	008	251	　　　　	0	0	式	-1	11,250	-11250	0	5-6-46	清潔用具。	0500060201	一般
1	05116	429	101	05116	1	220201011		0224	001	282	　　　　	0	0	式	-1	28,900	-28900	0	5-6-46	電氣設備材料及保養維護。	0500060201	一般
1	05116	431	101	05116	1	220201011		0224	002	282	　　　　	0	0	式	-1	10,000	-10000	0	5-6-46	消防安全設備檢驗。	0500060201	一般
1	05116	433	101	05116	1	220201011		0224	003	282	　　　　	0	0	式	-1	25,000	-25000	0	5-6-46	建築物安全檢驗。	0500060201	一般
1	05116	440	101	05116	1	220201012		0108	001	130	　　　　	0	0	式	-1	24,420	-24420	0	5-6-46	職員加班費。	0500060201	加班
1	05116	442	101	05116	1	220201012		0108	002	130	　　　　	0	0	式	-1	10,560	-10560	0	5-6-46	工友加班費。	0500060201	加班
1	05116	447	101	05116	1	220201012		0203	001	205	　　　　	0	0	式	-1	147,600	-147600	0	5-6-47	電費(開放期間)。	0500060201	一般
1	05116	449	101	05116	1	220201012		0203	002	204	　　　　	0	0	式	-1	33,000	-33000	0	5-6-47	水費(開放期間)。	0500060201	一般
1	05116	451	101	05116	1	220201012		0203	003	205	　　　　	0	0	式	-1	21,600	-21600	0	5-6-47	電費(未開放期間)。	0500060201	一般
1	05116	453	101	05116	1	220201012		0203	004	204	　　　　	0	0	式	-1	9,700	-9700	0	5-6-47	水費(未開放期間)。	0500060201	一般
1	05116	455	101	05116	1	220201012		0206	001	213	　　　其他業務租金	-12000	0	式	-1	12,000	-12000	0	5-6-47	租用飲水機維護及檢測。	0500060201	一般
1	05116	458	101	05116	1	220201012		0215	001	250	　　　　	0	0	式	-1	3,850	-3850	0	5-6-47	急救外傷藥品。	0500060201	一般
1	05116	460	101	05116	1	220201012		0215	002	250	　　　　	0	0	式	-1	3,800	-3800	0	5-6-47	池水氯質、PH檢測計用藥。	0500060201	一般
1	05116	462	101	05116	1	220201012		0215	003	250	　　　　	0	0	式	-1	4,800	-4800	0	5-6-47	清潔用具。	0500060201	一般
1	05116	464	101	05116	1	220201012		0215	004	250	　　　　	0	0	式	-1	2,400	-2400	0	5-6-47	救生用具。	0500060201	一般
1	05116	466	101	05116	1	220201012		0215	005	250	　　　　	0	0	式	-1	73,950	-73950	0	5-6-47	池水殺菌消毒劑。	0500060201	一般
1	05116	468	101	05116	1	220201012		0215	006	250	　　　　	0	0	式	-1	2,545	-2545	0	5-6-47	環境衛生藥品。	0500060201	一般
1	05116	470	101	05116	1	220201012		0220	001	259	　　　一般事務費	-7500	0	式	-1	7,500	-7500	0	5-6-47	環境清潔衛生消毒。	0500060201	一般
1	05116	473	101	05116	1	220201012		0224	001	281	　　　　	0	0	式	-1	39,900	-39900	0	5-6-47	大、小池底牆壁磁磚、護欄等修護。	0500060201	一般
1	05116	475	101	05116	1	220201012		0224	002	281	　　　　	0	0	式	-1	30,400	-30400	0	5-6-47	過濾機設備維修及濾材更換。	0500060201	一般
1	05116	477	101	05116	1	220201012		0224	003	282	　　　　	0	0	式	-1	23,750	-23750	0	5-6-47	抽水機馬達水電及照明設備維護。	0500060201	一般
1	05116	479	101	05116	1	220201012		0224	004	282	　　　　	0	0	式	-1	23,750	-23750	0	5-6-48	器具設備維護。	0500060201	一般
1	05116	482	101	05116	1	220201012		0232	002	292	　　　　	0	0	式	-1	171,000	-171000	0	5-6-48	救生員薪資(日間開放)。	0500060201	一般
1	05116	484	101	05116	1	220201012		0232	003	292	　　　　	0	0	式	-1	162,000	-162000	0	5-6-48	救生員薪資(夜間開放)。	0500060201	一般
1	05116	486	101	05116	1	220201012		0232	004	292	　　　　	0	0	式	-1	252,000	-252000	0	5-6-48	售票、驗票、保管、清潔及協助其他場地開放臨時工工資(日間開放)。	0500060201	一般
1	05116	489	101	05116	1	220201012		0232	005	292	　　　　	0	0	式	-1	144,000	-144000	0	5-6-48	售票、驗票、保管、清潔及協助其他場地開放臨時工工資(夜間開放)。	0500060201	一般
1	05116	492	101	05116	1	220201012		0232	006	292	　　　　	0	0	式	-1	45,000	-45000	0	5-6-48	救生員薪資(晨間開放)。	0500060201	一般
1	05116	494	101	05116	1	220201012		0232	007	292	　　　　	0	0	式	-1	54,000	-54000	0	5-6-48	售票、驗票、保管、清潔及協助其他場地開放臨時工工資(晨間開放)。	0500060201	一般
1	05116	497	101	05116	1	220201012		0232	008	292	　　　　	0	0	式	-1	57,000	-57000	0	5-6-48	救生員薪資(暑期日間開放)。	0500060201	一般
1	05116	499	101	05116	1	220201012		0232	009	292	　　　　	0	0	式	-1	36,000	-36000	0	5-6-48	救生員薪資(暑期夜間開放)。	0500060201	一般
1	05116	501	101	05116	1	220201012		0232	010	292	　　　　	0	0	式	-1	24,000	-24000	0	5-6-48	救生員薪資(暑期晨間開放)。	0500060201	一般
1	05116	507	101	05116	1	220201013		0211	001	231	　　　外勤誤餐及交通費	-192000	0	式	-1	192,000	-192000	0	5-6-48	講師、主持人、工作人員、學員研習期間誤餐費。	0500060201	一般
1	05116	511	101	05116	1	220201013		0214	001	242	　　　　	0	0	式	-1	121,600	-121600	0	5-6-48	外聘講師鐘點費。	0500060201	一般
1	05116	513	101	05116	1	220201013		0214	002	242	　　　　	0	0	式	-1	32,000	-32000	0	5-6-49	專題演講鐘點費。	0500060201	一般
1	05116	515	101	05116	1	220201013		0215	001	250	　　　物品及材料	-52700	0	式	-1	52,700	-52700	0	5-6-49	學員上課教材資料袋費。	0500060201	一般
1	05116	517	101	05116	1	220201013		0220	001	261	　　　一般事務費	-41700	0	式	-1	41,700	-41700	0	5-6-49	文宣資料、報告書編槁、印刷及校對等雜支。	0500060201	一般
1	05116	524	101	05116	1	220201016		0108	001	130	　　　加班費	-10545	0	式	-1	10,545	-10545	0	5-6-49	職員加班費。	0500060201	加班
1	05116	528	101	05116	1	220201016		0203	001	205	　　　水電費	-9900	0	式	-1	9,900	-9900	0	5-6-49	球場夜照電費。	0500060201	一般
1	05116	530	101	05116	1	220201016		0206	001	213	　　　其他業務租金	-40200	0	式	-1	40,200	-40200	0	5-6-49	流動廁所租用及清潔維護。	0500060201	一般
1	05116	532	101	05116	1	220201016		0208	001	220	　　　保險費	-5000	0	式	-1	5,000	-5000	0	5-6-49	公共責任意外險。	0500060201	一般
1	05116	535	101	05116	1	220201016		0215	001	250	　　　　	0	0	式	-1	4,050	-4050	0	5-6-49	急救藥品。	0500060201	一般
1	05116	537	101	05116	1	220201016		0215	002	251	　　　　	0	0	式	-1	8,100	-8100	0	5-6-49	場地器材搬運及補充。	0500060201	一般
1	05116	539	101	05116	1	220201016		0215	003	251	　　　　	0	0	式	-1	40,500	-40500	0	5-6-49	照明設備及燈泡維護。	0500060201	一般
1	05116	541	101	05116	1	220201016		0220	001	268	　　　一般事務費	-134262	0	式	-1	134,262	-134262	0	5-6-49	場地清潔外包。	0500060201	一般
1	05116	543	101	05116	1	220201016		0224	001	281	　　　設施及機械設備養護費	-38095	0	式	-1	38,095	-38095	0	5-6-49	場地地板及設施維護。	0500060201	一般
1	05116	550	101	05116	1	220201018		0203	001	205	　　　　	0	0	式	-1	180,000	-180000	0	5-6-50	電費。	0500060201	一般
1	05116	552	101	05116	1	220201018		0203	002	204	　　　　	0	0	式	-1	12,000	-12000	0	5-6-50	水費。	0500060201	一般
1	05116	555	101	05116	1	220201018		0204	001	209	　　　　	0	0	式	-1	35,000	-35000	0	5-6-50	傳真及電話費。	0500060201	一般
1	05116	557	101	05116	1	220201018		0204	002	207	　　　　	0	0	式	-1	4,500	-4500	0	5-6-50	網路費。	0500060201	一般
1	05116	560	101	05116	1	220201018		0206	001	213	　　　　	0	0	式	-1	10,000	-10000	0	5-6-50	租飲水機及維護檢測。	0500060201	一般
1	05116	562	101	05116	1	220201018		0206	002	213	　　　　	0	0	式	-1	80,424	-80424	0	5-6-50	流動廁所租用及清潔維護。	0500060201	一般
1	05116	564	101	05116	1	220201018		0208	001	220	　　　保險費	-33750	0	式	-1	33,750	-33750	0	5-6-50	公共責任意外險。	0500060201	一般
1	05116	566	101	05116	1	220201018		0215	001	250	　　　物品及材料	-1750	0	式	-1	1,750	-1750	0	5-6-50	運動傷害器材藥品等。	0500060201	一般
1	05116	569	101	05116	1	220201018		0220	001	268	　　　　	0	0	式	-1	134,262	-134262	0	5-6-50	場地清潔外包。	0500060201	一般
1	05116	571	101	05116	1	220201018		0220	002	259	　　　　	0	0	式	-1	120,000	-120000	0	5-6-50	割草外包。	0500060201	一般
1	05116	573	101	05116	1	220201018		0220	003	259	　　　　	0	0	式	-1	30,000	-30000	0	5-6-50	植栽維護。	0500060201	一般
1	05116	575	101	05116	1	220201018		0220	004	269	　　　　	0	0	式	-1	504,000	-504000	0	5-6-50	運動場區場地保全外包服務。	0500060201	一般
1	05116	578	101	05116	1	220201018		0224	001	281	　　　　	0	0	式	-1	14,250	-14250	0	5-6-51	場地設備及器材等維護費。	0500060201	一般
1	05116	580	101	05116	1	220201018		0224	002	281	　　　　	0	0	式	-1	10,000	-10000	0	5-6-51	消防安全設備檢驗。	0500060201	一般
1	05116	582	101	05116	1	220201018		0224	003	281	　　　　	0	0	式	-1	25,000	-25000	0	5-6-51	建築物安全檢驗。	0500060201	一般
1	05116	584	101	05116	1	220201018		0224	004	282	　　　　	0	0	式	-1	25,200	-25200	0	5-6-51	水保計畫擋土牆長期監測費。	0500060201	一般
1	05116	5	101	05116	1	220202001		0102	001	104	　　　法定編制人員待遇	-1438800	0	年	1	-1,438,800	-1438800	0	5-6-54	職員-7人人事費(詳人事費分析表)。	0500060202	人事
1	05116	7	101	05116	1	220202001		0103	001	109	　　　約聘僱人員待遇	-325515	0	年	1	-325,515	-325515	0	5-6-54	聘用-2人人事費(詳聘僱人員薪津及保險費彙計表)。	0500060202	人事
1	05116	11	101	05116	1	220202001		0109	001	137	　　　　	0	0	年	1	-19,533	-19533	0	5-6-54	約聘僱退離職儲金(詳聘僱人員薪津及保險費彙計表)。	0500060202	人事
1	05116	14	101	05116	1	220202001		0109	003	134	　　　　	0	0	年	1	-116,532	-116532	0	5-6-54	職員退休離職儲金(詳人事費分析表)。	0500060202	人事
1	05116	17	101	05116	1	220202001		0110	001	144	　　　　	0	0	年	1	-15,627	-15627	0	5-6-54	約聘僱勞保費(詳聘僱人員薪津及保險費彙計表)。	0500060202	人事
1	05116	20	101	05116	1	220202001		0110	002	139	　　　　	0	0	年	1	-17,166	-17166	0	5-6-54	約聘僱健保費(詳聘僱人員薪津及保險費彙計表)。	0500060202	人事
1	05116	23	101	05116	1	220202001		0110	003	139	　　　　	0	0	年	1	-75,261	-75261	0	5-6-54	職員(工)健保費(詳人事費分析表)。	0500060202	人事
1	05116	25	101	05116	1	220202001		0110	004	142	　　　　	0	0	年	1	-34,716	-34716	0	5-6-54	職員公保費(詳人事費分析表)。	0500060202	人事
1	05116	31	101	05116	1	220202003		0108	001	130	　　　加班費	-219780	0	式	-1	219,780	-219780	0	5-6-54	籌備工作人員加班費。	0500060202	加班
1	05116	35	101	05116	1	220202003		0211	001	231	　　　外勤誤餐及交通費	-28800	0	式	-1	28,800	-28800	0	5-6-55	工作人員誤餐費。	0500060202	一般
1	05116	38	101	05116	1	220202003		0214	001	242	　　　　	0	0	式	-1	192,000	-192000	0	5-6-55	講授鐘點費(內聘)。	0500060202	一般
1	05116	40	101	05116	1	220202003		0214	002	242	　　　　	0	0	式	-1	6,400	-6400	0	5-6-55	講授鐘點費(外聘)。	0500060202	一般
1	05116	42	101	05116	1	220202003		0214	003	245	　　　　	0	0	式	-1	180,000	-180000	0	5-6-55	裁判及工作人員費用。	0500060202	一般
1	05116	45	101	05116	1	220202003		0215	001	250	　　　　	0	0	式	-1	120,000	-120000	0	5-6-55	海報、布旗及宣傳手冊。	0500060202	一般
1	05116	47	101	05116	1	220202003		0215	002	251	　　　　	0	0	式	-1	150,000	-150000	0	5-6-55	各項活動器材購置。	0500060202	一般
1	05116	50	101	05116	1	220202003		0220	001	261	　　　　	0	0	式	-1	112,500	-112500	0	5-6-55	秩序冊。	0500060202	一般
1	05116	52	101	05116	1	220202003		0220	002	267	　　　　	0	0	式	-1	100,000	-100000	0	5-6-55	活動場地佈置。	0500060202	一般
1	05116	54	101	05116	1	220202003		0220	003	262	　　　　	0	0	式	-1	113,400	-113400	0	5-6-55	獎牌。	0500060202	一般
1	05116	56	101	05116	1	220202003		0220	004	272	　　　　	0	0	式	-1	97,200	-97200	0	5-6-55	活動蒸餾水及茶水。	0500060202	一般
1	05116	58	101	05116	1	220202003		0228	001	286	　　　運費	-144000	0	式	-1	144,000	-144000	0	5-6-55	各項器材搬運費。	0500060202	一般
1	05116	64	101	05116	1	220202005		0220	001	265	　　　一般事務費	-15000	0	式	-1	15,000	-15000	0	5-6-55	紀念品。	0500060202	一般
1	05116	67	101	05116	1	220202005		0225	001	283	　　　　	0	0	式	-1	77,500	-77500	0	5-6-56	參加體育業務研習及觀摩各項運動會旅費。	0500060202	一般
1	05116	70	101	05116	1	220202005		0225	002	283	　　　　	0	0	式	-1	23,250	-23250	0	5-6-56	工作人員差旅費。	0500060202	一般
1	05116	72	101	05116	1	220202005		0225	003	283	　　　　	0	0	式	-1	337,500	-337500	0	5-6-56	邀請國外隊伍參加活動期間住宿費。	0500060202	一般
1	05116	74	101	05116	1	220202005		0225	004	283	　　　　	0	0	式	-1	162,000	-162000	0	5-6-56	邀請國外隊伍參加活動期間膳食費。	0500060202	一般
1	05116	77	101	05116	1	220202005		0228	001	286	　　　　	0	0	式	-1	57,600	-57600	0	5-6-56	機場接送及器材搬運費用。	0500060202	一般
1	05116	79	101	05116	1	220202005		0228	002	286	　　　　	0	0	式	-1	45,000	-45000	0	5-6-56	訪問期間市區參觀交通費用。	0500060202	一般
1	05116	85	101	05116	1	220202013		0401	001	402	　　　對國內團體之捐助	-5000000	0	式	-1	5,000,000	-5000000	0	5-6-56	補助中華民國路跑協會辦理賽會。	0500060202	一般
1	05116	91	101	05116	1	220202015		0208	001	220	　　　保險費	-80000	0	式	-1	80,000	-80000	0	5-6-56	保險費。	0500060202	一般
1	05116	94	101	05116	1	220202015		0211	001	231	　　　　	0	0	式	-1	40,000	-40000	0	5-6-56	工作人員籌備及比賽期間誤餐費。	0500060202	一般
1	05116	96	101	05116	1	220202015		0211	002	231	　　　　	0	0	式	-1	44,800	-44800	0	5-6-56	裁判及各國代表隊職員誤餐費。	0500060202	一般
1	05116	99	101	05116	1	220202015		0214	001	245	　　　　	0	0	式	-1	120,000	-120000	0	5-6-56	比賽期間國際裁判工作費。	0500060202	一般
1	05116	101	101	05116	1	220202015		0214	002	238	　　　　	0	0	式	-1	500,000	-500000	0	5-6-57	工作人員籌備期間工作費。	0500060202	一般
1	05116	104	101	05116	1	220202015		0215	001	250	　　　　	0	0	式	-1	25,200	-25200	0	5-6-57	藥品、礦泉水等費用。	0500060202	一般
1	05116	106	101	05116	1	220202015		0215	002	251	　　　　	0	0	式	-1	400,000	-400000	0	5-6-57	器材裝備含螢幕、音響、錄影及結融冰等。	0500060202	一般
1	05116	110	101	05116	1	220202015		0220	001	261	　　　　	0	0	式	-1	150,000	-150000	0	5-6-57	旗幟、海報、看板、邀請卡及新聞媒體等文宣。	0500060202	一般
