times	borg	recid	yearno	orgno	itemno	dno	workid	obj	seqno	statcd	workname	budget	lastbudget	unit	quantity	unitprice	price	newitem	pageno	notes	src	bybase
1	02121	11	104	02121	1	133902004		0220	001	272	　　　一般事務費	505299	0	年	1	505,299	505299	0	2-11-11	松山機場回饋金行政費用。	0200110301	一般
1	02121	15	104	02121	1	133902004		0414	001	443	　　　其他補助及捐助	6070498	0	年	1	6,070,498	6070498	0	2-11-11	松山機場回饋金補助：維護居民身心健康、獎助學金、文化活動、基層建設經費、社會福利、公益活動等。	0200110301	一般
1	02124	6	104	02124	1	133902002		0220	001	272	　　　一般事務費	558844	0	年	1	558,844	558844	0	2-14-11	松山機場回饋金行政費用(其他費用)。	0200140301	一般
1	02124	8	104	02124	1	133902002		0232	001	292	　　　臨時人員酬金	240000	0	年	1	240,000	240000	0	2-14-11	松山機場回饋金行政費用(臨時人員僱用費)。	0200140301	一般
1	02124	13	104	02124	1	133902002		0414	001	443	　　　其他補助及捐助	9267718	0	年	1	9,267,718	9267718	0	2-14-11	松山機場回饋金補助:維護居民身心健康、獎助學金、文化活動、基層建設經費、社會福利、公益活動。	0200140301	一般
1	02124	6	104	02124	2	138302001		0307	001	361	　　　雜項設備費	137830	0	年	1	137,830	137830	0	2-14-12	松山機場回饋金行政費用(購置各項設備等)。	0200140801	一般
1	02124	11	104	02124	2	138302001		0414	001	443	　　　其他補助及捐助	99000	0	年	1	99,000	99000	0	2-14-12	松山機場回饋金補助(購置各項設備等)。	0200140801	一般
1	02126	10	104	02126	1	133902003		0414	001	443	　　　其他補助及捐助	2120296	0	年	1	2,120,296	2120296	0	2-16-11	松山機場回饋金補助：維護居民身心健康、獎助學金、文化活動、基層建設經費、社會福利、公益活動。	0200160301	一般
1	04101	91	104	04101	1	143901004	002	0220	001	272	　　　一般事務費	50000	0	年	1	50,000	50000	0	4-1-26	行政作業費。	0400010701	一般
1	04101	99	104	04101	1	143901004	003	0216	001	254	　　　　	0	0	式	1	960,000	960000	0	4-1-26	委託專業服務費。	0400010701	一般
1	04101	101	104	04101	1	143901004	003	0216	002	254	　　　　	0	0	式	1	450,000	450000	0	4-1-26	權利金底價查估費用。	0400010701	一般
1	04101	108	104	04101	1	143901004	004	0216	001	254	　　　委辦費	1700000	0	式	1	1,700,000	1700000	0	4-1-26	委託專業服務費。	0400010701	一般
1	12101	679	104	12101	1	453902016		0232	001	292	　　　臨時人員酬金	999000	0	年	1	999,000	999000	0	12-1-43	2名專責社工（含社工督導1名、社工人員1名）執行「透過親職功能維繫以促進物質濫用母親改變的家暴防治計畫」相關業務之薪資、年終獎金、勞健保、勞退及補充保費。	1200011101	一般
1	12101	693	104	12101	1	453902017		0214	001	240	　　　　	0	0	年	1	20,000	20000	0	12-1-43	辦理個人治療、心理及社會評估費用。	1200011101	一般
1	12101	695	104	12101	1	453902017		0214	002	240	　　　　	0	0	年	1	50,000	50000	0	12-1-43	辦理家族治療（團體）、心理及社會評估費用。	1200011101	一般
1	12101	698	104	12101	1	453902017		0214	003	240	　　　　	0	0	年	1	25,000	25000	0	12-1-43	邀請專家、學者出席推動計畫，參與治療討論之出席費。	1200011101	一般
1	12101	701	104	12101	1	453902017		0214	004	243	　　　　	0	0	年	1	10,000	10000	0	12-1-43	對於心理及社會評估、家族治療等相關議題撰稿費。	1200011101	一般
1	12101	704	104	12101	1	453902017		0220	001	272	　　　一般事務費	5000	0	年	1	5,000	5000	0	12-1-44	影印機耗材、電話費、油料費等相關費用。	1200011101	一般
1	12101	715	104	12101	1	453902018		0214	001	240	　　　　	0	0	年	1	40,400	40400	0	12-1-44	辦理治療師訪視個案及諮商輔導所產生之相關費用。	1200011101	一般
1	12101	718	104	12101	1	453902018		0214	002	240	　　　　	0	0	年	1	384,000	384000	0	12-1-44	辦理治療師進行家族會談及諮商輔導所產生之相關費用。	1200011101	一般
1	12101	721	104	12101	1	453902018		0220	001	272	　　　一般事務費	9600	0	年	1	9,600	9600	0	12-1-44	影印機耗材、電話費、油料費等相關費用。	1200011101	一般
1	12101	6	104	12101	2	458302002		0306	001	355	　　　　	0	0	部	2	20,900	41800	0	12-1-46	辦理戒菸服務計畫相關業務所需桌上型電腦（含螢幕，但不含作業系統）。	1200011201	一般
1	12101	9	104	12101	2	458302002		0306	002	355	　　　　	0	0	部	1	20,900	20900	0	12-1-46	辦理無菸環境及菸害防制相關業務所需桌上型電腦（含螢幕，但不含作業系統）。	1200011201	一般
1	12101	16	104	12101	2	458302003		0306	001	359	　　　資訊軟硬體設備費	76000	0	年	1	76,000	76000	0	12-1-46	辦理本計畫醫事人員、機構、學分之認證展延電腦軟體改版。	1200011201	一般
1	24101	5	104	24101	2	128302000		0306	001	355	　　　資訊軟硬體設備費	83600	0	臺	4	20,900	83600	0	24-1-8	查緝私劣菸品業務用個人電腦。	2400011001	他設
1	06101	13	104	06101	1	323902003		0216	001	254	　　　委辦費	600000	0	年	1	600,000	600000	0	6-1-15	「臺北市大稻埕創意生活產業發展計畫」明細如下：1、印製國際導覽手冊300,000元2、印製國際文宣100,000元3、舉辦2場國際遊逛團200,000元	0600010701	一般
1	06101	26	104	06101	1	323902006		0215	001	250	　　　物品及材料	150000	0	年	1	150,000	150000	0	6-1-16	碳粉匣、墨水匣、影印紙、檔案卷皮、檔案夾、電池、訂書針等耗材。	0600010701	一般
1	06101	10	104	06101	1	323901001		0216	001	254	　　　委辦費	4500000	0	式	1	4,500,000	4500000	0	6-1-17	辦理內湖科技園區產業支援設施用地開發案，規劃建置產業支援服務性設施與機能，促進園區創新能量發展，委託專業顧問團隊進行開發可行性評估、先期規劃、招商規劃等相關作業程序，明細如下：1.產業主軸及發展定位分析900,000元2.先期規劃作業1,200,000元3.招商準備作業900,000元4.招商甄審與議約簽約作業1,500,000元	0600010702	一般
1	06101	9	104	06101	1	313902001		0108	001	130	　　　　	0	0	人、小時	10x60	185	111000	0	6-1-19	處理休閒農場計畫加班費。	0600011002	加班
1	06101	11	104	06101	1	313902001		0108	002	130	　　　　	0	0	人、小時	1x275	120	33000	0	6-1-19	處理休閒農場計畫加班費。	0600011002	加班
1	06101	15	104	06101	1	313902001		0220	001	272	　　　一般事務費	39600	0	年	1	39,600	39600	0	6-1-19	辦理休閒農場計畫業務所需辦公事務費用。	0600011002	一般
1	06101	20	104	06101	1	313902001		0401	001	402	　　　對國內團體之捐助	150000	0	年	1	150,000	150000	0	6-1-19	補助福田園休閒農場辦理臺北市104年度休閒農場農業旅遊發展計畫之講師費及便當、材料費等雜支。	0600011002	一般
1	06101	31	104	06101	1	313902002		0108	001	130	　　　加班費	4995	0	人、小時	3x9	185	4995	0	6-1-19	辦理計畫相關業務加班費。	0600011002	一般
1	06103	8	104	06103	2	318302001		0306	001	355	　　　資訊軟硬體設備費	37600	0	臺	2	18,800	37600	0	6-3-9	平板電腦。	0600030701	他設
1	05112	19	104	05112	1	223902001	001	0220	002	261	　　　　	0	0	式	1	23,000	23000	0	5-2-11	海報、文宣品、學習單印製費。	0500020501	一般
1	05112	21	104	05112	1	223902001	001	0220	003	272	　　　　	0	0	式	1	3,100	3100	0	5-2-11	文具用品費。	0500020501	一般
1	05112	23	104	05112	1	223902001	001	0220	004	272	　　　　	0	0	式	1	31,500	31500	0	5-2-11	活動材料、獎勵品費。	0500020501	一般
1	05117	8	104	05117	1	223902002		0214	001	244	　　　　	0	621000	人、日、月	2x25x12	1,064	638400	0	5-5-9	辦理推動家庭教育計畫專案按日計資人員工資。	0500050401	一般
1	05117	11	104	05117	1	223902002		0214	002	244	　　　　	0	99000	人、年	2x1	50,800	101600	0	5-5-9	辦理推動家庭教育計畫專案勞保費、健保費及提撥勞退金等。	0500050401	一般
1	06101	36	104	06101	1	313902002		0220	001	272	　　　　	0	0	公頃、工資	180x60	1	10800	0	6-1-19	本市公共地滅鼠餌劑投放工作。	0600011002	一般
1	06101	38	104	06101	1	313902002		0220	002	272	　　　　	0	0	式	1	25,205	25205	0	6-1-19	購置滅鼠餌劑費用。	0600011002	一般
1	06101	47	104	06101	1	313902003		0214	001	244	　　　按日按件計資酬金	15000	0	件	5	3,000	15000	0	6-1-20	農藥檢驗費。	0600011002	一般
1	06101	50	104	06101	1	313902003		0220	001	272	　　　　	0	0	件	20	500	10000	0	6-1-20	農藥樣品費。	0600011002	一般
1	06101	52	104	06101	1	313902003		0220	002	272	　　　　	0	0	公頃、工資	100x60	1	6000	0	6-1-20	本市公共地滅鼠餌劑投放工作。	0600011002	一般
1	06101	54	104	06101	1	313902003		0220	003	272	　　　　	0	0	式	1	26,000	26000	0	6-1-20	購置滅鼠餌劑費用。	0600011002	一般
1	06101	56	104	06101	1	313902003		0220	004	272	　　　　	0	0	式	1	30,250	30250	0	6-1-20	植物防疫及農藥販賣業者稽查、講習之事務用品、活動印表機碳粉墨水匣等耗材。	0600011002	一般
1	06101	59	104	06101	1	313902003		0225	001	283	　　　國內旅費	7750	0	天	5	1,550	7750	0	6-1-20	執行計畫所需國內差旅費。	0600011002	出國
1	06101	10	104	06101	2	328301001		0302	001	307	　　　房屋建築及設備費	8750000	0	式	1	8,750,000	8750000	0	6-1-22	委託設計監造費(按施工費120,000,000提列-5,000,000*9.4%+20,000,000*8.3%+75,000,000*7.2%+20,000,000*6.1%)	0600011202	新續
1	07103	14	104	07103	2	338302001	600	0303	001	322	　　　　	0	0	式	1	7,889,547	7889547	0	7-3-11	施工費。	0700030501	新續
1	07103	16	104	07103	2	338302001	600	0303	002	322	　　　　	0	0	式	1	110,453	110453	0	7-3-11	按施工費提列工程管理費(1.40%)。	0700030501	新續
1	07106	9	104	07106	1	313902002		0215	001	250	　　　物品及材料	200263	0	年	1	200,263	200263	0	7-6-13	辦理山坡地保育利用管理業務所需物品及宣導品等。	0700060801	一般
1	07106	12	104	07106	1	313902002		0220	001	265	　　　一般事務費	80000	119700	年	1	80,000	80000	0	7-6-13	鼓勵基層水土保持查報員等相關支出(如檢討餐會及座談會等)。	0700060801	一般
1	07106	15	104	07106	1	313902002		0232	001	292	　　　臨時人員酬金	1519737	1680300	年	1	1,519,737	1519737	0	7-6-13	僱用辦理山坡地保育利用管理業務之臨時人員所需費用。	0700060801	一般
1	07106	13	104	07106	2	318302001	001	0303	001	916	　　　　	0	10210477	式	1	10,210,477	10210477	0	7-6-14	施工費。	0700060901	新非
1	07106	15	104	07106	2	318302001	001	0303	002	916	　　　　	0	458209	式	1	458,209	458209	0	7-6-14	監造費。	0700060901	新非
1	07106	17	104	07106	2	318302001	001	0303	003	916	　　　　	0	331314	式	1	331,314	331314	0	7-6-14	按施工費列工程管理費(5,000,000*3.5%+5,210,477*3.0%)。	0700060901	新非
1	07106	25	104	07106	2	318302001	002	0303	001	916	　　　　	0	3700277	式	1	5,554,004	5554004	0	7-6-15	施工費。	0700060901	新非
1	07106	27	104	07106	2	318302001	002	0303	002	916	　　　　	0	170213	式	1	254,376	254376	0	7-6-15	監造費。	0700060901	新非
1	07106	29	104	07106	2	318302001	002	0303	003	916	　　　　	0	129510	式	1	191,620	191620	0	7-6-15	按施工費提列工程管理費(5,000,000*3.5%+554,004*3.0%)。	0700060901	新非
1	08101	9	104	08101	1	333901003		0216	001	252	　　　委辦費	3000000	0	年	1	3,000,000	3000000	0	8-1-9	臺北市北區轉運站興建營運移轉可行性評估暨先期規劃委託研究案。1.人事費 1,350,000元。2.座談會出席費 100,000元。3.調查訪問費 100,000元。4.資料整理費 100,000元。5.報告印刷費 80,000元。6.參考資料蒐集費 100,000元。7.交通費 60,000元。8.行政管理費 900,000元。9.雜支費 210,000。	0800010402	一般
1	09101	12	104	09101	1	420301002		0406	002	417	　　　　	0	0	年	1	368,000,000	368000000	0	9-1-31	補助5歲以下兒童育兒津貼。依104年度中央及地方政府預算籌編原則第6點第4款規定辦理。	0900010301	通盤
1	12101	75	104	12101	1	453902003		0215	001	251	　　　物品及材料	3200	0	年	1	3,200	3200	0	12-1-25	辦理私劣菸品查緝相關業務，購置金額未達1萬元之消耗或非消耗品，如辦公桌椅及屏風、資料櫃、碎紙機、相機、電動釘書機、錄音筆等。	1200011101	一般
1	12101	80	104	12101	1	453902003		0220	001	272	　　　一般事務費	1175	0	年	1	1,175	1175	0	12-1-25	辦理私劣菸品查緝相關業務雜支費用。	1200011101	一般
1	12101	83	104	12101	1	453902003		0223	001	279	　　　　	0	0	輛、年	5x1	1,620	8100	0	12-1-25	業務稽查輕型50cc公務機車維修養護費。	1200011101	一般
1	12101	85	104	12101	1	453902003		0223	002	279	　　　　	0	0	輛、年	1x1	10,917	10917	0	12-1-25	業務稽查客貨兩用車維修養護費。	1200011101	一般
1	12101	87	104	12101	1	453902003		0223	003	279	　　　　	0	0	輛、年	1x1	29,250	29250	0	12-1-25	業務稽查客貨兩用車維修養護費。	1200011101	一般
1	12101	89	104	12101	1	453902003		0223	004	279	　　　　	0	0	輛、年	1x1	33,000	33000	0	12-1-25	業務稽查客貨兩用車維修養護費。	1200011101	一般
1	12101	91	104	12101	1	453902003		0223	005	279	　　　　	0	0	輛、年	5x1	1,620	8100	0	12-1-25	業務稽查電動自行車養護費。	1200011101	一般
1	08105	75	104	08105	1	333902008		0220	001	273	　　　一般事務費	62900	0	年	1	62,900	62900	0	8-4-20	宣導大眾運輸政策等相關費用。	0800040501	一般
1	09101	5	104	09101	1	430401003		0406	001	419	　　　社會福利津貼及濟助	145419000	0	年	1	145,419,000	145419000	0	9-1-32	行政院核定以中央特別統籌分配稅款補助辦理調增身心障礙者生活補助(含103年度增撥4,682,710元及104年度140,736,290	元)。			依104年度中央及地方政府預算籌編原則第6點第4款規定辦理。	0900010401	通盤
1	09101	9	104	09101	1	430501002		0406	001	419	　　　　	0	0	年	1	142,695,000	142695000	0	9-1-33	行政院核定以中央特別統籌分配稅款補助辦理調增中低收入老人生活津貼(含103年度增撥2,273,000元及104年度140,422,000元)。			依104年度中央及地方政府預算籌編原則第6點第4款規定辦理。	0900010501	通盤
1	09101	16	104	09101	1	430501002		0406	002	419	　　　　	0	0	年	1	-22,000,000	-22000000	0	9-1-33	中低收入老人生活津貼。	0900010501	通盤
1	09101	6	104	09101	2	438302001		0401	001	402	　　　對國內團體之捐助	7424000	0	年	1	7,424,000	7424000	0	9-1-42	辦理長期照顧整合第二期計畫-補助長期照顧服務提供單位開辦費、充實設施設備費、修繕費及辦公設施設備費(含103年度增撥4,000,000元及104年度3,424,000元)。	0900011602	一般
1	09101	17	104	09101	2	438302002		0307	004	361	　　　雜項設備費	158400	0	年	1	158,400	158400	0	9-1-42	辦理推動社工人身安全保障競爭型計畫之系統錄音(103年度)。	0900011602	通盤
1	09101	27	104	09101	2	438302003		0306	001	355	　　　　	0	0	臺	1	95,000	95000	0	9-1-43	雷射印表機。	0900011602	通盤
1	09101	29	104	09101	2	438302003		0306	002	355	　　　　	0	0	臺	3	12,000	36000	0	9-1-43	平板電腦。	0900011602	通盤
1	09101	31	104	09101	2	438302003		0306	003	355	　　　　	0	0	臺	2	20,900	41800	0	9-1-43	筆記型電腦。	0900011602	通盤
1	09101	34	104	09101	2	438302003		0307	001	361	　　　　	0	0	臺	1	35,000	35000	0	9-1-43	單槍投影機。	0900011602	通盤
1	09101	36	104	09101	2	438302003		0307	002	361	　　　　	0	0	臺	1	15,000	15000	0	9-1-43	攝影機。	0900011602	通盤
1	09101	38	104	09101	2	438302003		0307	003	361	　　　　	0	0	臺	2	13,000	26000	0	9-1-43	碎紙機。	0900011602	通盤
1	09101	10	104	09101	1	433902001		0103	001	109	　　　約聘僱人員待遇	5657240	0	年	1	5,657,240	5657240	0	9-1-35	聘用26人人事費(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	13	104	09101	1	433902001		0109	001	137	　　　退休離職儲金	303703	0	年	1	303,703	303703	0	9-1-35	約聘僱退離職儲金(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	17	104	09101	1	433902001		0110	001	144	　　　　	0	0	年	1	339,722	339722	0	9-1-35	約聘僱勞保費(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	20	104	09101	1	433902001		0110	002	139	　　　　	0	0	年	1	256,161	256161	0	9-1-35	約聘僱健保費(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	26	104	09101	1	433902001		0406	001	419	　　　　	0	0	年	1	83,837,000	83837000	0	9-1-35	辦理低收入戶家庭生活、就學生活補助。	0900011501	通盤
1	09101	29	104	09101	1	433902001		0406	002	419	　　　　	0	0	年	1	1,813,000	1813000	0	9-1-35	辦理低收入戶及中低收入戶醫療補助及住院看護補助。	0900011501	通盤
1	09101	32	104	09101	1	433902001		0406	003	419	　　　　	0	0	年	1	170,000	170000	0	9-1-35	辦理低收入戶健保病患住院膳食費補助。	0900011501	通盤
1	09101	44	104	09101	1	433902002		0103	001	110	　　　約聘僱人員待遇	1657980	0	年	1	1,657,980	1657980	0	9-1-36	約僱4人人事費(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	47	104	09101	1	433902002		0108	001	130	　　　加班費	773000	0	年	1	773,000	773000	0	9-1-36	辦理父母未就業家庭育兒津貼行政費用補助計畫之加班費。	0900011501	人事
1	09101	50	104	09101	1	433902002		0109	001	137	　　　退休離職儲金	81936	0	年	1	81,936	81936	0	9-1-36	約聘僱退離職儲金(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	54	104	09101	1	433902002		0110	001	144	　　　　	0	0	年	1	97,272	97272	0	9-1-36	約聘僱勞保費(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	57	104	09101	1	433902002		0110	002	139	　　　　	0	0	年	1	66,312	66312	0	9-1-36	約聘僱健保費(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	63	104	09101	1	433902002		0216	001	254	　　　　	0	0	年	1	1,734,000	1734000	0	9-1-36	辦理身心障礙者居家生活照顧服務督導費用及相關費用(103年度)。	0900011501	通盤
1	02112	27	104	02112	1	133902005		0214	001	240	　　　按日按件計資酬金	6000	0	人次	3	2,000	6000	0	2-9-16	臺北市公園設置原住民圖騰意象前置諮詢小組委員出席費。	0200090801	一般
1	02112	30	104	02112	1	133902005		0216	001	254	　　　委辦費	297500	0	式	1	297,500	297500	0	2-9-16	辦理臺北市原住民族文化園區設置先期規劃報告。	0200090801	一般
1	02112	33	104	02112	1	133902005		0220	002	272	　　　一般事務費	156190	0	年	1	156,190	156190	0	2-9-16	辦理原住民文化產業觀摩交流活動。	0200090801	一般
1	02112	42	104	02112	1	133902001		0220	001	272	　　　一般事務費	300000	0	年	1	300,000	300000	0	2-9-17	辦理原住民族產業深耕、行銷推廣及相關配套措施等費用。	0200090801	一般
1	02112	52	104	02112	1	133902007		0214	001	242	　　　按日按件計資酬金	760000	0	節	950	800	760000	0	2-9-17	臺北市部落大學講師鐘點費。	0200090801	一般
1	02112	54	104	02112	1	133902007		0232	001	292	　　　臨時人員酬金	790000	0	年	1	790,000	790000	0	2-9-17	原住民族部落大學專任人員2名酬金。	0200090801	一般
1	02112	63	104	02112	1	133902002		0220	001	272	　　　一般事務費	300000	0	年	1	300,000	300000	0	2-9-17	採集原住民族發展歷史、現況、文化等相關經費及辦理觀摩其他部落大學校務推動與教學研習活動。	0200090801	一般
1	02112	74	104	02112	1	133902018		0220	001	272	　　　一般事務費	50000	0	年	1	50,000	50000	0	2-9-18	辦理原住民族音樂教室及原住民族藝文特色展覽。	0200090801	一般
1	02112	84	104	02112	1	133902010		0220	001	272	　　　一般事務費	200000	0	年	1	200,000	200000	0	2-9-18	國宅出租業務費。	0200090801	一般
1	02112	86	104	02112	1	133902010		0232	001	292	　　　臨時人員酬金	550000	0	年	1	550,000	550000	0	2-9-18	進用原住民住宅輔導工作臨時人員酬金。	0200090801	一般
1	02112	95	104	02112	1	133902008		0214	001	242	　　　按日按件計資酬金	300000	0	節	375	800	300000	0	2-9-18	原住民族語言學習講師鐘點費。	0200090801	一般
1	02112	98	104	02112	1	133902008		0220	001	272	　　　　	0	0	年	1	500,000	500000	0	2-9-18	辦理暑期文化活動。	0200090801	一般
1	12101	64	104	12101	1	453902003		0208	001	219	　　　　	0	0	輛、年	5x1	424	2120	0	12-1-24	業務稽查輕型50cc公務機車強制保險費。	1200011101	一般
1	12101	66	104	12101	1	453902003		0208	002	219	　　　　	0	0	輛、年	3x1	2,915	8745	0	12-1-24	業務稽查客貨兩用車強制險及任意險費。	1200011101	一般
1	12101	69	104	12101	1	453902003		0210	001	229	　　　　	0	0	輛、月、公升	5x12x14	33.3	27972	0	12-1-24	業務稽查輕型50cc公務機車油料費。	1200011101	一般
1	12101	71	104	12101	1	453902003		0210	002	229	　　　　	0	0	輛、月、公升	3x12x139	33.3	166633	0	12-1-24	業務稽查客貨兩用車油料費。	1200011101	一般
1	09101	66	104	09101	1	433902002		0216	002	254	　　　　	0	0	年	1	47,253,346	47253346	0	9-1-36	辦理長期照顧整合第二期計畫-委託服務提供單位辦理居家服務(含督導費、專案管理費、勞健保及勞退金、營運費等)(含103年度增撥280,000元及104年度46,973,346元)。	0900011501	通盤
1	09101	72	104	09101	1	433902002		0216	003	254	　　　　	0	0	年	1	276,000	276000	0	9-1-37	辦理父母未就業家庭育兒津貼實施計畫-委託辦理親職教育經費。	0900011501	一般
1	09101	78	104	09101	1	433902002		0406	001	419	　　　　	0	0	年	1	22,000,000	22000000	0	9-1-37	辦理中低收入老人生活津貼補助。	0900011501	通盤
1	09101	80	104	09101	1	433902002		0406	002	419	　　　　	0	0	年	1	68,000,000	68000000	0	9-1-37	辦理身心障礙者生活補助。	0900011501	通盤
1	09101	82	104	09101	1	433902002		0406	003	420	　　　　	0	0	年	1	1,000,000	1000000	0	9-1-37	辦理身心障礙者輔具費用補助。	0900011501	通盤
1	09101	84	104	09101	1	433902002		0406	004	420	　　　　	0	0	年	1	2,650,000	2650000	0	9-1-37	辦理發展遲緩兒童早期療育費用補助。	0900011501	通盤
1	09101	86	104	09101	1	433902002		0406	005	424	　　　　	0	0	年	1	19,884,000	19884000	0	9-1-37	辦理特殊境遇家庭扶助經費。	0900011501	通盤
1	09101	88	104	09101	1	433902002		0406	006	417	　　　　	0	0	年	1	622,190,000	622190000	0	9-1-37	辦理父母未就業家庭育兒津貼實施計畫-育兒津貼(含103年度100,430,000元及104年度521,760,000元)。	0900011501	通盤
1	09101	92	104	09101	1	433902002		0407	001	428	　　　公費就養及醫療補助	31000000	0	年	1	31,000,000	31000000	0	9-1-37	辦理身心障礙者日間照顧及住宿式照顧費用補助。	0900011501	通盤
1	09101	96	104	09101	1	433902002		0414	002	440	　　　　	0	0	年	1	7,991,000	7991000	0	9-1-37	辦理身心障礙者居家生活照顧服務補助(103年度)。	0900011501	通盤
1	09101	99	104	09101	1	433902002		0414	003	440	　　　　	0	0	年	1	246,500	246500	0	9-1-37	大安區群英里及信義區五全里辦公處辦理建立社區照顧關懷據點經費。	0900011501	通盤
1	09101	102	104	09101	1	433902002		0414	004	440	　　　　	0	0	年	1	199,983,280	199983280	0	9-1-38	辦理長期照顧整合第二期計畫經費-居家服務、日間照顧、家庭托顧、交通接送及老人餐飲服務(含103年度增撥9,095,000元及104年度190,888,280元)。	0900011501	通盤
1	09101	107	104	09101	1	433902002		0414	005	440	　　　　	0	0	年	1	9,000,000	9000000	0	9-1-38	辦理中低收入老人補助裝置假牙實施計畫經費。	0900011501	通盤
1	09101	110	104	09101	1	433902002		0414	006	443	　　　　	0	0	年	1	200,925,000	200925000	0	9-1-38	建構托育管理制度實施計畫-就業者家庭部分托育費用補助(含103年度83,700,000元及104年度117,225,000元)。	0900011501	通盤
1	09101	114	104	09101	1	433902002		0414	007	443	　　　　	0	0	年	1	1,400,000	1400000	0	9-1-38	辦理父母未就業家庭育兒津貼實施計畫-補助辦理親職教育經費。	0900011501	通盤
1	09101	117	104	09101	1	433902002		0414	008	443	　　　　	0	0	年	1	4,160,000	4160000	0	9-1-38	辦理公私協力托育資源中心及托嬰中心計畫-補助辦理托育資源中心經費。	0900011501	通盤
1	09101	120	104	09101	1	433902002		0414	009	443	　　　　	0	0	年	1	2,700,000	2700000	0	9-1-38	辦理公私協力托育資源中心及托嬰中心計畫-補助辦理托嬰中心經費。	0900011501	通盤
1	09101	134	104	09101	1	433902003		0103	001	109	　　　　	0	0	年	1	1,386,000	1386000	0	9-1-39	聘用4人人事費(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09101	137	104	09101	1	433902003		0103	002	110	　　　　	0	0	年	1	612,876	612876	0	9-1-39	約僱2人人事費(詳聘僱人員薪津及保險費彙計表)。	0900011501	人事
1	09104	6	104	09104	1	433902001		0103	001	109	　　　約聘僱人員待遇	5487440	0	年	1	5,487,440	5487440	0	9-4-11	聘用20人人事費(詳聘僱人員薪津及保險費彙計表)。	0900040401	人事
1	09104	9	104	09104	1	433902001		0109	001	137	　　　退休離職儲金	293560	0	年	1	293,560	293560	0	9-4-11	約聘僱退離職儲金(詳聘僱人員薪津及保險費彙計表)。	0900040401	人事
1	09104	13	104	09104	1	433902001		0110	001	144	　　　　	0	0	年	1	272,640	272640	0	9-4-11	約聘僱勞保費(詳聘僱人員薪津及保險費彙計表)。	0900040401	人事
1	09104	16	104	09104	1	433902001		0110	002	139	　　　　	0	0	年	1	254,780	254780	0	9-4-11	約聘僱健保費(詳聘僱人員薪津及保險費彙計表)。	0900040401	人事
1	09104	24	104	09104	1	433902002		0103	001	109	　　　約聘僱人員待遇	5404552	0	年	1	5,404,552	5404552	0	9-4-12	聘用20人人事費(詳聘僱人員薪津及保險費彙計表)。	0900040401	人事
1	09104	27	104	09104	1	433902002		0109	001	137	　　　退休離職儲金	279734	0	年	1	279,734	279734	0	9-4-12	約聘僱退離職儲金(詳聘僱人員薪津及保險費彙計表)。	0900040401	人事
1	09104	31	104	09104	1	433902002		0110	001	144	　　　　	0	0	年	1	294,362	294362	0	9-4-12	約聘僱勞保費(詳聘僱人員薪津及保險費彙計表)。	0900040401	人事
1	09104	34	104	09104	1	433902002		0110	002	139	　　　　	0	0	年	1	222,489	222489	0	9-4-12	約聘僱健保費(詳聘僱人員薪津及保險費彙計表)。	0900040401	人事
1	09104	43	104	09104	1	433902003		0103	001	109	　　　約聘僱人員待遇	1160090	0	年	1	1,160,090	1160090	0	9-4-12	聘用5人人事費(詳聘僱人員薪津及保險費彙計表)。	0900040401	人事
1	09104	46	104	09104	1	433902003		0109	001	137	　　　退休離職儲金	62774	0	年	1	62,774	62774	0	9-4-12	約聘僱退離職儲金(詳聘僱人員薪津及保險費彙計表)。	0900040401	人事
1	09104	50	104	09104	1	433902003		0110	001	144	　　　　	0	0	年	1	73,750	73750	0	9-4-12	約聘僱勞保費(詳聘僱人員薪津及保險費彙計表)。	0900040401	人事
1	09104	53	104	09104	1	433902003		0110	002	139	　　　　	0	0	年	1	57,935	57935	0	9-4-12	約聘僱健保費(詳聘僱人員薪津及保險費彙計表)。	0900040401	人事
1	11142	5	104	11101	1	713902000		0215	001	250	　　　物品及材料	600000	0	年	1	600,000	600000	0	11-1-17-3	偵辦私劣菸品案件所需物品、材料及相關耗材等。	111-170801	一般
1	11142	8	104	11101	1	713902000		0220	001	272	　　　一般事務費	400000	0	年	1	400,000	400000	0	11-1-17-3	辦理宣導民眾踴躍檢舉私劣菸品之標語、傳單、宣導品等。	111-170801	一般
1	12101	487	104	12101	1	453902009		0214	001	242	　　　　	0	0	節	12	1,600	19200	0	12-1-37	辦理健康講座、講習、座談會等所需講師鐘點費。	1200011101	一般
1	12101	490	104	12101	1	453902009		0214	002	242	　　　　	0	0	年	1	384	384	0	12-1-37	二代健保補充保費。	1200011101	一般
