pageno	times	org1	pdept	bgtyy	org	item	srcid	obj	seq	acod	sdate	edate	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	note	icd	udept	acd	kort	man	sysdat	usno
3-10-20	0	03121		106	03121	1	040203		006	依據戶籍法第69條規定辦理。	1060101	1061231	張	500		0		0		0	500	100	50000	50000	0	英文戶籍謄本工本費收入。					鄭惠瓊	1050318	
3-10-22	0	03121		106	03121	1	040207		001	依據戶政事務所代收自然人憑證IC卡行政管理使用要點辦理。	1060101	1061231	件	6000		0		0		0	6000	27	162000	162000	0	自然人憑證IC卡行政管理費收入(收支併列)。					鄭惠瓊	1050318	
3-9-12	0	03116		106	03116	1	030101		001	依據戶籍法第76、77、78、79、80條規定辦理。	1060101	1061231	    年	1		0		0		0	1	47000	47000	47000	0	逾期申報及不實申請各項戶籍登記罰鍰收入。					葉秋子	0015/25	
3-9-14	0	03116		106	03116	1	040102		001	依據戶籍法第69條規定辦理。	1060101	1061231	件	13000		0		0		0	13000	50	650000	650000	0	國民身分證初、換核發工本費收入。					張淑慧	0015/25	
3-9-14	0	03116		106	03116	1	040102		002	依據戶籍法第69條規定辦理。	1060101	1061231	件	2576		0		0		0	2576	200	515200	515200	0	國民身分證補發工本費收入。					張淑慧	0015/25	
3-9-14	0	03116		106	03116	1	040102		003	依據戶籍法第69條規定辦理。	1060101	1061231	份	18000		0		0		0	18000	30	540000	540000	0	戶口名簿工本費收入。					葉秋子	0015/25	
7-2-40	0	07102		106	07102	1	060102		020	依「臺北市市有土地出租租金計收基準」規定辦理	1060101	1061231	年	1		0		0		0	1	2269285	2269285	2269285	0	全市河川區域中油股份有限公司設施使用費，依105年度各行政區公告地價以年息5%計算加總，概估106年度收入2,269,285元(新增)。					蔡哲軒	1050816	BGT
7-4-32	0	07104		106	07104	1	060102		012	依「臺北市市有土地出租租金計收基準」及「臺北市公園綠地土地使用申請書及使用費收取原則」規定辦理	1060101	1061231	年	1		0		0		0	1	77754480	77754480	77754480	0	臺灣電力股份有限公司使用信義區信義段四小段31-2,31-3,37-32地號(信義21號廣場)，面積5,102平方公尺，每平方公尺年租金15,240元（地下以6折計），申報地價：508,000元/平方公尺。					李如美	1050307	
7-4-36	0	07104		106	07104	1	060102		032	依「臺北市市有土地出租租金計收基準」規定辦理	1060101	1061231	年	1		0		0		0	1	4387	4387	4387	0	欣湖天然氣股份有限公司使用內湖區康寧段一小段231-5地號(內湖117號綠地)，地上面積1.44平方公尺，每平方公尺年租金2,140元；地下面積1.22平方公尺，每平方公尺年租金1,070元(地下以5折計)，申報地價：42,800元/平方公尺。					黃秀麗	1050408	
7-4-37	0	07104		106	07104	1	060102		034	依「臺北市市有土地出租租金計收基準」規定辦理	1060101	1061231	年	1		0		0		0	1	2148	2148	2148	0	欣湖天然氣股份有限公司使用南港區新光段三小段255地號(南港39號百如兒童遊樂場)，地上面積0.36平方公尺，每平方公尺年租金2,910元；地下面積0.63平方公尺，每平方公尺年租金1,746元(地下以6折計)，申報地價：58,200元/平方公尺。					江浚忠	1050408	
7-4-37	0	07104		106	07104	1	060102		035	依「臺北市市有土地出租租金計收基準」規定辦理	1060101	1061231	年	1		0		0		0	1	3406949	3406949	3406949	0	欣欣天然氣股份有限公司使用文山區公訓段一小段13地號(文山景美36號萬芳10號公園)，地上面積1,373平方公尺，每平方公尺年租金1,015元，地下面積3,306平方公尺，每平方公尺年租金609元(地下以6折計)，申報地價:20,300元/平方公尺。					黃秀麗	1050408	
4-2-26	0	04102		106	04102	1	010201		001	稅捐稽徵法、印花稅法及相關法令。	1060101	1061231	年	1		0		0		0	1	4400000000	4400000000	4400000000	0	1.102、103、104年度之實徵淨額分別為¶  4,381,501,000元、4,559,596,000元、¶  4,529,341,000元，平均實徵淨額為 ¶  4,490,146,000元。¶¶2.本年度預算數係以102至104年度平均¶  實徵淨額4,490,146,000元為基礎，考¶  量房地合一稅制實施將使房地產等相關¶  產業印花稅憑證減少，預估106年度稅¶  收將較102至104年度平均實徵淨額減少¶  2%。¶¶3.預算數計算如下：¶  4,490,146,000元x(1-2%)¶  ≒4,400,000,000元。					楊文玲	1050721	
4-2-28	0	04102		106	04102	1	010301		001	使用牌照稅法、臺北市使用牌照稅徵收自治條例。	1060101	1061231	年	1		0		0		0	1	7300000000	7300000000	7300000000	0	1.102、103、104年度之實徵淨額分別為¶  6,950,094,000元、7,113,878,000元、¶  7,399,701,000元，平均實徵淨額約為 ¶  7,154,558,000元。¶¶2.本年度預算數係以102至104年度平均實¶  徵淨額為基礎，考量油價下跌將使車輛¶  數增加，預估106年度之稅收將較102至¶  104年度平均實徵淨額增加2%。¶¶3.預算數計算如下：¶  7,154,558,000元x(1+2%)¶  ≒7,300,000,000元。					楊文玲	1050721	
4-2-30	0	04102		106	04102	1	010401		001	土地稅法及其施行細則、土地稅減免規則、平均地權條例及其施行細則。	1060101	1061231	年	1		0		0		0	1	28784000000	28600000000	28784000000	0	1.因105年1月1日重新規定地價，且依本¶  府地政局公告資料，本市公告地價平¶  均調漲30.38%，以104年度實徵淨額¶  22,040,150,000元為基礎，預估因調 ¶  整地價致地價稅實徵淨額增加¶  6,695,797,570元，又考量土地開發後¶  產權細分致一般用地稅額減少，以¶  102至104年度自用住宅用地平均成長¶  率估算，因自用住宅用地增加致一般¶  用地稅額減少54,015,368元及歷年清¶  查改課補徵、欠稅執行增加 ¶  102,000,000元。¶　¶2.預算數計算如下：¶  22,040,150,000x(1+30.38%)  ¶  -54,015,368 +102,000,000 ≒ ¶  28,784,000,000元。					林嘉貞	1050721	
4-2-32	0	04102		106	04102	1	010402		001	土地稅法及其施行細則、平均地權條例及其施行細則。	1060101	1061231	年	1		0		0		0	1	18600000000	18600000000	18600000000	0	1.本年度預算數係以102至104年度(扣除¶  因自105年度起實施房地合一課徵所得¶  稅制影響致104年度非常態移轉案件應¶  納稅額超過100,000,000元之案件)之¶  平均實徵淨額20,190,043,000元為¶  基礎，並考量下列因素予以估算：¶ （1）105年公告土地現值平均調漲¶      6.23%，已達正常交易價格之¶      93.29%，本府地政局預計於3年內¶      調整公告土地現值占正常交易價格¶      比達100%，預估106年度平均調漲 ¶      幅度為3%。¶ （2）房地產景氣受政府實施不動產交易¶      實價登錄及房地合一課徵所得稅新¶      制等多項抑制房價措施之影響，將¶      持續呈現衰退趨勢，預期交易量¶      將減少17%。¶¶2.預算數計算如下：¶　20,190,043,000x(1+6.23%+3%-17%)¶  ≒18,600,000,000元。					洪聖堯	1050721	
4-2-34	0	04102		106	04102	1	010501		001	房屋稅條例、臺北市房屋稅徵收自治條例。	1060101	1061231	年	1		0		0		0	1	13900000000	13900000000	13900000000	0	1.本年度預算數係以104年度實徵淨額¶  14,195,110,000元為基礎，並考量因房¶  屋折舊致房屋現值降低，預估稅收減少¶  280,000,000元。¶    ¶2.預算數計算如下：¶  14,195,110,000-280,000,000¶  ≒13,900,000,000元。					邱耀生	1050721	
4-2-36	0	04102		106	04102	1	010601		001	契稅條例。	1060101	1061231	年	1		0		0		0	1	1800000000	1800000000	1800000000	0	1.102至104年度實徵淨額分別為¶  1,714,951,000元、1,650,636,000元¶  及2,613,121,000元，其中104年度係受¶  105年1月1日起房地合一課徵所得稅新¶  制影響，致交易量遽增，屬非常態性移¶  轉。¶                                                                                 2.考量當前經濟情勢及景氣動向尚待觀察¶  ，爰比照以往年度，編列 ¶  1,800,000,000元。					邱耀生	1050322	
4-2-38	0	04102		106	04102	1	010701		001	娛樂稅法、臺北市娛樂稅徵收自治條例。	1060101	1061231	年	1		0		0		0	1	230000000	230000000	230000000	0	1.102、103、104年度之實徵淨額分別為¶  228,927,000元、234,875,000元、¶  278,078,000元，104年因大型臨時公演¶  特殊案件致實徵淨額鉅增36,570,000元¶  ，調整後3年平均實徵淨額約為¶  235,103,000元。¶¶2.本年度預算數係以102至104年度調整後¶  平均實徵淨額為基礎，考量景氣復甦並¶  不明顯，娛樂業者營運狀況變數多，預¶  估106年度稅收將較102至104年度調整¶  後平均實徵淨額減少2%。¶¶3.預算數計算如下：¶  [228,927,000+234,875,000+  ¶  (278,078,000-36,570,000)]÷3¶  x(1-2％)≒230,000,000元。					楊文玲	1050721	
4-2-40	0	04102		106	04102	1	030101		001	稅捐稽徵法及各稅法所定罰則。	1060101	1061231	年	1		0		0		0	1	34000000	34000000	34000000	0	1.因103年6月18日修正公布使用牌照稅法¶  第28條處罰倍數之規定，及裁罰倍數參¶  考表亦配合修正，修法前後罰鍰裁處倍¶  數不同，故以使用牌照稅103下半年及 ¶  104年度實徵淨額分別為17,133,824元¶  、32,807,831元之平均數¶  33,294,436元，並加計除使用牌照稅¶  以外之其他各稅102至104年度實徵淨¶  額分別為7,920,613元、640,824元¶  、2,703,173元，扣除102年、104年特¶  殊案件金額各7,461,951元、¶  1,982,330元後之3年實徵淨額平均數¶  606,776元，總計33,901,212元，以¶  34,000,000元採整數編列。¶¶2.預算數計算如下：¶  [(17,133,824+32,807,831)÷¶  (0.5+1)]+[(7,920,613-7,461,951)¶  +640,824+(2,703,173-1,982,330)]÷3¶  ≒34,000,000元。					歐思吟	1050721	
4-2-42	0	04102		106	04102	1	030102		001	各稅法之規定罰則。	1060101	1061231	年	1		0		0		0	1	64000000	64000000	64000000	0	滯納金、滯報金及怠報金。參照102年度73,709,276元、103年度59,164,160元及104年度59,542,786元之實徵淨額平均數64,138,741元，以64,000,000元採整數編列。					林鴻源	1050224	
4-2-44	0	04102		106	04102	1	030301		001	政府採購法及其他有關規定。	1060101	1061231	年	1		0		0		0	1	10000	10000	10000	0	各項採購案違約罰款收入等。					李家榆	1050318	
4-2-46	0	04102		106	04102	1	040202		003	臺北市市有財產管理自治條例、臺北市市有公用房地使用費收費基準。	1060101	1061231	年	1		0		0		0	1	1809000	1809000	1809000	0	1.民營電信業者使用本市房地設置行動電¶  話基地臺使用費收入1,809,000元。					李家榆	1050504	
4-2-46	0	04102		106	04102	1	040202		004	規費法、臺北市政府各機關場地使用管理辦法、臺北市稅捐稽徵處停車場收費基準。	1060101	1061231	年	1		0		0		0	1	216000	216000	216000	0	2.員工停車費收入，計算方式如下：    ¶  1,200元x15位x12月=216,000元。					李家榆	1050504	
4-2-48	0	04102		106	04102	1	040203		001	財政部98.10.29臺財稅字第09804566570號令。	1060101	1061231	年	1		0		0		0	1	850000	850000	850000	0	債權人申請查調債務人財產、所得及納稅等資料，與納稅義務人申請閱覽課稅資料或查閱卷宗之收入。參照102年度634,500元、103年度990,250元及104年度917,054元之實收平均數847,268元，以850,000元採整數編列。					林鴻源	1050224	
4-2-50	0	04102		106	04102	1	060102		001	臺北市市有財產管理自治條例、臺北市市有土地出租租金計收基準。	1060101	1061231	年	1		0		0		0	1	130000	130000	130000	0	民眾使用本市市有土地之租金收入。					李家榆	1050318	
4-2-52	0	04102		106	04102	1	060103		001	臺北市市有財產管理自治條例、臺北市市有土地出租租金計收基準。	1060101	1061231	年	1		0		0		0	1	182000	182000	182000	0	1.民眾使用本市房舍之租金收入182,000¶  元。					李家榆	1050318	
4-2-52	0	04102		106	04102	1	060103		002	臺北市市有財產管理自治條例、臺北市市有土地出租租金計收基準。	1060101	1061231	年	1		0		0		0	1	11982000	11982000	11982000	0	2.財政部臺北國稅局使用本市房舍之租¶  金收入11,982,000元。					李家榆	1050318	
4-2-54	0	04102		106	04102	1	060401		001	臺北市市有財產管理自治條例及其他有關規定。	1060101	1061231	年	1		0		0		0	1	42000	42000	42000	0	報廢電腦螢幕、主機、印表機及回收碳粉匣、墨水匣等變賣收入，計算如下：¶電腦螢幕：500元x20=10,000元。¶主機：800元x20=16,000元。¶印表機：1,000元x10=10,000元。¶碳粉匣：50元x60=3,000元。¶墨水匣：30元x100=3,000元。¶合計42,000元。					李家榆	1050725	
4-2-56	0	04102		106	04102	1	100202		001	決算法。　	1060101	1061231	年	1		0		0		0	1	4000	4000	4000	0	1.徵課會計清理逾4年待查稅款繳庫收入¶  4,000元。					蕭珮珊	1050225	
4-2-56	0	04102		106	04102	1	100202		002	強制執行法及其他有關規定。　	1060101	1061231	年	1		0		0		0	1	1840000	1840000	1840000	0	2.欠稅案件移送法務部各行政執行分署後¶  本處代墊傳繳通知、扣押及收取(解除¶  )命令等郵資回收及民事執行事件欠¶  稅參與分配回收執行費用。參照102年¶  度1,819,252元、103年度1,874,481元¶  及104年度1,843,058元之實收平均數¶  1,845,597元，以1,840,000元採整數¶  編列。					林鴻源	1050224	
4-2-56	0	04102		106	04102	1	100202		003	全國軍公教員工待遇支給要點。	1060101	1061231	年	1		0		0		0	1	88800	88800	88800	0	3.員工配借住職務宿舍扣繳房租津貼收入¶  ，計算方式如下：¶  (1)500元x4人x12月=24,000元。¶  (2)600元x9人x12月=64,800元。¶  合計88,800元。					李家榆	1050504	BGT
2-14-33	0	02124		106	02124	1	060401		001	依據臺北市市有財產報廢處理原則辦理	1060101	1061231	年	1		0		0		0	1	30000	30000	30000	0	變賣本所報廢之事務機具等殘值收入。					章庭瑜	1050429	
2-14-35	0	02124		106	02124	1	080102		001	依衛生福利部中央健康保險署105年7月15日健保承字第1050030512號函	1060101	1061231	年	1		0		0		0	1	448500	448500	448500	0	依「中央對直轄市及縣〈市〉政府補助辦法」規定，補助標準以各區公所在保人數計算。					簡志遠	1050719	
2-14-35	0	02124		106	02124	1	080102		002	依交通部民用航空局臺北國際航空站105年6月20日北站航字第1055004021號函	1060101	1061231	年	1		0		0		0	1	14908560	14908560	14908560	0	依「臺北市臺北松山機場回饋金分配及使用辦法」規定，回饋標準以區(里)噪音量、戶口數、人口數及其他因素計算。					陳姝妤	1050701	
2-14-37	0	02124		106	02124	1	100202		001	依政府採購法施行細則第28條之1辦理	1060101	1061231	年	1		0		0		0	1	4000	4000	4000	0	辦理採購招標圖說費收入。					林宗毅	0015/16	
2-14-37	0	02124		106	02124	1	100202		002	臺北市政府所屬各機關學校職務宿舍設置管理要點	1060101	1061231	月	12		0		0		0	12	990	11880	11880	0	員工配住公有房舍扣繳房租津貼收入。					陳鈺婷	1050429	BGT
2-15-14	0	02125		106	02125	1	040202		001	依據臺北市政府所屬各機關場地使用管理辦法訂定之臺北市區民活動中心場地收費基準辦理。	1060101	1061231	年	1		0		0		0	1	1067500	1067500	1067500	0	本區各區民活動中心場地出借收入明細如下：¶1.小南門區民活動中心350元*1年*250次=    　87,500元。                                                               2.水源區民活動中心750元*1年*350次= 　262,500元。¶3.富水區民活動中心350元*1年*250次=¶  87,500元。¶4.幸安區民活動中心350元*1年*300次= 　105,000元。¶5.梅花區民活動中心750元*1年*200次=  　150,000元。 ¶6.龍興區民活動中心500元*1年*300次= ¶  150,000元。¶7.幸市區民活動中心750元*1年*300次=    　225,000元。					林婉貞	1050315	
2-15-14	0	02125		106	02125	1	040202		002	依據臺北市政府財政局93年4月22日府財一字第09304251200號函辦理。	1060101	1061231	月	12	位	30		0		0	12x30	2000	720000	720000	0	行政中心地下停車場員工汽車使用停車費收入。					陳素月	1050315	
2-15-16	0	02125		106	02125	1	060401		001	依據臺北市政府98.11.10府授財產字第09832898200號函臺北市市有財產報廢處理原則辦理。	1060101	1061231	年	1		0		0		0	1	5000	5000	5000	0	變賣報廢之事務機具及電腦設備等殘值收入。					陳素月	1050319	
3-8-22	0	03115		106	03115	1	040207		001	戶政事務所代收自然人憑證IC卡行政管理費使用要點。	1060101	1061231	張	6000		0		0		0	6000	27	162000	162000	0	自然人憑證IC卡行政管理費收入(收支併列)。					江程碧鴻	0015/30	
3-8-24	0	03115		106	03115	1	060401		001	依據臺北市市有財產報廢處理原則辦理。	1060101	1061231	年	1		0		0		0	1	10000	10000	10000	0	出售報廢財產及物品等殘值收入。					許超俊	0015/30	
3-10-12	0	03121		106	03121	1	030101		001	依據戶籍法第76、77、78、79、80條規定辦理。	1060101	1061231	年	1		0		0		0	1	70000	70000	70000	0	逾期申報及不實申請各項戶籍登記罰鍰收入。					鄭惠瓊	1050318	
3-10-14	0	03121		106	03121	1	040102		001	依據戶籍法第69條規定辦理。	1060101	1061231	份	14700		0		0		0	14700	30	441000	441000	0	戶口名簿工本費收入。					曾怡華	1050318	
3-10-14	0	03121		106	03121	1	040102		002	依據臺北市門牌編釘及門牌證明書收費標準辦理。	1060101	1061231	面	250		0		0		0	250	64	16000	16000	0	門牌工本費收入。					鄭惠瓊	1050318	
3-10-14	0	03121		106	03121	1	040102		003	依據臺北市門牌編釘及門牌證明書收費標準辦理。	1060101	1061231	張	200		0		0		0	200	20	4000	4000	0	門牌證明工本費收入。					鄭惠瓊	1050318	
3-10-14	0	03121		106	03121	1	040102		004	依據戶籍法第69條規定辦理。	1060101	1061231	件	11200		0		0		0	11200	50	560000	560000	0	國民身分證初、換核發工本費收入。					鄭惠瓊	1050318	
3-10-14	0	03121		106	03121	1	040102		005	依據戶籍法第69條規定辦理。	1060101	1061231	件	2500		0		0		0	2500	200	500000	500000	0	國民身分證補發工本費收入。					鄭惠瓊	1050318	
3-10-14	0	03121		106	03121	1	040102		006	依據歸化取得我國國籍者基本語言能力及國民權利義務基本常識認定標準辦理。	1060101	1061231	張	5		0		0		0	5	50	250	250	0	國籍歸化測試補(換)發成績單工本費收入。					曾怡華	1050318	
3-10-14	0	03121		106	03121	1	040102		007	依據戶籍法第69條規定辦理。	1060101	1061231	張	370		0		0		0	370	100	37000	37000	0	中、英文結(離)婚證明書工本費收入。					曾怡華	1050318	
3-10-16	0	03121		106	03121	1	040103		001	依據臺北市印鑑登記及印鑑證明收費標準辦理。	1060101	1061231	件	3000		0		0		0	3000	20	60000	60000	0	印鑑登記、變更及廢止工本費收入。					鄭惠瓊	1050318	
3-10-18	0	03121		106	03121	1	040104		001	依據歸化取得我國國籍者基本語言能力及國民權利義務基本常識認定標準辦理。	1060101	1061231	人次	5		0		0		0	5	500	2500	2500	0	國籍歸化測試工本費收入。					曾怡華	1050318	
3-9-14	0	03116		106	03116	1	040102		004	"依據臺北市門牌編釘及門牌證明書收費標準辦理。"""	1060101	1061231	面	600		0		0		0	600	64	38400	38400	0	門牌工本費收入。					張淑慧	0015/25	
3-9-14	0	03116		106	03116	1	040102		005	依據臺北市門牌編釘及門牌證明書收費標準辦理。	1060101	1061231	張	490		0		0		0	490	20	9800	9800	0	門牌證明工本費收入。					張淑慧	0015/25	
3-9-14	0	03116		106	03116	1	040102		006	依據戶籍法第69條規定辦理。	1060101	1061231	張	600		0		0		0	600	100	60000	60000	0	中英文結婚離婚證明書工本費收入。					張淑慧	0015/25	
3-9-14	0	03116		106	03116	1	040102		007	依據歸化取得我國國籍者基本語言能力及國民權利義務基本常識認定標準辦理。	1060101	1061231	張	2		0		0		0	2	50	100	100	0	國籍歸化測試補(換)發成績單工本費收入。					葉秋子	0015/25	
3-9-16	0	03116		106	03116	1	040103		001	依據臺北市印鑑登記及印鑑證明收費標準辦理。	1060101	1061231	件	4000		0		0		0	4000	20	80000	80000	0	印鑑登記、變更及廢止工本費收入。					張淑慧	0015/25	
3-9-18	0	03116		106	03116	1	040104		001	依據歸化取得我國國籍者基本語言能力及國民權利義務基本常識認定標準辦理。	1060101	1061231	人次	4		0		0		0	4	500	2000	2000	0	國籍歸化測試工本費收入。					葉秋子	0015/25	
3-9-20	0	03116		106	03116	1	040203		001	依據戶籍法第69條規定辦理。	1060101	1061231	件	10		0		0		0	10	15	150	150	0	戶籍登記資料閱覽費收入。					張淑慧	0015/25	
3-9-20	0	03116		106	03116	1	040203		002	依據戶籍法第69條規定辦理。	1060101	1061231	張	136000		0		0		0	136000	15	2040000	2040000	0	中文戶籍謄本工本費收入。					張淑慧	1050325	
3-9-20	0	03116		106	03116	1	040203		003	依據臺北市印鑑登記及印鑑證明收費標準辦理。	1060101	1061231	張	19500		0		0		0	19500	20	390000	390000	0	印鑑證明工本費收入。					張淑慧	0015/25	
3-9-20	0	03116		106	03116	1	040203		004	依據戶籍法第69條規定辦理。	1060101	1061231	張	2143		0		0		0	2143	15	32145	32145	0	列印戶籍名冊資料工本費收入。					張淑慧	1050325	
3-9-20	0	03116		106	03116	1	040203		005	依據戶籍法第69條規定辦理。	1060101	1061231	張	680		0		0		0	680	100	68000	68000	0	英文戶籍謄本工本費收入。					張淑慧	0015/25	
3-9-20	0	03116		106	03116	1	040203		006	依據戶籍法第69條規定辦理。	1060101	1061231	張	100		0		0		0	100	10	1000	1000	0	戶口統計資料工本費收入。					張淑慧	0015/25	
3-9-22	0	03116		106	03116	1	040207		001	戶政事務所代收自然人憑證IC卡行政管理費使用要點。	1060101	1061231	張	3800		0		0		0	3800	27	102600	102600	0	自然人憑證IC卡行政管理費收入(收支併列)。					張淑慧	0015/25	
3-9-24	0	03116		106	03116	1	060401		001	依據臺北市市有財產報廢處理原則辦理。	1060101	1061231	年	1		0		0		0	1	4000	4000	4000	0	出售報廢財產及物品等殘值收入。					林玉麟	1050325	
3-13-12	0	03124		106	03124	1	030101		001	依據戶籍法第76、77、78、79、80條規定辦理。	1060101	1061231	年	1		0		0		0	1	100000	100000	100000	0	逾期申報及不實申請各項戶籍登記罰鍰收入。					莊怡玲	1050326	
3-13-14	0	03124		106	03124	1	040102		001	依據戶籍法第69條規定辦理。	1060101	1061231	件	23700		0		0		0	23700	50	1185000	1185000	0	國民身分證初、換核發工本費收入。					李珍蕙	1050326	
3-13-14	0	03124		106	03124	1	040102		002	依據戶籍法第69條規定辦理。	1060101	1061231	件	5250		0		0		0	5250	200	1050000	1050000	0	國民身分證補發工本費收入。					李珍蕙	1050326	
3-13-14	0	03124		106	03124	1	040102		003	依據戶籍法第69條規定辦理。	1060101	1061231	份	20000		0		0		0	20000	30	600000	600000	0	戶口名簿工本費收入。					賴淑芬	0015/26	
3-13-14	0	03124		106	03124	1	040102		004	依據臺北市門牌編釘及門牌證明書收費標準辦理。	1060101	1061231	面	1000		0		0		0	1000	64	64000	64000	0	門牌工本費收入。					劉芫滄	0015/26	
3-13-14	0	03124		106	03124	1	040102		005	依據臺北市門牌編釘及門牌證明書收費標準辦理。	1060101	1061231	張	700		0		0		0	700	20	14000	14000	0	門牌證明工本費收入。					劉芫滄	0015/26	
11-1-16-8	0	11141		106	11101	1	040202		005	依據規費法第8條規定辦理。	1060101	1061231	位	120	月	12		0		0	120x12	200	288000	288000	0	大隊辦公大樓地下室停車場供員工使用之機車停車費收入。					廖勝吉	1050304	
2-22-18	0	02132		106	02132	1	040202		005	依據臺北市區活動中心場地收費基準辦理	1060101	1061231	年	1		0		0		0	1	1300000	0	1300000	0	本區各區民活動中心場地出借收入明細如下:¶1.北投區民活動中心1100元*1年*105次=                                    ¶  115,500元。¶2.稻香區民活動中心0元。¶3.奇岩區民活動中心750元*1年*130次=         ¶  97,500元。¶4.永明區民活動中心500元*1年*267次=     ¶  133,500元。¶5.唭哩岸區民活動中心650元*1年*170次=            ¶  110,500元。¶6.關渡區民活動中心550元*1年*128次= ¶  70,400元。¶7.石牌區民活動中心350元*1年*112次= ¶  39,200元。¶8.吉慶區民活動中心250元*1年*101次= ¶  25,250元。¶9.崇仰區民活動中心250元*1年*87次= ¶  21,750元。¶10.清江區民活動中心350元*1年*90次=  ¶   31,500元。¶11.一德區民活動中心250元*1年*120次=  ¶   30,000元。¶12.文化區民活動中心500元*1年*223次= ¶   111,500元。¶13.秀山區民活動中心1,000元*1年*120次=  120,000元。¶14.湖山區民活動中心250元*1年*35次=¶   8,750元。¶15.全年度電費收入299,300元及水費收入  ¶   85,350元。					黃修賢	1050727	BGT
2-3-19	0	02103		106	02103	1	100202		004	依臺北市政府所屬各機關學校職務宿舍設置管理要點第10點規定辦理。	1060101	1061231	人	2	月	12		0		0	2x12	390	9360	9360	0	員工配住公有宿舍使用費收入。					胡月鳳	1050727	BGT
2-2-19	0	02102		106	02102	1	060103		003	依據臺北市市有公用房地提供使用行政契約書辦理	1060101	1061231	月	12		0		0		0	12	23012	276144	276144	0	財團法人中華血液基金會臺北捐血中心使用本大樓房屋，每月使用費：計算公式：按比例分計房屋使用費23,0122元。					李柏（王晉）	1050406	
6-3-34	0	06103		106	06103	1	070301		003	臺北市市有財產管理自治條例、公司法、臺北畜產公司章程	1060101	1061231	年	1		0		0		0	1	1920000	1920000	1920000	0	投資臺北畜產公司股息收入(投資額8%)。					黃啟哲	1050315	
7-5-38	0	07105		106	07105	1	060401		001	依「臺北市市有財產報廢處理原則」規定辦理	1060101	1061231	年	1		0		0		0	1	1000000	1000000	1000000	0	財產報廢及廢品處理收入，按實際收入數隨時繳庫。					羅昭宏	1050318	
7-5-40	0	07105		106	07105	1	100202		001	依「預算法」、「會計法」及相關規定辦理	1060101	1061231	年	1		0		0		0	1	6500	6500	6500	0	其他零星雜項收入。					羅昭宏	0015/18	
7-5-40	0	07105		106	07105	1	100202		002	依「政府採購法」相關規定辦理	1060101	1061231	月	12		0		0		0	12	3700	44400	44400	0	招標文件出售圖說收入3,700元×12月¶=44,400元。					羅昭宏	0015/18	
7-5-40	0	07105		106	07105	1	100202		003	依「全國軍公教員工待遇支給要點」規定辦理	1060101	1061231	月	12		0		0		0	12	500	6000	6000	0	配住公有房舍員工扣繳房租津貼收入，按月辦理繳庫：¶委任500元x1人x12月=6,000元(新增)。					羅昭宏	1050511	BGT
7-5-40	0	07105		106	07105	1	100202		004	依「臺北市政府所屬各機關學校職務宿舍設置管理要點」規定辦理	1060101	1061231	月	12		0		0		0	12	390	4680	4680	0	配住單房間職務宿舍員工扣繳宿舍使用費收入，按月辦理繳庫：¶職員390元x1人x12月=4,680元(新增)。					羅昭宏	1050511	BGT
7-3-22	0	07103		106	07103	1	030301		001	依有關法令規章辦理	1060101	1061231	年	1		0		0		0	1	45000000	45000000	45000000	0	逾期罰款等收入(依據各項合約逾期完工或交貨罰款、違約扣款等)。					張泰昌	0015/09	
7-3-24	0	07103		106	07103	1	040202		002	依「臺北市市有公用房地提供使用辦法」規定辦理	1060101	1061231	年	1		0		0		0	1	4050000	4050000	4050000	0	市有公用房地提供電信業者架設行動基地臺及相關設備使用費收入：¶每年810,000元×5家=4,050,000元。					曹美惠	1050309	
7-3-24	0	07103		106	07103	1	040202		003	依「臺北市人行道設置露天座管理辦法」規定辦理	1060101	1061231	年	1		0		0		0	1	2511000	2511000	2511000	0	依據「臺北市人行道設置露天座管理辦法」計算場地使用費收入：¶每月使用費=核准使用面積×5%(年息)×公告地價×1/2(晴雨係數) ÷12月。¶1年使用費：620㎡×5%×162,000¶           元/㎡×1/2=2,511,000元。					陳昭志	1050329	
7-3-24	0	07103		106	07103	1	040202		004	依「臺北市下水道橋樑隧道附掛纜線使用費收費標準」、「市區道路使用費收費標準」等規定辦理	1060101	1061231	年	1		0		0		0	1	1123200	1123200	1123200	0	依據「市區道路使用費收費標準」計算橋樑隧道附設纜線使用費收入：¶年使用費=管線或設施所在之直轄市、縣（市）轄區之平均公告地價之百分之五×使用係數×管線有效投影面積。¶每家業者有效投影面積約600平方公尺，共15家業者。¶每家年使用費=1,248×0.1×600=74,880元，15家業者年使用費=74,880元×15家=1,123,200元。					曾俊傑	1050718	
7-3-26	0	07103		106	07103	1	040203		001	依「行政程序法」、「檔案法」及「臺北市政府及所屬各機關學校處理閱卷作業要點」規定辦理	1060101	1061231	年	1		0		0		0	1	500	500	500	0	閱覽、抄錄或攝影政府資訊，每2小時收取費用20元；不足2小時，以2小時計算；重製或複製政府資訊之收費依「臺北市政府資訊重製或複製收費標準表」計算。					陳錦豪	1050329	
7-3-28	0	07103		106	07103	1	040208		001	依「市區道路條例」及「市區道路使用費收費標準」規定辦理	1060101	1061231	年	1		0		0		0	1	407000000	400000000	407000000	0	以使用人申報前1年使用本市道路土地之地面或其上空、地下設置管線或設施數量，按內政部訂定之市區道路使用費收費標準計算市區道路使用費收入。					曹美惠	1050727	
