times	borg	recid	yearno	orgno	itemno	dno	workid	obj	seqno	statcd	workname	budget	lastbudget	unit	quantity	unitprice	price	newitem	pageno	notes	src	bybase
1	05112	33	102	05112	2	228302004	001	0302	002	303	　　　　	0	0	式	1	244,037	244037	0	5-2-15	委託設計監造費。	0500020601	修建
1	05112	35	102	05112	2	228302004	001	0302	003	303	　　　　	0	0	式	1	69,723	69723	0	5-2-15	工程管理費。	0500020601	修建
1	05112	37	102	05112	2	228302004	001	0302	004	303	　　　　	0	0	式	1	100,000	100000	0	5-2-15	室內裝修圖審及竣工查驗費。	0500020601	修建
1	05112	11	102	05112	1	223902003	001	0214	001	242	　　　按日按件計資酬金	360000	403200	時	225	1,600	360000	0	5-2-11	閱讀起步走計畫講座講師鐘點費。	0500020501	一般
1	05112	18	102	05112	1	223902003	002	0214	001	242	　　　　	0	25800	時	42	600	25200	0	5-2-11	多元閱讀計畫內聘講師鐘點費、外聘評委費、評審鐘點費。	0500020501	一般
1	05112	21	102	05112	1	223902003	002	0214	002	242	　　　　	0	152000	時	216	800	172800	0	5-2-12	多元閱讀計畫讀書會帶領人鐘點費、講師鐘點費、評審費、外聘助教鐘點費。	0500020501	一般
1	05112	24	102	05112	1	223902003	002	0214	003	242	　　　　	0	436800	時	356	1,600	569600	0	5-2-12	多元閱讀計畫講師鐘點費。	0500020501	一般
1	05112	26	102	05112	1	223902003	002	0214	004	242	　　　　	0	10000	次	9	2,000	18000	0	5-2-12	多元閱讀計畫專家、評審出席費、多元閱讀計畫閱卷鐘點費。	0500020501	一般
1	05112	29	102	05112	1	223902003	002	0214	005	242	　　　　	0	30000	式	1	30,000	30000	0	5-2-12	多元閱讀計畫點字書校對費。	0500020501	一般
1	05112	32	102	05112	1	223902003	002	0215	001	250	　　　　	0	60100	式	1	68,600	68600	0	5-2-12	多元悅讀計畫文具紙張。	0500020501	一般
1	05112	34	102	05112	1	223902003	002	0215	002	250	　　　　	0	65300	式	1	86,800	86800	0	5-2-12	多元悅讀計畫活動材料教材費。	0500020501	一般
1	05112	37	102	05112	1	223902003	002	0220	001	267	　　　　	0	128171	式	1	97,171	97171	0	5-2-12	多元悅讀計畫場地布置費。	0500020501	一般
1	05112	39	102	05112	1	223902003	002	0220	002	261	　　　　	0	62000	式	1	70,400	70400	0	5-2-12	多元悅讀計畫講義文宣費、印刷費。	0500020501	一般
1	05112	41	102	05112	1	223902003	002	0220	003	272	　　　　	0	2400	式	1	10,000	10000	0	5-2-12	多元悅讀計畫活動保險費、車資。	0500020501	一般
1	05112	43	102	05112	1	223902003	002	0220	005	272	　　　　	0	0	式	1	25,500	25500	0	5-2-12	多元悅讀計畫資訊耗材費與書展展示架。	0500020501	一般
1	05112	45	102	05112	1	223902003	002	0220	006	272	　　　　	0	26429	式	1	38,534	38534	0	5-2-12	多元悅讀計畫雜項支出。	0500020501	一般
1	05112	54	102	05112	1	223902004		0211	001	231	　　　外勤誤餐及交通費	16000	6000	式	1	16,000	16000	0	5-2-13	工作人員及委員誤餐費及交通費。	0500020501	一般
1	05112	56	102	05112	1	223902004		0214	001	240	　　　按日按件計資酬金	32000	40000	人、次	2x8	2,000	32000	0	5-2-13	評審委員出席費。	0500020501	一般
1	05117	8	102	05117	1	223902002		0214	001	242	　　　　	0	0	節	426	800	340800	0	5-6-9	辦理代間傳承季助理講師鐘點費。	0500060401	一般
1	05117	10	102	05117	1	223902002		0214	002	242	　　　　	0	0	小時	24	600	14400	0	5-6-9	辦理幸福婚姻季資料審查費。	0500060401	一般
1	05117	12	102	05117	1	223902002		0214	003	242	　　　　	0	0	節	300	1,600	480000	0	5-6-9	親職教育外聘講師鐘點費。	0500060401	一般
1	05117	14	102	05117	1	223902002		0214	004	244	　　　　	0	0	小時、人次	25x24	600	360000	0	5-6-9	尋找家庭故事圖文徵選全國專案評審費。	0500060401	一般
1	05117	16	102	05117	1	223902002		0214	005	240	　　　　	0	0	人次	48	2,000	96000	0	5-6-9	尋找家庭故事圖文徵選全國專案相關會議出席費。	0500060401	一般
1	05117	20	102	05117	1	223902002		0220	001	261	　　　　	0	0	年	1	200,000	200000	0	5-6-9	辦理慈孝家庭季教材等資料印製費。	0500060401	一般
1	05117	22	102	05117	1	223902002		0220	002	267	　　　　	0	0	式	1	200,000	200000	0	5-6-9	辦理慈孝家庭季場地佈置等費用。	0500060401	一般
1	05117	24	102	05117	1	223902002		0220	003	261	　　　　	0	0	年	1	150,000	150000	0	5-6-10	辦理代間傳承季教材等資料印製費。	0500060401	一般
1	05117	26	102	05117	1	223902002		0220	004	261	　　　　	0	0	年	1	95,515	95515	0	5-6-10	辦理幸福婚姻季相關資料印製費。	0500060401	一般
1	05117	28	102	05117	1	223902002		0220	005	261	　　　　	0	0	年	1	100,000	100000	0	5-6-10	婚前教育教材等資料印製費。	0500060401	一般
1	05117	30	102	05117	1	223902002		0220	006	261	　　　　	0	0	式	1	76,800	76800	0	5-6-10	尋找家庭故事圖文徵選全國專案相關資料印製費。	0500060401	一般
1	05117	33	102	05117	1	223902002		0220	007	266	　　　　	0	0	人次	200	80	16000	0	5-6-10	尋找家庭故事圖文徵選全國專案相關會議等人員餐費。	0500060401	一般
1	05117	36	102	05117	1	223902002		0220	008	267	　　　　	0	0	式	1	370,000	370000	0	5-6-10	尋找家庭故事圖文徵選全國優良作品展覽場地佈置等費用。	0500060401	一般
1	05117	39	102	05117	1	223902002		0220	009	261	　　　　	0	0	式	2	225,000	450000	0	5-6-10	尋找家庭故事圖文徵選全國優良作品教材等資料印製費。	0500060401	一般
1	05117	42	102	05117	1	223902002		0220	010	273	　　　　	0	0	式	1	348,000	348000	0	5-6-10	尋找家庭故事圖文徵選全國優良作品獎勵金。	0500060401	一般
1	05117	45	102	05117	1	223902002		0220	011	263	　　　　	0	0	年	1	166,000	166000	0	5-6-10	尋找家庭故事圖文徵選全國專案相關訊息宣導費用。	0500060401	一般
1	05117	48	102	05117	1	223902002		0220	012	263	　　　　	0	0	式	1	200,000	200000	0	5-6-10	尋找家庭故事圖文徵選全國專案優良作品拍攝後製費用。	0500060401	一般
1	05117	51	102	05117	1	223902002		0220	013	272	　　　　	0	0	式	1	117,632	117632	0	5-6-10	尋找家庭故事圖文徵選全國專案其他雜支。	0500060401	一般
1	05117	55	102	05117	1	223902002		0225	001	283	　　　　	0	0	式	1	50,000	50000	0	5-6-10	尋找家庭故事圖文徵選全國專案講師交通費。	0500060401	一般
1	05117	58	102	05117	1	223902002		0225	002	283	　　　　	0	0	式	1	124,000	124000	0	5-6-11	尋找家庭故事圖文徵選全國優良作品作者參加頒獎典禮交通車資等費用。	0500060401	一般
1	05117	61	102	05117	1	223902002		0228	001	286	　　　運費	9200	0	式	1	9,200	9200	0	5-6-11	辦理代間傳承季運費。	0500060401	一般
1	05117	64	102	05117	1	223902002		0232	001	292	　　　　	0	0	天	365	889	324485	0	5-6-11	辦理推動家庭教育計畫專案臨時人員工資等。	0500060401	一般
1	05117	67	102	05117	1	223902002		0232	002	292	　　　　	0	0	小時	1152	109	125568	0	5-6-11	辦理尋找家庭故事圖文徵選全國專案臨時人員工資等。	0500060401	一般
1	06101	8	102	06101	1	310401017		0401	001	402	　　　對國內團體之捐助	-106434000	0	年	1	-106,434,000	-106434000	0	6-1-17	追減補助財團法人臺北市會展產業發展基金會辦理營運花博公園。	0600010401	通盤
1	06101	8	102	06101	1	323902003		0215	001	250	　　　物品及材料	100000	0	年	1	100,000	100000	0	6-1-18	碳粉匣、墨水匣、影印紙、檔案卷皮、檔案夾、電池、訂書針等耗材。	0600010701	一般
1	06101	18	102	06101	1	323902004		0216	001	254	　　　委辦費	1800000	0	年	1	1,800,000	1800000	0	6-1-19	辦理創意設計與科技應用導入及創意生活產業聚落形塑等輔導，以促進在地產業發展（本計畫為102-104年分年延續性計畫，總計畫經費6,000,000元，102年度編列1,800,000元，103年度預計編列1,800,000元，104年度預計編列1,800,000元，結案後105年度預計編列600,000元）。102年總經費1,800,000元，明細如下：1.基礎資源盤點：盤點大稻埕地區資源條件、店家輔導需求及閒置空間等發展所需基礎調查500,000元2.地方共識凝聚：辦理說明會及共識會議等，建立溝通管道取得工作推動共識500,000元3.輔導店家創意能量導入：成立輔導團、籌備創意導入、標竿學習、科技應用及多語消費服務等輔導前置作業與專家諮詢與討論會議800,000元	0600010701	一般
1	06101	44	102	06101	1	323902005		0403	001	406	　　　對特種基金之補助	4500000	0	式	1	4,500,000	4500000	0	6-1-19	補助「臺北市溫泉資源管理基金」辦理「臺北市溫泉湯花多元發展計畫輔導推廣專案」。	0600010701	一般
1	06101	56	102	06101	1	323902006		0216	001	254	　　　委辦費	6500000	0	年	1	6,500,000	6500000	0	6-1-20	辦理本市數位內容產業發展政策規劃、人才培訓、產業輔導、建構展示平臺、內科探索館設備更新，以促進本市數位內容產業發展(本計畫為101-103年分年延續性計畫，總計畫經費15,000,000元，內含經常門12,500,000元，資本門2,500,000元。101年度編列經常門4,500,000元，102年度編列經常門6,500,000元，資本門2,500,000元，103年度預計編列經常門1,500,000元)102年度總經費6,500,000元，明細如下:1.數位人才培訓課程2,600,000元2.研擬數位產業推動策略1,300,000元3.企業經營輔導及商品開發輔導2,000,000元4.行銷廣宣費用600,000元	0600010701	一般
1	06101	80	102	06101	1	323902007		0108	001	130	　　　加班費	22200	0	人、小時	6x20	185	22200	0	6-1-21	違法水井查緝加班費。	0600010701	加班
1	06101	84	102	06101	1	323902007		0215	001	251	　　　物品及材料	20000	0	式	1	20,000	20000	0	6-1-21	記錄填塞違法水井錄影設備。	0600010701	一般
1	06101	87	102	06101	1	323902007		0220	001	272	　　　　	0	0	式	1	30,000	30000	0	6-1-21	地下水宣導費。	0600010701	一般
1	06101	89	102	06101	1	323902007		0220	002	272	　　　　	0	0	式	1	195,800	195800	0	6-1-21	違法水井查察作業費。	0600010701	一般
1	06101	7	102	06101	2	317102017		0303	001	320	　　　　	0	0	式	1	-80,050,000	-80050000	0	6-1-23	追減施工費。	0600010801	通盤
1	06101	9	102	06101	2	317102017		0303	002	320	　　　　	0	0	式	1	-2,300,000	-2300000	0	6-1-23	追減委託設計費。	0600010801	通盤
1	06101	11	102	06101	2	317102017		0303	003	320	　　　　	0	0	式	1	-1,800,000	-1800000	0	6-1-23	追減委託監造費。	0600010801	通盤
1	06101	13	102	06101	2	317102017		0303	004	320	　　　　	0	0	式	1	-1,850,000	-1850000	0	6-1-23	追減工程管理費。	0600010801	通盤
1	06101	9	102	06101	1	313901001		0220	001	265	　　　一般事務費	972000	0	年	1	972,000	972000	0	6-1-24	行銷推廣臺北市農特產品及伴手禮支出計畫」選購本市安心、健康、衛生之為三節(春節、端午節與中秋節)搭配生產特色農產品禮品，以宣導本市農業之特色。	0600011001	一般
1	06101	22	102	06101	1	313901002		0216	001	254	　　　委辦費	800000	0	式	1	800,000	800000	0	6-1-25	為瞭解文山區農業生產現況，發展當地農業及休閒產業，本計畫擬調查文山區的農業生產現況、規劃木柵茶推廣中心與當地農業及休閒產業結合相關事宜，以及發展文山區休閒農業交通網絡，建置文山區農業Map Apps等相關農業發展。總經費800,000元，明細如下:1.實地訪查差旅費用及農業人口現況調查、農特產品資料分析、農特產品市場調查、農業發展規劃、農特產品行銷及作業準則制定費用230,000元2.書圖及導覽摺頁設計、製作、印製及光碟製作費用250,000元3.導覽電子地圖APP及休閒農業MapAPP製作費200,000元4.文書作業所需耗材、管銷支出、郵電費、產業發展建議、利潤等費用100,000元5.農業及產業發展計畫書製作費用20,000元	0600011001	一般
1	06101	8	102	06101	1	313902001		0206	001	213	　　　其他業務租金	2000000	0	年	1	2,000,000	2000000	0	6-1-26	農特產品展辦理租賃冷凍庫。	0600011002	一般
1	06101	10	102	06101	1	313902001		0216	001	254	　　　委辦費	14000000	0	年	1	14,000,000	14000000	0	6-1-26	辦理花卉、植栽、農特產品及其他營運等相關活動。總經費14,000,000元，明細如下:1.辦理整案企劃及結案報告作業100,000元 2.辦理成果說明及工作檢討會15,000元3.線上服務系統130,000元4.辦理40週宣傳活動5,000,000元5.每週展售農民招募、攤位及帳蓬等設施管理4,455,000元6.每週生鮮蔬果農藥殘留及農特產加工品有害物質抽測2,000,000元7.每週農業文化推廣課程活動及場地管理費1,000,000元8.專案人員派駐300,000元9.130組展售攤架設計、製作及運送1,000,000元	0600011002	一般
1	06101	31	102	06101	1	313902001		0401	001	402	　　　　	0	0	年	1	5,643,000	5643000	0	6-1-27	補助財團法人臺北市會展產業發展基金會辦理營運花博公園園區花卉、植栽及其他營運。	0600011002	一般
1	06101	35	102	06101	1	313902001		0401	002	402	　　　　	0	0	年	1	68,791,000	68791000	0	6-1-27	補助財團法人臺北市會展產業發展基金會辦理營運花博公園園區綠美化、維護及花卉園藝植栽相關展示。	0600011002	一般
1	06101	39	102	06101	1	313902001		0401	003	402	　　　　	0	0	年	1	32,000,000	32000000	0	6-1-27	補助財團法人臺北市會展產業發展基金會辦理營運花博公園未來館植栽展示佈展及營運。	0600011002	一般
1	06101	51	102	06101	1	313902002		0108	001	130	　　　　	0	0	人、小時	10x60	185	111000	0	6-1-28	102年強化農業旅遊與休閒農場輔導管理功能計畫，處理休閒農業加班費。	0600011002	加班
1	06101	54	102	06101	1	313902002		0108	002	130	　　　　	0	0	人、小時	3x225	120	81000	0	6-1-28	102年強化農業旅遊與休閒農場輔導管理功能計畫，處理休閒農業技工、工友及駕駛加班費。	0600011002	加班
1	06101	60	102	06101	1	313902002		0220	001	272	　　　一般事務費	18000	0	年	1	18,000	18000	0	6-1-28	農業旅遊與休閒農場輔導及查核業務各項印刷、文具、紙張、會議餐點、郵電及環境清潔用品等費用。	0600011002	一般
1	06101	8	102	06101	2	328302001		0303	001	336	　　　公共建設及設施費	32000	0	式	1	32,000	32000	0	6-1-31	違法水井填塞費。	0600011201	修建
1	06101	18	102	06101	2	328302002		0307	001	361	　　　雜項設備費	2500000	0	式	1	2,500,000	2500000	0	6-1-31	辦理本市數位內容產業整備接軌輔導專案-子計畫:內科探索館設備更新，升級展示平臺，提供創意作品及商機媒合展示。(本計畫為101-103年分年延續性計畫，總計畫經費15,000,000元，內含經常門12,500,000元，資本門2,500,000元。101年度編列經常門4,500,000元，102年度編列經常門6,500,000元，資本門2,500,000元，103年度預計編列經常門1,500,000元)	0600011201	他設
1	06101	9	102	06101	2	318302001		0303	001	320	　　　　	0	0	式	1	80,050,000	80050000	0	6-1-30	施工費。	0600011102	通盤
1	06101	11	102	06101	2	318302001		0303	002	320	　　　　	0	0	式	1	2,300,000	2300000	0	6-1-30	委託設計費。	0600011102	通盤
1	06101	13	102	06101	2	318302001		0303	003	320	　　　　	0	0	式	1	1,800,000	1800000	0	6-1-30	委託監造費。	0600011102	通盤
1	06101	15	102	06101	2	318302001		0303	004	320	　　　　	0	0	式	1	1,850,000	1850000	0	6-1-30	工程管理費。	0600011102	通盤
1	06102	7	102	06102	1	313902003		0108	001	130	　　　加班費	40000	0	年	1	40,000	40000	0	6-2-11	辦理非法寵物業查緝、未辦寵物登記稽查、動物之家假日收容動物認養、動物保護活動宣導、動物行為訓練課講、相關講習會議等計畫項下動物保護工作之加班值班費	0600020601	加班
1	06102	15	102	06102	1	313902003		0214	001	242	　　　按日按件計資酬金	605000	0	年	1	605,000	605000	0	6-2-11	僱用臨時人員協助辦理計畫工作酬金(包括勞保、健保、退休離職儲金等)，辦理動物保護志工、動物保護檢查員、動物管理員、TNR志工教育訓練、實例研討會及寵物調教訓練等課程講師酬勞費	0600020601	一般
1	06102	21	102	06102	1	313902003		0220	001	272	　　　一般事務費	15000	0	年	1	15,000	15000	0	6-2-11	本計畫項下有關業務、活動及會議等雜項支出(包括便當、郵資、文具、電腦耗材、宣導品、志工保險費及其他雜項事務費用)	0600020601	一般
1	06102	28	102	06102	1	313902003		0401	001	402	　　　對國內團體之捐助	190000	0	年	1	190,000	190000	0	6-2-12	補助台北市寵物商業同業公會辦理飼主責任教育暨動物保護相關法令宣導教育活動。	0600020601	一般
1	06103	8	102	06103	1	313902005		0215	001	250	　　　物品及材料	90500	0	式	1	90,500	90500	0	6-3-11	辦理查緝私劣菸品業務耗材費。	0600030601	一般
1	06103	10	102	06103	1	313902005		0220	001	265	　　　一般事務費	50000	0	式	1	50,000	50000	0	6-3-11	宣導品暨辦理私劣菸酒宣導活動相關費用。	0600030601	一般
1	06103	8	102	06103	1	313901001		0216	001	254	　　　委辦費	900000	0	式	1	900,000	900000	0	6-3-12	臺北資訊產業園區一期與八德商圈因應園區二期營運之定位策略及商圈輔導方向委託評估費用。	0600030602	一般
1	06103	9	102	06103	2	318302001		0307	001	361	　　　　	0	0	臺	2	11,000	22000	0	6-3-13	電動訂書機。	0600030701	他設
1	06103	11	102	06103	2	318302001		0307	002	361	　　　　	0	0	臺	3	12,500	37500	0	6-3-13	數位照相機。	0600030701	他設
1	06103	21	102	06103	2	318302002		0303	001	914	　　　　	0	0	式	1	60,402,236	60402236	0	6-3-14	施工費。	0600030701	前續
1	06103	23	102	06103	2	318302002		0303	002	914	　　　　	0	0	式	1	3,393,362	3393362	0	6-3-14	委託技術服務費。	0600030701	前續
1	06103	25	102	06103	2	318302002		0303	003	914	　　　　	0	0	式	1	1,207,402	1207402	0	6-3-14	工程管理費。	0600030701	前續
1	06104	7	102	06104	1	343902001		0108	001	130	　　　加班費	166500	0	小時	900	185	166500	0	6-4-7	辦理私劣菸品查緝及管理有關案件加班費。	0600040701	人事
1	06104	12	102	06104	1	343902001		0220	001	272	　　　一般事務費	33500	0	年	1	33,500	33500	0	6-4-7	聯合駕駛委外駕駛勞務費用。	0600040701	一般
1	07104	10	102	07104	1	510201002		0220	002	272	　　　一般事務費	-4500000	0	年	1	-4,500,000	-4500000	0	7-4-9	辦理花展相關費用(材料、植裁、保全、運費、印刷及製作費等)。	0700040201	一般
1	07104	15	102	07104	1	510201002		0409	001	431	　　　損失及賠償	480326512	0	式	1	480,326,512	480326512	0	7-4-9	士林21號(福林)公園擴建工程，原土地所有權人申請依都市計畫法收回被徵收5筆土地，經臺北高等行政法院更三審判決駁回原告之訴，但被告應給付新臺幣468,141,994元，及判決送達翌日起至清償日止，按年息5％計算之利息12,184,518元。	0700040201	一般
1	07104	9	102	07104	2	337801003		0303	001	319	　　　　	0	0	年	1	244,163,912	244163912	0	7-4-11	施工費。	0700040601	新非
1	07104	11	102	07104	2	337801003		0303	002	319	　　　　	0	0	年	1	3,564,792	3564792	0	7-4-11	按施工費提列工程管理費(1.46%)。	0700040601	新非
1	07104	8	102	07104	1	513902001		0220	001	272	　　　一般事務費	8000000	0	年	1	8,000,000	8000000	0	7-4-12	辦理花展相關費用(材料、植栽、保全、運費、印刷及製作費等)。	0700040701	一般
1	07106	9	102	07106	1	313902002		0107	001	125	　　　其他給與	1260	0	人、月、段	1x2x1	630	1260	0	7-6-13	約聘僱人員上下班交通補助費。	0700060801	人事
1	07106	13	102	07106	1	313902002		0219	001	257	　　　福利費	4840	0	人、年	4x1	1,210	4840	0	7-6-13	約僱人員文康活動費。	0700060801	一般
1	07106	15	102	07106	1	313902002		0220	001	272	　　　一般事務費	4000	0	年	1	4,000	4000	0	7-6-13	獎勵績優水土保持約僱人員等相關支出。	0700060801	一般
1	07106	17	102	07106	1	313902002		0232	001	292	　　　臨時人員酬金	1789900	0	年	1	1,789,900	1789900	0	7-6-13	僱用辦理山坡地保育利用管理業務之臨時人員所需費用。	0700060801	一般
1	07106	14	102	07106	2	318302001	001	0303	001	916	　　　　	0	0	式	1	13,952,293	13952293	0	7-6-15	施工費。	0700060901	新非
1	07106	16	102	07106	2	318302001	001	0303	002	916	　　　　	0	0	式	1	604,139	604139	0	7-6-15	監造費。	0700060901	新非
1	07106	18	102	07106	2	318302001	001	0303	003	916	　　　　	0	0	式	1	443,568	443568	0	7-6-15	按施工費提列工程管理費(5,000,000*3.5%+8,952,293*3.0%)。	0700060901	新非
1	07106	26	102	07106	2	318302001	002	0303	001	916	　　　　	0	0	式	1	8,812,850	8812850	0	7-6-16	施工費。	0700060901	新非
1	07106	28	102	07106	2	318302001	002	0303	002	916	　　　　	0	0	式	1	500,000	500000	0	7-6-16	設計費。	0700060901	新非
1	07106	30	102	07106	2	318302001	002	0303	003	916	　　　　	0	0	式	1	397,765	397765	0	7-6-16	監造費。	0700060901	新非
1	07106	32	102	07106	2	318302001	002	0303	004	916	　　　　	0	0	式	1	289,385	289385	0	7-6-16	按施工費提列工程管理費(5,000,000*3.5%+3,812,850*3.0%)。	0700060901	新非
1	08101	7	102	08101	1	333902008		0216	001	252	　　　委辦費	2400000	0	年	1	2,400,000	2400000	0	8-1-13	一、本計畫為102年至103年連續型計畫，    總經費為6,000,000元，本年度編列    第1年經費2,400,000元，餘    3,600,000元爾後年度編列。		二、本計畫為了解公共自行車永續經營策    略，參考國內外公共自行車案例，並    透過使用者調查，了解使用者對公共    自行車及影響因素，擬訂公共自行車    永續經營策略。	0800010401	一般
1	08101	9	102	08101	1	333901002		0414	001	440	　　　其他補助及捐助	100000000	0	年	1	100,000,000	100000000	0	8-1-14	辦理本市公共自行車推廣使用計畫，為鼓勵市民多加使用，將以補貼使用者使用費或舉辦優惠活動之方式，辦理推廣計畫。	0800010402	一般
1	08101	9	102	08101	2	338302005		0303	001	340	　　　　	0	0	式	1	2,000,000	2000000	0	8-1-15	標線型人行道與人行環境改善施工費。	0800010801	新非
1	08101	11	102	08101	2	338302005		0303	002	340	　　　　	0	0	式	1	702,000	702000	0	8-1-15	人行環境檢核現地調查。	0800010801	新非
1	08105	8	102	08105	1	333902005		0216	001	253	　　　委辦費	1890000	0	式	1	1,890,000	1890000	0	8-4-18	辦理南港轉運站規劃設計及開發模式評估計畫規劃費用，內容如下：1.人事費用：1,183,800元2.其他直接費用(報報告印製、調查、  旅運費及資料蒐集等)：525,900元3.管理費：180,300元	0800040601	一般
1	08105	22	102	08105	1	333902004		0205	001	210	　　　土地租金	6151893	0	年	1	6,151,893	6151893	0	8-4-18	臺北車站東、西側停車場計程車排班區土地租金。	0800040601	一般
1	08105	25	102	08105	1	333902004		0206	001	213	　　　其他業務租金	400950	0	年	1	400,950	400950	0	8-4-18	路外計程車招呼站活動式廁所租賃。	0800040601	一般
1	08105	28	102	08105	1	333902004		0220	001	269	　　　　	0	0	年	1	1,448,686	1448686	0	8-4-18	交通及排班秩序維持費。	0800040601	一般
1	08105	30	102	08105	1	333902004		0220	002	268	　　　　	0	0	年	1	201,600	201600	0	8-4-18	計程車排班區委外清潔費。	0800040601	一般
1	08105	33	102	08105	1	333902004		0224	001	281	　　　　	0	0	月	12	85,500	1026000	0	8-4-18	臺北車站西側地下停車場計程車排班區專用柵欄機維修保養費用。	0800040601	一般
1	08105	36	102	08105	1	333902004		0224	002	281	　　　　	0	0	年	1	85,356	85356	0	8-4-18	臺北車站候車環境綠美化費用。	0800040601	一般
1	08105	45	102	08105	1	333902002		0401	001	402	　　　對國內團體之捐助	10000000	20000000	年	1	10,000,000	10000000	0	8-4-19	辦理本市聯營公車服務性路線虧損補貼。	0800040601	通盤
1	08105	8	102	08105	2	338302007		0307	001	361	　　　雜項設備費	4921782	0	輛	195	25,239.91	4921782	0	8-4-20	辦理本市公路汽車客運車輛建置車上設備。	0800040701	他設
1	08105	18	102	08105	2	338302005		0306	001	357	　　　資訊軟硬體設備費	935000	0	式	1	935,000	935000	0	8-4-21	辦理本市聯營公車試辦公車動態資訊輔助乘客OD調查程式開發。	0800040701	他設
1	08105	28	102	08105	2	338302006		0401	001	402	　　　對國內團體之捐助	12000000	0	輛	30	400,000	12000000	0	8-4-21	辦理本市無障礙計程車申請補助營運計畫補貼。	0800040701	新非
1	09101	9	102	09101	1	420301002		0406	001	419	　　　　	0	0	年	1	558,636,000	558636000	0	9-1-32	行政院核定以中央特別統籌分配稅款補助辦理調增低收入戶家庭、兒童與就學生活補助、中低收入老人生活津貼及身心障礙者生活補助所需經費(含101年度18,978,000元及102年度539,658,000元)。依102年度中央及地方政府預算籌編原則第6點第4款規定辦理。	0900010301	通盤
1	09101	17	102	09101	1	420301002		0406	002	419	　　　　	0	0	年	1	-602,941,000	-602941000	0	9-1-32	低收入戶生活扶助、中低收入老人生活津貼、身心障礙者生活補助。	0900010301	通盤
1	09101	20	102	09101	1	420301002		0406	003	419	　　　　	0	0	年	1	-10,000,000	-10000000	0	9-1-33	市民醫療補助(含中低及低收入戶市民醫療補助、路倒病患醫療補助、低收入戶市民住院膳食費、遊民健康檢查及醫療費用、特殊境遇家庭傷病醫療補助)。	0900010301	通盤
1	09101	25	102	09101	1	420301002		0407	001	428	　　　公費就養及醫療補助	-112062000	0	年	1	-112,062,000	-112062000	0	9-1-33	補助身心障礙者日間照顧及住宿式照顧費、委託機構收容無依身心障礙者住院看護費、特別照顧費、雜費、慢性精神病患鑑定醫師出診費等。	0900010301	通盤
1	09101	5	102	09101	1	430401003		0406	001	420	　　　社會福利津貼及濟助	-3696000	0	年	1	-3,696,000	-3696000	0	9-1-34	身心障礙者生活輔助器具補助費。	0900010401	通盤
1	09101	6	102	09101	1	430501003		0414	001	440	　　　其他補助及捐助	375565000	0	年	1	375,565,000	375565000	0	9-1-35	長者重陽敬老禮金費。	0900010501	通盤
1	09101	8	102	09101	1	430801002		0414	001	440	　　　其他補助及捐助	3411638	0	年	1	3,411,638	3411638	0	9-1-36	辦理公設民營及財團法人社會福利機構申請生活扶助補助計畫經費(含101年度1,365,000元及102年度2,046,638元)。	0900010801	通盤
1	09101	7	102	09101	1	433902001		0103	001	109	　　　約聘僱人員待遇	1636917	0	年	1	1,636,917	1636917	0	9-1-38	聘用17人人事費(詳聘僱人員薪津及保險費彙計表)。	0900011401	人事
1	09101	10	102	09101	1	433902001		0109	001	137	　　　退休離職儲金	93613	0	年	1	93,613	93613	0	9-1-38	約聘僱退離職儲金(詳聘僱人員薪津及保險費彙計表)。	0900011401	人事
1	09101	14	102	09101	1	433902001		0110	001	144	　　　　	0	0	年	1	99,312	99312	0	9-1-38	約聘僱勞保費(詳聘僱人員薪津及保險費彙計表)。	0900011401	人事
1	09101	17	102	09101	1	433902001		0110	002	139	　　　　	0	0	年	1	78,959	78959	0	9-1-38	約聘僱健保費(詳聘僱人員薪津及保險費彙計表)。	0900011401	人事
1	09101	23	102	09101	1	433902001		0216	001	254	　　　　	0	0	年	1	8,725,000	8725000	0	9-1-38	辦理身心障礙者居家照顧服務。	0900011401	一般
1	09101	25	102	09101	1	433902001		0216	002	254	　　　　	0	0	年	1	42,153,290	42153290	0	9-1-38	辦理長期照顧整合第二期計畫-委託服務提供單位辦理長期照顧服務(含督導費、專案管理費、勞健保及勞退金等)。	0900011401	通盤
1	09101	32	102	09101	1	433902001		0406	001	424	　　　　	0	0	年	1	20,089,000	20089000	0	9-1-38	辦理特殊境遇家庭扶助經費。	0900011401	通盤
1	09101	34	102	09101	1	433902001		0406	002	419	　　　　	0	0	年	1	77,482,000	77482000	0	9-1-38	辦理低收入戶家庭生活、就學生活補助(含101年度39,812,000元及102年1-6月37,670,000元)。	0900011401	通盤
1	09101	38	102	09101	1	433902001		0406	003	419	　　　　	0	0	年	1	12,842,000	12842000	0	9-1-39	辦理中低收入老人生活津貼補助(102年1-6月)。	0900011401	通盤
1	09101	41	102	09101	1	433902001		0406	004	419	　　　　	0	0	年	1	170,000	170000	0	9-1-39	辦理低收入戶健保病患住院膳食費補助。	0900011401	通盤
1	09101	43	102	09101	1	433902001		0406	005	420	　　　　	0	0	年	1	12,771,000	12771000	0	9-1-39	辦理身心障礙者生活補助(102年1-6月)。	0900011401	通盤
1	09101	45	102	09101	1	433902001		0406	006	420	　　　　	0	0	年	1	3,696,000	3696000	0	9-1-39	辦理身心障礙者輔助器具補助。	0900011401	通盤
