org1	pdept	bgtyy	org	item	srcid	workid	workna	workbr	pworkid	plancd	chap	chappna	chapnote	sysdat	usno
11145		101	11101	1	710208002	005	員警教育訓練-術科訓練	員警教育訓練-術科訓練			12010301	002	市政白皮書計畫	1000808	BGT
11145		101	11101	1	710208002	004	員警教育訓練-學科講習	員警教育訓練-學科講習			12010301	001	市政白皮書計畫	1000808	BGT
11146		101	11101	1	710209002	001	員警教育訓練	員警教育訓練			12010301	002	市政白皮書計畫	1000802	BGT
11146		101	11101	1	710101002	001	員警教育訓練	員警教育訓練			12010301	001	市政白皮書計畫-電腦訓練費	1000804	BGT
11147		101	11101	2	717102001		警用電話系統汰換工程	警用電話系統汰換工程		1				1000802	BGT
07104		101	07104	2	337801001	005	路燈配合道路統一挖掘整建工程	路燈配合道路統一挖掘整建工程						1000325	BGT
07104		101	07104	2	517701001	121	士林206號綠地新建工程(含補償費4,585,000元)	士林206號綠地新建工程(含補償費4,585,000			07010501	018		1000429	BGT
07101		101	07101	1	320201003	002	活化淡水河系推動業務	活化淡水河系推動業務			12011502	001		1001229	BGT
07101		101	07101	1	320101008	001	本府Microstation軟體無限人版更新及維護費(99-104年度)	本府Microstation軟體無限人版更新及維護費		2				1000406	BGT
05112		101	05112	1	220301002	001	推動志工制度	推動志工制度						1000504	BGT
06105		101	06105	2	317704002	005	內雙溪自然中心整建工程規劃設計費	內雙溪自然中心整建工程規劃設計費	010					1000525	BGT
07101		101	07101	2	338201002	001	零星排水改善工程	零星排水改善工程	001	2			餘2,170,060元不再編列。	1010207	BGT
07101		101	07101	2	338201002	002	南港經貿園區有償撥用款	南港經貿園區有償撥用款	002	2				1000812	BGT
07101		101	07101	2	338201002	003	士林雙溪（劍南橋及望星橋段）河道整治工程	士林雙溪（劍南橋及望星橋段）河道整治工程	003					1000428	BGT
07101		101	07101	2	338201002	004	內湖陽港3調洪沉砂池新建工程	內湖陽港3調洪沉砂池新建工程	004					1000428	BGT
07101		101	07101	2	338201002	101	100-103年度道路改善及維護工程	100-103年度道路改善及維護工程	005	2				1000428	BGT
07101		101	07101	2	338201002	102	101-104年度人行道改善工程	101-104年度人行道改善工程	006	1				1000513	BGT
07101		101	07101	2	338201002	103	興建工程	興建工程	007					1000804	BGT
07101		101	07101	2	338201002	104	中山高速公路汐止～五股段高架拓寬工程本府配合款	中山高速公路汐止～五股段高架拓寬工程本府	008	2				1000812	BGT
07101		101	07101	2	338201002	105	既成道路取得計畫	既成道路取得計畫	009					1000428	BGT
07101		101	07101	2	338201002	106	內湖區東湖段6小段108地號等土地及中山區長春段1小段179地號土地	內湖區東湖段6小段108地號等土地及中山區長	010	2				1000808	BGT
07101		101	07101	2	338201002	107	捷運內湖線港墘站旁內湖路1段667巷道路用地補償	捷運內湖線港墘站旁內湖路1段667巷道路用地	011	2				1000428	BGT
07101		101	07101	2	338201002	108	南湖大橋上游側加設人行及自行車道工程	南湖大橋上游側加設人行及自行車道工程	012	1				1000428	BGT
07101		101	07101	2	338201002	109	中山北安路501巷林蔭大道工程	中山北安路501巷林蔭大道工程	013	1				1000428	BGT
07101		101	07101	2	338201002	201	公園、綠地新(擴)建工程	公園、綠地新(擴)建工程	014					1000428	BGT
07101		101	07101	2	338201002	202	萬華372號公園新建工程	萬華372號公園新建工程	015	2			以前年度預算數包括98年度預算編列數100,000元及由98年度補償費賸餘款支應608,100元。	1000812	BGT
07101		101	07101	2	338201002	203	文山木柵80號140高地公園及萬華231號青年公園	文山木柵80號140高地公園及萬華231號青年公	016	2				1000812	BGT
07101		101	07101	2	338201002	204	信義310號中全公園	信義310號中全公園	017	2			原編列100-104年連續預算，擬修正為100-103年連續預算；以前年度預算數包括100年度預算編列數34,662,000元及由100年度補償費賸餘款支應32,736,000元。	1000719	BGT
07101		101	07101	2	338201002	205	士林23號(福志)公園	士林23號(福志)公園	018	1				1000719	BGT
07101		101	07101	2	338201002	301	分、支管網暨次幹管工程	分、支管網暨次幹管工程	019					1000429	BGT
07101		101	07101	2	338201002	302	管線更新及維護工程	管線更新及維護工程	020					1000429	BGT
08102		101	08102	2	337102002		監理處辦公大樓新建暨汽機車檢驗線遷建工程規劃設計	辦公大樓新建暨汽機車檢驗線遷建工程規劃		2			98年度動支第二預備金250萬元。	1010111	BGT
08102		101	08102	2	337102005	a01	總工程費明細如下：	總工程費明細如下：						1000324	BGT
08102		101	08102	2	337104001	001	汰換辦公室自動化個人電腦	汰換辦公室自動化個人電腦						1010111	BGT
08102		101	08102	2	337104002	002	汰換本處小型煞車試驗器3台	汰換本處小型煞車試驗器3台						1010111	BGT
08102		101	08102	2	337104005	002	汰換檢驗場大型抽風機	汰換檢驗場大型抽風機						1010111	BGT
08102		101	08102	2	337104006	002	汰換檢驗場小型偏滑測試器	汰換檢驗場小型偏滑測試器						1010111	BGT
08102		101	08102	2	337104007	003	車輛號牌選號作業系統	車輛號牌選號作業系統						1010111	BGT
08102		101	08102	2	337104008	004	建國計程車服務站監視系統	建國計程車服務站監視系統						1010111	BGT
08102		101	08102	2	337104009	004	汰換檢驗場工作站主機	汰換檢驗場工作站主機						1010111	BGT
08102		101	08102	1	330201002	002	檢驗場環境及設備清潔費							1010111	BGT
08104		101	08104	2	337201039		自行車道工程	自行車道工程			04010113	001		1000413	BGT
08104		101	08104	2	337102002					1				1000706	BGT
08104		101	08104	2	337101001					2				1000706	BGT
08105		101	08105	2	330201002	002	購置低底盤公車補貼	購置低底盤公車補貼						1000413	BGT
08105		101	08105	1	330201003		臺北市公車動態資訊系統	臺北市公車動態資訊系統						1000330	BGT
08105		101	08105	1	330202002		臺北市市民小巴服務性路線營運虧損補助	臺北市市民小巴服務性路線營運虧損補助						1000330	BGT
08105		101	08105	1	330203003	002	計程車駕駛人免費職業病體檢宣導作業	計程車駕駛人免費職業病體檢宣導作業						1000330	BGT
08105		101	08105	1	330203003	001	計程車駕駛人免費職業病體檢補助	計程車駕駛人免費職業病體檢						1000329	BGT
08105		101	08105	1	330203003		補助敬老愛心車隊計程車安裝悠遊卡讀卡機租金暨維護費	補助敬老愛心車隊計程車安裝悠遊卡讀卡機租			11010303	001		1000330	BGT
05112		101	05112	2	227102007	079	中崙分館大樓屋頂漏水修繕工程	中崙分館大樓屋頂漏水修繕工程	064					1000310	BGT
05112		101	05112	2	227102007	065	恆安民眾閱覽室館舍整修工程	恆安民眾閱覽室館舍整修工程	087				(自動洒水系統、櫥櫃及綜合服務臺改善)	1000822	BGT
08105		101	08105	1	330203005	002	藍色公路行銷推廣	藍色公路行銷推廣						1000329	BGT
09101		101	09101	2	437102042		中正區城中段社會福利綜合大樓新建工程	中正區城中段社會福利綜合大樓新建工程		1				1001228	BGT
09101		101	09101	2	437102043		大安老人服務暨日間照顧中心新建工程	大安老人服務暨日間照顧中心新建工程		1				1001228	BGT
07105		101	07105	2	527601001	120	南港及內湖區管線更新工程-白皮書	南港及內湖區管線更新工程-白皮書	058		12011502	037		1000811	BGT
07105		101	07105	2	527601001	121	大安及文山區管線更新工程-白皮書	大安及文山區管線更新工程-白皮書	059		12011502	038	餘14,560,000元不再編列。	1000811	BGT
08101		101	08101	1	330202002		臺北市公共自行車租賃系統建置及營運管理	臺北市公共自行車租賃系統建置及營運管理		2				1000808	BGT
08101		101	08101	1	330203002	001	臺北市即時交通資訊網維護案	臺北市即時交通資訊網維護案					市政白皮書	1000308	BGT
08101		101	08101	1	330301002	001	低底盤公車補貼	低底盤公車補貼					市政建設白皮書	1000308	BGT
08101		101	08101	1	330301005	002	賡續辦理計程車駕駛職業病健康檢查	賡續辦理計程車駕駛職業病健康檢查					市政建設白皮書	1000308	BGT
08101		101	08101	1	330301005	001	計程車營連安全與派遣系統	計程車營連安全與派遣系統					市政白皮書	1000308	BGT
08101		101	08101	1	330301005		補助敬老愛心車隊計程車安裝悠遊卡讀卡機租金暨維護費	補助敬老愛心車隊計程車安裝悠遊卡讀卡機租					市政白皮書	1000308	BGT
08101		101	08101	1	330303002	005	臺北市公車動態資訊系統	臺北市公車動態資訊系統					市政建設白皮書	1000308	BGT
08101		101	08101	1	333902001	001	臺北市公車動態資訊系統	臺北市公車動態資訊系統					市政建設白皮書	1000308	BGT
08101		101	08101	1	333902002	001	計程車營運安全派遣系統	計程車營運安全派遣系統					市政建設白皮書	1000308	BGT
08101		101	08101	1	333902003	001	旅遊服務中心營運管理補助	旅遊服務中心營運管理補助					市政建設白皮書	1000308	BGT
08101		101	08101	1	333902004	001	推動低污染公車	推動低污染公車					市政建設白皮書	1000308	BGT
08101		101	08101	2	337104001	002	交通資訊中心建置	交通資訊中心建置					市政白皮書	1000308	BGT
08101		101	08101	2	337104001	001	建置臺北市公車動態資訊系統	建置臺北市公車動態資訊系統					市政建設白皮書	1000308	BGT
08101		101	08101	2	338302003	001	建置臺北市公車動態資訊系統	建置臺北市公車動態資訊系統					市政建設白皮書	1000308	BGT
08101		101	08101	2	338302004	001	計程車營運安全派遣系統	計程車營運安全派遣系統					市政建設白皮書	1000308	BGT
08101		101	08101	1	340401003	002	配合藍色公路行銷推廣，辦理邀請媒體記者、旅行業者、校外教學及里長參訪市政建設考察與推廣相關費用	配合藍色公路行銷推廣					市政建設白皮書	1000308	BGT
08101		101	08101	1	340401003	001	辦理監色公路船舶救難演習	辦理監色公路船舶救難演習					市政建設白皮書	1000308	BGT
08101		101	08101	1	340401003	003	藍色公路大稻埕、大佳碼頭售票亭及附屬設施工程	藍色公路大稻埕、大佳碼頭售票亭及附屬設施					市政建設白皮書	1000308	BGT
08101		101	08101	2	337102025		松德大樓耐震力補強工程	松德大樓耐震力補強工程		1				1000706	BGT
08103		101	08103	2	337102001		松德大樓耐震力補強工程	松德大樓耐震力補強工程		1				1000817	BGT
08108		101	08108	2	337104010		鑑定會議錄影系統							1000222	BGT
08108		101	08108	2	337104020		更新公路監理設備							1000222	BGT
08108		101	08108	2	337102001		松德大樓耐震力補強工程	松德大樓耐震力補強工程		1				1000803	BGT
08102		101	08102	2	337102005		監理處辦公大樓新建暨汽機車檢驗線遷建工程	監理處辦公大樓新建暨汽機車檢驗線遷建工程		2				1010111	BGT
05112		101	05112	2	227102007	056	王貫英紀念館牆面及鋁窗整修工程	王貫英紀念館牆面及鋁窗整修工程	078					1000310	BGT
05112		101	05112	2	227102007	057	永明民眾閱覽室地坪及牆面整修工程	永明民眾閱覽室地坪及牆面整修工程	079					1000822	BGT
05112		101	05112	2	227102007	058	永春分館門窗及樓梯整修工程	永春分館門窗及樓梯整修工程	080					1000310	BGT
05112		101	05112	2	227102007	059	吉利分館地坪及牆面整修工程	吉利分館地坪及牆面整修工程	081					1000310	BGT
05112		101	05112	2	227102007	060	西園分館館舍整修工程	西園分館館舍整修工程	082				(隔間、櫥櫃及廁所整修)	1000310	BGT
05112		101	05112	2	227102007	061	延吉民眾閱覽室館舍裝修工程	延吉民眾閱覽室館舍裝修工程	083				(窗戶、外牆及廁所整修)	1000822	BGT
05112		101	05112	2	227102007	062	東湖分館廁所整修工程	東湖分館廁所整修工程	084					1000310	BGT
05112		101	05112	2	227102007	063	松山分館館舍及廁所整修工程	松山分館館舍及廁所整修工程	085					1000310	BGT
07104		101	07104	2	337801002	001	全市12區裝設200W水銀燈	全市12區裝設200W水銀燈						1000325	BGT
07104		101	07104	2	337801002	002	全市郊區裝設高壓鈉光燈	全市郊區裝設高壓鈉光燈						1000325	BGT
07104		101	07104	2	337801002	003	配合電力桿下地裝設自備路燈桿工程	配合電力桿下地裝設自備路燈桿工程						1000325	BGT
07104		101	07104	2	337801002	004	重要道路照明系統改善工程	重要道路照明系統改善工程						1000325	BGT
07104		101	07104	2	337801002	005	巷弄路燈照明系統改善工程	巷弄路燈照明系統改善工程						1000325	BGT
07104		101	07104	2	337801002	006	燈桿與開關箱共桿工程	燈桿與開關箱共桿工程						1000325	BGT
07104		101	07104	2	337801003	001	LED照明換裝工程	LED照明換裝工程						1000325	BGT
07104		101	07104	2	337801005	001	電力公司路燈電源線路補助費	電力公司路燈電源線路補助費						1000325	BGT
07104		101	07104	2	337801006	001	路燈挖掘道路修復工程	路燈挖掘道路修復工程						1000325	BGT
07104		101	07104	2	337801007	001	配合捷運共同管道規劃及工程費	配合捷運共同管道規劃及工程費						1000325	BGT
07104		101	07104	2	517701001	003	圓山公園管理所所轄公園整建工程	圓山公園管理所所轄公園整建工程	003					1000325	BGT
07104		101	07104	2	517701001	004	南港公園管理所所轄公園整建工程	南港公園管理所所轄公園整建工程	004					1000325	BGT
07104		101	07104	2	517701001	005	園藝管理所所轄公園整建工程	園藝管理所所轄公園整建工程	005					1000325	BGT
07104		101	07104	2	517701001	006	花卉試驗中心所轄溫室、苗圃整建工程	花卉試驗中心所轄溫室、苗圃整建工程	006					1000325	BGT
07104		101	07104	2	517701001	099	陽明山、圓山、青年、南港、園藝所等公園轄區公廁改善工程	陽明山、圓山、青年、南港、園藝所等公園轄	030					1000325	BGT
07104		101	07104	2	517701001	024	大湖公園環境改造工程	大湖公園環境改造工程	008	2	07010501	002	原編列98-100年連續預算，為配合實際工程進度延至102年。	1000705	BGT
02121		101	02121	2	517701005		巷弄街道綠美化維護工程	巷弄街道綠美化維護工程			07010502	002	市政白皮書。	1000819	BGT
02121		101	02121	2	137104002		電話主機資本租賃	電話主機資本租賃		2				1000502	BGT
02122		101	02122	1	132801002		市民登山健行活動	市民登山健行活動						1000413	BGT
02122		101	02122	2	137102001		六合區民活動中心天花板隔音改善工程	六合區民活動中心天花板隔音改善工程						1000707	BGT
16101		101	16101	2	137101100	001	松江分隊用地價購款	松江分隊用地價購款		2				1000508	BGT
16101		101	16101	2	137101100	002	永吉高級救護分隊用地鄰地價購款	永吉高級救護分隊用地鄰地價購款		1				1000508	BGT
16101		101	16101	2	137102102	A01	總工程經費明細如下：	總工程經費明細如下：	002	3				1000508	BGT
16101		101	16101	2	137102102	002	松江分隊新建工程(專案管理技術費)	松江分隊新建工程(專案管理技術費)	004	1	12011109	001		1000808	BGT
16101		101	16101	2	137102102	003	松江分隊新建工程(工程費)	松江分隊新建工程(施工費)	001	1	12011109	001	1.經費需求695,¶  076,661元，¶  連同98-99年¶  度已編列工程¶  管理費700,0¶  00元，合計總¶  工程經費為¶  695,776,661¶  元。¶2.委託技術服務¶  費21,853,001¶  元業已於99年¶  度完成法定程¶  序，分年資金¶  需求另列示於¶  繼續性計畫分¶  年資金需求表¶  。¶3.專案管理技術¶  費總經費1,0¶  00,000元，分¶  年資金需求另¶  列示於下。	1000808	BGT
16101		101	16101	2	137102102	001	松江分隊新建工程(委託技術服務費)	松江分隊新建工程(委託技術服務費)	003	2	12011109	001		1000706	BGT
16101		101	16101	2	137102103		陽明山分隊重建工程委託技術服務	陽明山分隊重建工程委託技術服務		2				1000710	BGT
16101		101	16101	2	137102104	002	劍潭分隊重建工程委託技術服務	劍潭分隊重建工程委託技術服務		2				1000710	BGT
16101		101	16101	2	137102101		大同分隊重建工程	大同分隊重建工程		2	12011109	002		1000710	BGT
16101		101	16101	1	130101200	001	參加「亞洲消防首長協會第27屆年會」				12011303	002		1000706	BGT
16101		101	16101	1	130101600	001	火災原因分析管理系統維護	火災原因分析管理系統維護			12011003	001		1000804	BGT
16101		101	16101	2	137104700	001	臺北市災害現場影像傳輸整合服務系統	臺北市災害現場影像傳輸整合服務系統			12011001	001		1000706	BGT
16101		101	16101	1	130204300	001	防救災決策資源系統軟體維護費	防救災決策資源系統軟體維護費			12011002	001		1000706	BGT
16101		101	16101	2	137104700	004	智慧型電腦輔助勤務派遣系統擴充計畫	智慧型電腦輔助勤務派遣系統擴充計畫			12011101	001		1000706	BGT
16101		101	16101	2	137104700	005	智慧型電腦輔助勤務派遣系統衛星定位設備暨各分隊車庫即時影響汰換案	智慧型電腦輔助勤務派遣系統衛星定位設備暨			12011102	001		1000706	BGT
16101		101	16101	1	137104100	001	無線電通訊優化擴充設備	無線電通訊優化擴充設備			12011104	001		1000706	BGT
16101		101	16101	2	137104300	001	搶救設備	搶救設備			12011105	001		1000706	BGT
16101		101	16101	2	137104700	006	災害現場搶救指揮作業暨模擬訓練系統(第一階段火災搶救部分)建置費	災害現場搶救指揮作業暨模擬訓練系統(第一		2	12011106	001		1000710	BGT
16101		101	16101	2	137104700	003	消防安全管理系統擴增計畫	消防安全管理系統擴增計畫			12011004	001		1000804	BGT
16101		101	16101	1	130101600	002	災害現場搶救指揮作業暨模擬訓練系統(第一階段火災搶救部分)建置案專案管理費	災害現場搶救指揮作業暨模擬訓練系統(第一		2	12011106	001		1000706	BGT
06105		101	06105	2	317604007	005	信義區編號台北DF027土石流潛勢溪流下游整治工程	信義區編號台北DF027土石流潛勢溪流下游整						1000426	BGT
06105		101	06105	2	317604008	001	溪溝改善及維護調查規劃設計	溪溝改善及維護調查規劃設計	001					1000426	BGT
06105		101	06105	2	317604008	003	溪溝緊急處理工程(單價發包)	溪溝緊急處理工程(單價發包)	002				採單價發包，係為因應颱風災害進行緊急搶修，並針對本市歷年整治完成之溪溝進行必要之維護與改善。	1000426	BGT
06105		101	06105	2	317604008	004	溪溝零星改善及設施維護工程 (分期辦理)	溪溝零星改善及設施維護工程 (分期辦理)	003				針對本市歷年已完工之溪溝工程進行改善及維護工作，或為穩定溪溝、防止沖刷及加強排洪之功能，配合增設相關設施，辦理本市山坡地溪溝零星改善及設施維護工程。	1000426	BGT
06105		101	06105	2	317604008	002	溪溝水土保持相關設施調查及建置(內湖區)	溪溝水土保持相關設施調查及建置(內湖區)						1000426	BGT
06105		101	06105	2	317604008	005	士林區仰德大道二段二巷底溪溝整治工程	士林區仰德大道二段二巷底溪溝整治工程						1000426	BGT
06105		101	06105	2	317604008	006	內湖區碧山路30號旁溪溝整治工程	內湖區碧山路30號旁溪溝整治工程						1000426	BGT
06105		101	06105	2	317604008		臺北市山坡地溪溝致災分析現況調查	臺北市山坡地溪溝致災分析現況調查						1000805	BGT
06105		101	06105	2	317604008	007	溪溝環境改善工程(單價發包)	溪溝環境改善工程(單價發包)	004				採單價發包，針對本市歷年整治完成之溪溝加強溪流周邊環境設施施作，進行必要之維護與改善，提供民眾優質親水空間。	1000805	BGT
06105		101	06105	2	317604008	008	內湖區碧山路49至51號旁溪溝整治工程	內湖區碧山路49至51號旁溪溝整治工程	007		12011403	001		1000808	BGT
06105		101	06105	2	317604008	009	北投區東昇路116號旁溪溝整治工程	北投區東昇路116號旁溪溝整治工程	006		12011403	001		1000808	BGT
06105		101	06105	2	317604008	010	臺北市山坡地溪溝致災分析現況調查	臺北市山坡地溪溝致災分析現況調查	005					1000805	BGT
06105		101	06105	2	317501001	002	產業道路緊急處理工程(單價發包)	產業道路緊急處理工程(單價發包)						1000427	BGT
06105		101	06105	2	317501001	003	產業道路清潔維護工程(分期辦理)	產業道路清潔維護工程(分期辦理)						1000427	BGT
06105		101	06105	2	317501001	004	產業道路改善及維護工程(分期辦理)	產業道路改善及維護工程(分期辦理)						1000427	BGT
06105		101	06105	2	317501001	006	產業道路環境綠美化改善工程(分期辦理)	產業道路環境綠美化改善工程(分期辦理)						1000427	BGT
06105		101	06105	2	317501001	005	產業道路環境綠美化規劃設計	產業道路環境綠美化規劃設計						1000427	BGT
06105		101	06105	2	317501001	007	臺北小溪頭環境綠美化改善工程(分期辦理)	臺北小溪頭環境綠美化改善工程(分期辦理)						1000427	BGT
06105		101	06105	2	317501001	008	產業道路老舊橋樑安全檢測	產業道路老舊橋樑安全檢測						1000427	BGT
06105		101	06105	2	317501001	009	產業道路老舊橋樑改善工程	產業道路老舊橋樑改善工程						1000427	BGT
06105		101	06105	2	317501001	010	產業道路路面改善工程(分期辦理)	產業道路路面改善工程(分期辦理)						1000427	BGT
06105		101	06105	2	317501001	011	本市北區產業道路緊急處理工程(單價發包)	本市北區產業道路緊急處理工程(單價發包)						1000427	BGT
06105		101	06105	2	317501001	012	本市南區產業道路緊急處理工程(單價發包)	本市南區產業道路緊急處理工程(單價發包)						1000427	BGT
06105		101	06105	2	317501002	001	山區既成道路邊坡及排水改善工程規劃設計	山區既成道路邊坡及排水改善工程規劃設計						1000427	BGT
07104		101	07104	2	517701001	122	士林207號綠地新建工程(含補償費3,419,000元)	士林207號綠地新建工程(含補償費3,419,000			07010501	019		1000429	BGT
07104		101	07104	2	517701001	123	大同27號廣場新建工程(含補償費23,158,000元)	大同27號廣場新建工程(含補償費23,158,000			07010501	020		1000429	BGT
07104		101	07104	2	517701001	124	內湖124號公園擴建工程(含補償費171,985,000元)	內湖124號公園擴建工程(含補償費171,985,00			07010501	021		1000429	BGT
07104		101	07104	2	517701001	038	景新公園更新工程	景新公園更新工程	018		07010501	045		1001223	BGT
07104		101	07104	2	517701001	039	萬慶公園更新工程	萬慶公園更新工程	019		07010501	046		1001223	BGT
07104		101	07104	2	517701001	040	前港公園更新工程	前港公園更新工程	017		07010501	044		1001223	BGT
07104		101	07104	2	517701001	041	石牌公園更新工程	石牌公園更新工程	009	1	07010501	040		1001220	BGT
07104		101	07104	2	517701001	042	復興公園更新工程	復興公園更新工程	011	1	07010501	041		1001220	BGT
07104		101	07104	2	517701001	043	公圳公園更新工程	公圳公園更新工程	013	1	07010501	042		1001220	BGT
07104		101	07104	2	517701001	044	明水公園更新工程	明水公園更新工程	015	1	07010501	043		1001220	BGT
07104		101	07104	2	517701001	A41	總工程費明細如下：	總工程費明細如下：	010	3				1000513	BGT
07104		101	07104	2	517701001	A42	總工程費明細如下：	總工程費明細如下：	012	3				1000513	BGT
07104		101	07104	2	517701001	A43	總工程費明細如下：	總工程費明細如下：	014	3				1000513	BGT
07104		101	07104	2	517701001	A44	總工程費明細如下：	總工程費明細如下：	016	3				1000513	BGT
07104		101	07104	2	517701001	097	本市防災公園大型告示牌設置工程	本市防災公園大型告示牌設置工程	028					1000712	BGT
05112		101	05112	2	227102007	073	啟明分館電梯汰換工程	啟明分館電梯汰換工程	093					1000310	BGT
05112		101	05112	2	227102007	074	消防設備汰換工程	消防設備汰換工程	094					1000310	BGT
07105		101	07105	1	520204002	602	本計畫由本市負擔之行政業務費如下：	本計畫由本市負擔之行政業務費如下：						1000310	BGT
07105		101	07105	1	520204002	G02	本計畫之總行政業務費如下：	本計畫之總行政業務費如下：						1000310	BGT
07105		101	07105	1	520203002	915	迪化污水處理廠委託代操作維護費第2期(97-100)	迪化污水處理廠委託代操作維護費第2期(97-1	006					1000312	BGT
07105		101	07105	1	520203002	909	迪化污水處理廠環境品質監測費(99-101)	迪化污水處理廠環境品質監測費(99-101)	001	2				1000315	BGT
07105		101	07105	1	520203002	910	忠孝貴陽礫間接觸曝氣氧化委託代操作費(100-103)	忠孝貴陽礫間接觸曝氣氧化委託代操作費(100	002	2				1000316	BGT
07105		101	07105	1	520203002	916	迪化污水處理廠委託代操作維護費第3期(100-103)	迪化污水處理廠委託代操作維護費第3期(100-	003	2			餘29,265,142元於103年不再編列。	1010207	BGT
07105		101	07105	1	520203002	907	迪化污水處理廠委託營運管理費第2期(98-100)	迪化污水處理廠委託營運管理費第2期(98-100	005					1000315	BGT
07101		101	07101	2	338201002	206	文山(木柵)83號公園	文山(木柵)83號公園	024					1000429	BGT
07104		101	07104	2	517701001	027	萬華406號廣場新建工程	萬華406號廣場新建工程	007	2	07010501	001	原編列98-103年連續預算、總經費41,599,727元，修正為98-101年連續預算、總經費89,404,793元。	1000331	BGT
07105		101	07105	1	520203002	917	迪化污水處理廠委託營運管理費第3期(101-103)	迪化污水處理廠委託營運管理費第3期(101-10	004	1				1000315	BGT
07105		101	07105	2	527601001	205	第3期北投及士林區支管及用戶排水設備工程	第3期北投及士林區支管及用戶排水設備工程	041	1	12011502	075		1001231	BGT
07105		101	07105	2	527601001	207	格致路及東山路附近地區分管網工程	格致路及東山路附近地區分管網工程	043	1	12011502	077		1010102	BGT
07105		101	07105	2	527601001	208	北投行義路大自然社區附近地區分管網工程	北投行義路大自然社區附近地區分管網工程	045	1	12011502	078		1010102	BGT
07105		101	07105	2	527601001	C01	第3期萬華及中正區分管網工程	第3期萬華及中正區分管網工程	034	1				1000429	BGT
07105		101	07105	2	527601001	C02	第3期大同及中山區分管網工程	第3期大同及中山區分管網工程	036	1				1000429	BGT
07105		101	07105	2	527601001	C03	第3期萬華及中正區支管及用戶排水設備工程	第3期萬華及中正區支管及用戶排水設備工程	038	1				1000429	BGT
07105		101	07105	2	527601001	C04	第3期大同及中山區支管及用戶排水設備工程	第3期大同及中山區支管及用戶排水設備工程	040	1				1000429	BGT
02126		101	02126	2	137104004		電話主機系統資本租賃	電話主機系統資本租賃		2			係95至102年連續性資本租賃計畫，租用期間8年，總經費115萬2,000元，除至上年度已編列86萬4,000元外，本年度續編第7年經費14萬4,000元，租金支付期間由廠商免費保固維修，租賃期滿後電話主機系統屬本所所有。	1000808	BGT
02126		101	02126	2	517701002		巷弄綠美化維護工程	巷弄綠美化維護工程			07010502	001		1000816	BGT
02126		101	02126	1	132801009		新移民生活適應業務及各類研習課程	新移民生活適應業務及各類研習課程			04010105	001		1000816	BGT
02127		101	02127	2	517701003	001	巷弄綠美化維護工程	巷弄綠美化維護工程			07010502	001		1000415	BGT
02127		101	02127	1	132801009	002	新移民生活適應業務及各類研習課程	新移民生活適應業務及各類研習課程			04010105	001		1000415	BGT
02128		101	02128	2	137102105		木柵市場大樓無障礙電梯裝設工程			2			木柵市場大樓無障礙電梯裝設工程分攤款係自100至101年度參建臺北市立圖書館主辦之連續性工程，該工程總經費4,676,430元，本所依所使用樓地板面積比例分攤1,270,586元（包括施工費1,155,078元、委托技術服務費80,855元、工管費23,102元、公共藝術費11,551元），本年度編列第2年度施工費1,155,078元、工管費23,102元、公共藝術費11,551元，各年度資金需求詳如本表。	1000802	BGT
02128		101	02128	2	137104040		電話主機系統資本租賃	電話主機系統資本租賃		2			96-101年連續性資本租賃。	1000802	BGT
02128		101	02128	2	137102124		文山區公所節能績效保證專案計畫照明設備改善工程			1			本工程發包執行數為567萬8,802元，已於98年9月30日完工，結餘數43萬130元整，98年執行數為210萬6,267元（包含中央補助189萬2,932元、動支第二預備金21萬3,335元），另契約價金中之357萬2,535元，分10年期付款，於每年10月31日前驗證，驗證通過後付款。99年及100年動支第二預備金辦理，自101年至108年編列延續性計畫分年核付。	1000802	BGT
02128		101	02128	1	132801060						04010105	001		1000804	BGT
02128		101	02128	2	517701060						07010502	001		1000804	BGT
02129		101	02129	1	132801002		辦理市民登山健行活動	辦理市民登山健行活動						1000405	BGT
02129		101	02129	2	137102025	025	價購新光區民活動中心	價購新光區民活動中心						1000822	BGT
02129		101	02129	2	137102026	026	九如區民活動中心增設無障礙電梯工程	九如區民活動中心增設無障礙電梯工程		2				1000719	BGT
02129		101	02129	2	137104002		電話主機系統資本租賃	電話主機系統資本租賃		2				1000719	BGT
02107		101	02107	1	120202002	010	智慧城市科技應用與生活服務整合平台功能擴充服務費	智慧城市科技應用與生活服務整合平台功能擴			02010505	001		1010102	BGT
02107		101	02107	1	120203002	004	話務系統維護服務費	話務系統維護服務費			02010203	001		1000512	BGT
02113		101	02113	2	227102001	001	打造公館水岸，構築公館藝術文化環境				06010701	001		1000818	BGT
02113		101	02113	1	220201002	002	以優質文化服務，落實市民文化權				09010309	001		1000818	BGT
11122		101	11101	1	710101005	001	本市錄影監視系統各派出所機房電費	本市錄影監視系統各派出所機房電費			02010401	001	市政白皮書計畫	1000510	BGT
11122		101	11101	2	717102000	001	檔案室隔間工程	檔案室隔間工程							
04101		101	04101	2	147102006		中山地下街電梯重置工程	中山地下街電梯重置工程		1				1000512	BGT
04101		101	04101	1	140206020		辦理本府主導或參與都市更新案之委託評選實施者等相關作業費	辦理本府主導或參與都市更新案之委託評選實		1	03010404	001		1000513	BGT
