borg	bgtyy	srcid	endyy	srcna	srcbr	prep	src0	src1	src12	src2	src3	src4	psrc4	org	cona	sysdat	usno
03101	101	137102015	092	太原五百完人建築歷史建物維護工程	太原五百完人建築歷史建物維護工	1	3	015	015	07	01		004			1000509	BGT
03101	101	137102016	092	非政府組織會館館舍漏水維修工程	非政府組織會館館舍漏水維修工程	1	3	015	015	07	01		005			1000511	BGT
03101	101	137102017	092	公民會館主題營造修繕工程	公民會館主題營造修繕工程	1	3	015	015	07	01		003			1000512	BGT
03111	101	137102001	101	洽公櫃檯、辦公區整修工程	洽公櫃檯、辦公區整修工程	1	3	016	016	03	01		001			1000504	BGT
03111	101	137102002	101	行政中心中央空調汰換工程分攤款	行政中心中央空調汰換工程分攤款	1	3	016	016	03	01		002			1000504	BGT
03115	101	137102009	092	防火區劃設計變更工程	防火區劃設計變更工程	1	3	020	020	03	01		001			1000511	BGT
03121	101	137102001	101	戶籍資料室整修工程	戶籍資料室整修工程	1	3	022	022	03	01					1000510	BGT
03121	101	137102002	101	服務臺及櫃檯整修工程	服務臺及櫃檯整修工程	1	3	022	022	03	01					1000510	BGT
03124	101	137102001	092	辦公廳地板整修工程	辦公廳地板整修工程	1	3	025	025	03	01					1000511	BGT
03103	101	227103000	092	交通及運輸設備	交通及運輸設備	1	6	005	005	06	03					1000513	BGT
03103	101	227102037	101	第二殯儀館整建工程	第二殯儀館整建工程	1	6	005	005	06	02		002			1000508	BGT
03103	101	227102038	101	第二殯儀館紙錢焚化爐汰換工程	第二殯儀館紙錢焚化爐汰換工程	1	6	005	005	06	02		004			1000508	BGT
03103	101	227102039	101	富德公墓辦公室整修工程	富德公墓辦公室整修工程	1	6	005	005	06	02		005			1000508	BGT
03103	101	227102040	101	富德靈骨樓涼亭及週邊設施改善工程	富德靈骨樓涼亭及週邊設施改善	1	6	005	005	06	02		006			1000508	BGT
03103	101	227102041	101	第一殯儀館遺體冷藏室空間擴充工程	第一殯儀館遺體冷藏室空間擴充工	1	6	005	005	06	02		008			1000508	BGT
03103	101	227102042	101	富德靈骨樓貯骨櫃增設及汰換工程	富德靈骨樓貯骨櫃增設及汰換工程	1	6	005	005	06	02		009			1000508	BGT
03103	101	227102043	101	陽明山第二靈骨塔增設貯骨櫃工程	陽明山第二靈骨塔增設貯骨櫃工程	1	6	005	005	06	02		010			1000508	BGT
03103	101	227102044	101	富德公墓壁葬工程	富德公墓壁葬工程	1	6	005	005	06	02		011			1000508	BGT
03103	101	227102045	101	陽明山第一公墓花葬區工程	陽明山第一公墓花葬區工程	1	6	005	005	06	02		012			1000510	BGT
03103	101	227102046	101	陽明山第一公墓舊辦公室維修工程	陽明山第一公墓舊辦公室維修工程	1	6	005	005	06	02		013			1000508	BGT
03112	101	137102000	092	營建工程	營建工程	1	3	017	017	03	02					1000510	BGT
04101	101	140000000	092	財務支出	財務支出	1	4	001	001							0980409	BGT
04101	101	140100000	092	一般行政	一般行政	1	4	001	001	01						0980409	BGT
04101	101	140101000	092	行政管理	行政管理	1	4	001	001	01	01					0980409	BGT
04101	101	140101020	092	一般業務	一般業務	1	4	001	001	01	01					0970804	
04101	101	140101030	092	會計業務	會計業務	1	4	001	001	01	01					0970804	
04101	101	140101040	092	人事業務	人事業務	1	4	001	001	01	01					0970804	
04101	101	140101050	092	政風業務	政風業務	1	4	001	001	01	01					0970804	
04101	101	140101060	092	資訊管理	資訊管理	1	4	001	001	01	01					0970804	
04101	101	140200000	092	財政管理	財政管理	1	4	001	001	02						0970804	
04101	101	140202000	092	菸酒暨稅務管理	菸酒暨稅務管理	1	4	001	001	02	02					0980409	BGT
04101	101	140201000	092	財務管理	財務管理	1	4	001	001	02	01					0980409	BGT
04101	101	140201030	092	基金財務及公債管理	基金財務及公債管理	1	4	001	001	02	01					0970805	BGT
04101	101	140201040	092	歲入管理	歲入管理	1	4	001	001	02	01					0970804	
04101	101	140201050	092	公營事業民營化處理	公營事業民營化處理	1	4	001	001	02	01					0970804	
04101	101	140201020	092	公務機關財務	公務機關財務	1	4	001	001	02	01					0970804	
04101	101	140202030	094	稅務督導考核管理	稅務督導考核管理	1	4	001	001	02	02		003			0970804	
04101	101	140202020	092	稅捐稽徵策劃與推行	稅捐稽徵策劃與推行	1	4	001	001	02	02		002			0970804	
04101	101	140202040	094	菸酒管理	菸酒管理	1	4	001	001	02	02		005			0970804	
04101	101	140203000	092	促參與開發業務	促參與開發業務	1	4	001	001	02	03					0980421	BGT
04101	101	140203020	092	一般金融管理	一般金融管理	1	4	001	001	02	03					0970804	
04101	101	140203030	092	基層金融管理	基層金融管理	1	4	001	001	02	03					0970804	
04101	101	140205000	092	非公用財產管理	非公用財產管理	1	4	001	001	02	05					0970804	
04101	101	140205020	092	非公用財產出售	非公用財產出售	1	4	001	001	02	05					0970804	
04101	101	140205030	092	非公用財產出租	非公用財產出租	1	4	001	001	02	05					0970804	
04101	101	140205040	092	非公用財產綜合管理	非公用財產綜合管理	1	4	001	001	02	05					0970804	
04101	101	140204000	092	公用財產管理	公用財產管理	1	4	001	001	02	04					0970804	
04101	101	140204020	092	機關學校財產管理	機關學校財產管理	1	4	001	001	02	04					0970804	
04101	101	140204030	092	產籍管理	產籍管理	1	4	001	001	02	04					0970804	
04101	101	810000000	092	債務付息支出	債務付息支出	1	21	001	001							0970804	
04101	101	813700000	092	債務付息	債務付息	1	21	001	001	03						0970804	
04101	101	813701000	092	債務付息	債務付息	1	21	001	001	03	01					0970804	
04101	101	147100000	092	建築及設備	建築及設備	1	4	001	001	05						0970804	
04101	101	147101000	092	土地購置	土地購置	1	4	001	001	05	01					1000414	BGT
04101	101	147102000	092	營建工程	營建工程	1	4	001	001	05	02					1000414	BGT
04101	101	147103000	092	交通及運輸設備	交通及運輸設備	1	4	001	001	05	03					1000414	BGT
04101	101	147104000	092	其他設備	其他設備	1	4	001	001	05	04					1000414	BGT
04101	101	144100000	092	第一預備金	第一預備金	1	4	001	001	06						0990621	BGT
04101	101	144101000	092	第一預備金	第一預備金	1	4	001	001	06	01					0970804	
04101	101	140101010	092	人員維持費	人員維持費	1	4	001	001	01	01					0980409	BGT
04101	101	140201010	092	人員維持費	人員維持費	1	4	001	001	02	01					0970804	
04101	101	140202010	092	人員維持費	人員維持費	1	4	001	001	02	02		001			0970804	
04101	101	140203010	092	人員維持費	人員維持費	1	4	001	001	02	03					0970804	
04101	101	140204010	092	人員維持費	人員維持費	1	4	001	001	02	04					0970804	
04101	101	140205010	092	人員維持費	人員維持費	1	4	001	001	02	05					0970804	
04102	101	140000000	092	財務支出	財務支出	1	4	002	002							0970805	
04102	101	140100000	092	一般行政	一般行政	1	4	002	002	01						0970805	
04102	101	140101000	092	行政管理	行政管理	1	4	002	002	01	01					0970805	
04102	101	140101001	092	人員維持費	人員維持費	1	4	002	002	01	01					0970805	
04102	101	140101002	092	一般業務	一般業務	1	4	002	002	01	01					0970805	
04102	101	140101003	092	會計業務	會計業務	1	4	002	002	01	01					0970805	
04102	101	140101004	092	人事業務	人事業務	1	4	002	002	01	01					0970805	
04102	101	140101005	092	政風業務	政風業務	1	4	002	002	01	01					0970805	
04102	101	140101006	092	企劃服務業務	企劃服務業務	1	4	002	002	01	01					0970805	
04102	101	140101007	092	監察業務	監察業務	1	4	002	002	01	01					0970804	
04102	101	140200000	092	稅捐稽徵業務	稅捐稽徵業務	1	4	002	002	02						0970805	
04102	101	140201000	093	財產稅稽徵	財產稅稽徵	1	4	002	002	02	01					0970805	
04102	101	140201001	093	人員維持費	人員維持費	1	4	002	002	02	01					0970805	
04102	101	140201002	093	地價稅稽徵業務	地價稅稽徵業務	1	4	002	002	02	01					0970805	
04102	101	140201003	093	土地增值稅稽徵業務	土地增值稅稽徵業務	1	4	002	002	02	01					0970805	
04102	101	140202000	093	機會稅稽徵	機會稅稽徵	1	4	002	002	02	02					0970805	
04102	101	140202001	093	人員維持費	人員維持費	1	4	002	002	02	02					0970805	
04102	101	140202002	093	印花稅稽徵業務	印花稅稽徵業務	1	4	002	002	02	02					0970805	
04102	101	140203000	093	稅務管理	稅務管理	1	4	002	002	02	03					0970805	
04102	101	140203001	093	人員維持費	人員維持費	1	4	002	002	02	03					0970805	
04102	101	140203002	093	清理欠稅	清理欠稅	1	4	002	002	02	03					0970805	
04102	101	140204000	093	違章及行政救濟	違章及行政救濟	1	4	002	002	02	04					0970805	
04102	101	140204001	093	人員維持費	人員維持費	1	4	002	002	02	04					0970805	
04102	101	140204002	093	處理違章、查緝及行政救濟業務	處理違章、查緝及行政救濟業務	1	4	002	002	02	04					0970805	
04102	101	140205000	093	電子處理資料	電子處理資料	1	4	002	002	02	05					0970805	
04102	101	140205001	093	人員維持費	人員維持費	1	4	002	002	02	05					0970805	
04102	101	140205002	093	資訊業務	資訊業務	1	4	002	002	02	05					0970805	
04102	101	140205003	092	普查業務	普查業務	1	4	002	002	02	05					0970804	
04102	101	147100000	092	建築及設備	建築及設備	1	4	002	002	03						0970805	
04102	101	147102000	092	營建工程	營建工程	1	4	002	002	03	01					0970805	
04102	101	147104000	092	其他設備	其他設備	1	4	002	002	03	02					0970805	
04102	101	147102001	097	總處辦公大樓搬遷室內裝修工程委託規劃設計監造	總處辦公大樓搬遷委託規劃設計	1	4	002	002	03	01					1000516	BGT
04102	101	147102002	097	分處辦公廳舍空調系統汰換工程	分處辦公廳舍空調系統汰換工程	1	4	002	002	03	01					1000510	BGT
04102	101	147102003	094	配合桂林大樓電梯更新工程	配合桂林大樓電梯更新工程	1	4	002	002	03	01					0970805	
04102	101	147102004	094	配合松江大樓屋頂防漏工程	配合松江大樓屋頂防漏工程	1	4	002	002	03	01		003			0980309	BGT
04102	101	147102005	098	配合文山區政大樓分設電錶裝置工程	配合文山區政大樓分設電錶裝置程	1	4	002	002	03	01		004			0980309	BGT
04102	101	147102006	098	配合文山區政大樓空調冰水主機更新工程	配合文山區政大樓空調冰水主機程	1	4	002	002	03	01		005			0980309	BGT
04102	101	147102007	098	配合各行政中心修繕工程	配合各行政中心修繕工程	1	4	002	002	03	01		003			0980318	BGT
04102	101	147102008	098	配合中正區行政中心空調汰換工程	配合中正區行政中心空調汰換工程	1	4	002	002	03	01					0970805	
04102	101	147102009	098	配合大同區行政中心設置哺乳室工程	配合大同區行政中心設置哺乳室工	1	4	002	002	03	01					0970805	
04102	101	147104001	094	汰換及新購電腦設備	汰換及新購電腦設備	1	4	002	002	03	03					0970804	
04102	101	147104002	094	其他	其他	1	4	002	002	03	03					0970804	
04102	101	147104003	093	其他	其他	1	4	002	002	03	02					0970804	
04102	101	147104004	092	88年度擴充電腦設備(五年租購)	88年度擴充電腦設備(五年租購)	1	4	002	002	04	02					0970804	
04102	101	147104005	092	89年度擴充電腦設備(五年租購)	89年度擴充電腦設備(五年租購)	1	4	002	002	04	02					0970804	
04102	101	147104006	092	90年度擴充電腦設備(三年租購)	90年度擴充電腦設備(三年租購)	1	4	002	002	04	02					0970804	
04102	101	147104007	092	其他	其他	1	4	002	002	04	02					0970804	
04102	101	147102010	098	永樂市場大樓7樓檔案室搬遷及裝修工程	永樂市場大樓7樓檔案室搬遷及裝	1	4	002	002	03	01		002			0970820	BGT
04102	101	147102011	092	總處用電系統改善工程	總處用電系統改善工程	1	4	002	002	04	01					0970804	
04102	101	147102012	092	士林分處辦公室整修工程	士林分處辦公室整修工程	1	4	002	002	04	01					0970804	
04102	101	147102013	092	大安分處廁所及茶水間地磚汰換工程	大安分處廁所及茶水間地磚汰換工	1	4	002	002	04	01					0970804	
04102	101	147102014	092	士林分處廁所整修工程	士林分處廁所整修工程	1	4	002	002	04	01					0970804	
04102	101	147102015	092	中北分處辦公室整修工程	中北分處辦公室整修工程	1	4	002	002	04	01					0970804	
04102	101	147102016	092	中南分處辦公室整修工程	中南分處辦公室整修工程	1	4	002	002	04	01					0970804	
04102	101	147102017	092	南港分處辦公室整修工程	南港分處辦公室整修工程	1	4	002	002	04	01					0970804	
04102	101	147102018	092	松山分處辦公室整修工程	松山分處辦公室整修工程	1	4	002	002	04	01					0970804	
04102	101	147102019	092	內湖分處辦公室整修工程	內湖分處辦公室整修工程	1	4	002	002	04	01					0970804	
04102	101	147102020	092	總處辦公室調整整修工程	總處辦公室調整整修工程	1	4	002	002	04	01					0970804	
04102	101	140201004	093	房屋稅稽徵業務	房屋稅稽徵業務	1	4	002	002	02	01					0970805	
04102	101	140201005	093	契稅稽徵業務	契稅稽徵業務	1	4	002	002	02	01					0970805	
04102	101	140202003	093	娛樂稅稽徵業務	娛樂稅稽徵業務	1	4	002	002	02	02					0970805	
04102	101	140202004	093	使用牌照稅稽徵業務	使用牌照稅稽徵業務	1	4	002	002	02	02					0970805	
04102	101	140203003	093	管理業務	管理業務	1	4	002	002	02	03					0970805	
04101	101	140202050	094	臺北市經濟發展委員會	臺北市經濟發展委員會	1	4	001	001	02	02		004			0970804	
04101	101	820000000	000	還本付息事務支出	還本付息事務支出	1	22	001	001							0970804	
04101	101	823800000	000	債務管理	債務管理	1	22	001	001	04						0970804	
04101	101	823801000	000	債務管理	債務管理	1	22	001	001	04	01					0970804	
04101	101	140206000	092	非公用財產開發	非公用財產開發	1	4	001	001	02	06					0970804	
04101	101	140206010	092	人員維持費	人員維持費	1	4	001	001	02	06					0970804	
04101	101	140207000	092	支付業務	支付業務	1	4	001	001	02	07					0970804	
04101	101	140207010	092	人員維持費	人員維持費	1	4	001	001	02	07					0970804	
04101	101	140207020	092	支付管制業務	支付管制業務	1	4	001	001	02	07					0970804	
04101	101	140207040	092	支付帳務及資料處理	支付帳務及資料處理	1	4	001	001	02	07					0970804	
04101	101	140207030	092	庫款支付作業	庫款支付作業	1	4	001	001	02	07					0970804	
04101	101	140203040	092	臺北市經濟發展委員會	臺北市經濟發展委員會	1	4	001	001	02	03					0970804	
04101	101	140203050	092	促進民間參與公共建設與開發業務	促進民間參與公共建設與開發業務	1	4	001	001	02	03					0900101	BGT
04101	101	140206020	092	非公用財產開發	非公用財產開發	1	4	001	001	02	06					0970804	
04101	101	147102001	092	東區地下街冷卻水塔爬梯護籠及工作檯改善工程	東區地下街冷卻水塔爬梯護籠工程	1	4	001	001	05	02		011			1000401	BGT
04101	101	147102002	092	東區地下街火警受信總機(含附屬設備)重置工程	東區地下街火警受信總機重置	1	4	001	001	05	02		012			1000401	BGT
04101	101	147102003	092	東區及中山地下街出入口燈箱重置工程	東區及中山地下街出入口燈箱	1	4	001	001	05	02		013			1000401	BGT
04101	101	147102004	092	士林區承德路5段78號市有建物污水系統接管工程	士林區承德路5段市有建物污水系	1	4	001	001	05	02		010			1000401	BGT
04101	101	140206040	092	支付帳務及資料處理	支付帳務及資料處理	1	4	001	001	02	06					0970804	
04101	101	140206030	092	庫款支付作業	庫款支付作業	1	4	001	001	02	06					0970804	
04101	101	143900000	096	接受補助業務支出	接受補助業務支出	1	4	001	001	08						0980804	BGT
04101	101	143901000	092	接受中央政府補助業務支出	接受中央政府補助業務支出	1	4	001	001	08	01					0970804	
04101	101	147102005	092	檔案庫房修建工程	檔案庫房修建工程	1	4	001	001	05	02		001			1000401	BGT
04101	101	147102006	092	中山地下街電梯重置工程	中山地下街電梯重置工程	1	4	001	001	05	02		005			1000401	BGT
04101	101	147102007	092	中山地下街出入口屋頂更新工程	中山地下街出入口屋頂更新工程	1	4	001	001	05	02		008			1000401	BGT
04101	101	147102008	092	中山地下街M14冰水主機重置工程	中山地下街M14冰水主機重置工程	1	4	001	001	05	02		006			1000401	BGT
04101	101	147102009	092	中山地下街側牆間接照明玻璃改善工程	中山地下街側牆間接照明玻璃改善	1	4	001	001	05	02		009			1000401	BGT
04101	101	147102010	092	東區及中山地下街部分無障礙土建設施改善工程	東區及中山地下街無障礙設施	1	4	001	001	05	02		003			1000401	BGT
04101	101	147102011	092	西門地下街智慧圖書館空調改善工程	西門地下街智慧圖書館空調改善	1	4	001	001	05	02		008			1000401	BGT
04101	101	140208000	092	電子資料處理	電子資料處理	1	4	001	001	02	08					0970804	
04101	101	140208010	092	人員維持費	人員維持費	1	4	001	001	02	08					0970804	
04101	101	140208020	092	資訊業務	資訊業務	1	4	001	001	02	08					0970804	
04101	101	143902000	092	接受中央各部會補助業務支出	接受中央各部會補助業務支出	1	4	001	001	08	02					0970804	
04101	101	143902001	092	辦理私劣菸品查緝及取締	辦理私劣菸品查緝及取締	1	4	001	001	08	02					0970804	
04101	101	143902002	092	辦理96查緝私劣菸品業務	辦理96查緝私劣菸品業務	1	4	001	001	08	02					0970804	
04101	101	143901001	092	辦理促進民間參與公共建設	辦理促進民間參與公共建設	1	4	001	001	08	01					0970804	
04101	101	148300000	096	接受補助建設支出	接受補助建設支出	1	4	001	001	07						0990621	BGT
04101	101	148302000	096	接受中央各部會補助建設支出	接受中央各部會補助建設支出	1	4	001	001	07	02					1000414	BGT
04101	101	147102012	092	中山地下街展示牌重置工程	中山地下街展示牌重置工程	1	4	001	001	05	02		004			1000401	BGT
04101	101	147102013	092	中山地下街水景廣場改善工程	中山地下街水景廣場改善工程	1	4	001	001	05	02		007			1000401	BGT
04101	101	147102014	092	拆除窳陋公有房地暨設置簡易運動設施及綠美化工程	拆除窳陋公有房地暨設置簡易運動	1	4	001	001	05	01		001			0980415	BGT
04101	101	148302001	096	辦理查緝私劣菸品業務	辦理查緝私劣菸品業務	1	4	001	001	07	02					0970804	
04101	101	140208030	092	財產管理系統整合開發案	財產管理系統整合開發案	1	4	001	001	02	08					0970811	BGT
04101	101	140202060	094	金融管理	金融管理	1	4	001	001	02	02		006			0980410	BGT
04101	101	147102015	092	檔案庫房修建工程	檔案庫房修建工程	1	4	001	001	05	02		007			1000401	BGT
04101	101	147102016	092	東區地下街龍門廣場休憩椅改善工程	東區地下街龍門廣場休憩椅改善工	1	4	001	001	05	01		008			0980415	BGT
04101	101	147102017	092	東區地下街地下室暫時卸貨區地坪改善工程	東區地下街地下室暫時卸貨區地程	1	4	001	001	05	02		009			0980511	BGT
04101	101	147102018	092	西門地下街防火門電磁扣改善工程	西門地下街防火門電磁扣改善工程	1	4	001	001	05	02		010			0980415	BGT
04101	101	147102019	092	中山地下街出入口屋頂更新工程	中山地下街出入口屋頂更新工程	1	4	001	001	05	01		006			0980415	BGT
04101	101	147102020	092	中山地下街給水系統重置工程	中山地下街給水系統重置工程	1	4	001	001	05	02		007			0980415	BGT
04101	101	147102021	092	中山地下街排煙系統(排煙受信總機及附屬設備)重置工程	中山地下街排煙系統(排煙受信總)	1	4	001	001	05	02		011			0980501	BGT
04101	101	147102022	092	中山地下街燈箱指標更新改善工程	中山地下街燈箱指標更新改善工?	1	4	001	001	05	01		009			0980430	BGT
04101	101	148302002	096	窳陋公有房地拆除暨綠美化與公有閒置空地綠美化等工程	窳陋公有房地拆除暨綠美化與公程	1	4	001	001	07	01					0980725	BGT
04101	101	147102023	092	窳陋公有房地拆除綠化、或立面、圍牆（籬）改造工程	窳陋公有房地拆除綠化、或立面	1	4	001	001	05	02		014			0990402	BGT
04101	101	148301000	096	接受中央政府補助建設支出	接受中央政府補助建設支出	1	4	001	001	07	01					1000414	BGT
04101	101	147102024	092	拆除窳陋公有房地辦理綠美化等與公有建物立面改造工程	拆除窳陋公有房地辦理綠美化等與	1	4	001	001	05	02					0990624	BGT
06105	101	313900000	099	接受補助業務支出	接受補助業務支出	1	7	004	004	08						0991027	BGT
06105	101	310302005	092	希望就業專案	希望就業專案	1	7	004	004	03	02					1001228	BGT
04101	100	148301002	096	臺北市萬華區康定路義消分隊建物拆除及綠美化工程	臺北市萬華區康定路義消分隊建	1	04	001	001	07	02					1000601	BGT
05111	101	210000000	092	教育支出	教育支出	1	5	002	002							1000720	BGT
05111	101	210200000	092	教育資源管理	教育資源管理	1	5	002	002	01						0970811	
05111	101	210201000	092	各項教育業務	各項教育業務	1	5	002	002	01	01					0970811	
05111	101	214100000	092	第一預備金	第一預備金	1	5	002	002	03						0970813	BGT
05111	101	214101000	092	第一預備金	第一預備金	1	5	002	002	03	01					0970811	
05113	101	220000000	092	文化支出	文化支出	1	6	007	007							0990627	BGT
05113	101	220100000	092	一般行政	一般行政	1	6	007	007	01						0980810	BGT
05113	101	220101000	092	行政管理	行政管理	1	6	007	007	01	01					0970811	
05113	101	220101001	092	人員維持費	人員維持費	1	6	007	007	01	01					0970811	
05113	101	220101002	092	一般業務	一般業務	1	6	007	007	01	01					0970811	
05113	101	220101003	092	會計業務	會計業務	1	6	007	007	01	01					0970811	
05113	101	220101004	092	人事業務	人事業務	1	6	007	007	01	01					0970811	
05113	101	220101005	092	政風業務	政風業務	1	6	007	007	01	01					0970811	
05113	101	220101006	092	自行研究計畫-台灣黑熊環境和行為變化	台灣黑熊環境和行為變化	1	6	007	007	01	01					0970811	
05113	101	220200000	092	動物園業務	動物園業務	1	6	007	007	02						0970811	
05113	101	220201000	092	動物保育展示	動物保育展示	1	6	007	007	02	01					0970811	
05113	101	220201001	092	人員維持費	人員維持費	1	6	007	007	02	01		001			0970811	
05113	101	220201002	092	動物保育管理業務	動物保育管理業務	1	6	007	007	02	01		002			0970811	
05113	101	220201003	092	動物展示與飼養技術發展	動物展示與飼養技術發展	1	6	007	007	02	01		003			0970811	
05113	101	220201004	092	野生動物長期繁殖發展	野生動物長期繁殖發展	1	6	007	007	02	01		004			0970811	
05113	101	220201005	092	國內外動物園專業業務交流	國內外動物園專業業務交流	1	6	007	007	02	01		005			0970811	
05113	101	220201006	092	委外辦理2004世界動物園暨水族館年會等活動	委外辦理2004年世界動物園年會	1	6	007	007	02	01					0970811	
05113	101	220201007	092	自行研究計畫-本土野生哺乳類飼養標準建立	本土野生哺乳類飼養標準建立	1	6	007	007	02	01					0970811	
05113	101	220201008	092	自行研究計畫-野生哺乳及兩棲爬蟲資源調查	野生哺乳及兩棲爬蟲資源調查	1	6	007	007	02	01					0970811	
05113	101	220201010	092	自行研究計畫-社會性昆蟲飼養與展示	社會性昆蟲飼養與展示	1	6	007	007	02	01					0970811	
05113	101	220201011	092	自行研究計畫-雲豹之保育繁殖	雲豹之保育繁殖	1	6	007	007	02	01					0970811	
05113	101	220202000	092	環境生態保育	環境生態保育	1	6	007	007	02	02					0970811	
05113	101	220202001	092	人員維持費	人員維持費	1	6	007	007	02	02					0970811	
05113	101	220202002	092	生態保育管理業務	生態保育管理業務	1	6	007	007	02	02					0970811	
05113	101	220202003	092	本土植物生態展示	本土植物生態展示	1	6	007	007	02	02					0970811	
05113	101	220202004	092	環境整理及設施維護管理	環境整理及設施維護管理	1	6	007	007	02	02					0970811	
05113	101	220202005	092	植物生態景觀及園區園藝管理	植物生態景觀及園區園藝管理	1	6	007	007	02	02					0970811	
05113	101	220202006	092	污染控制及污染處理業務	污染控制及污染處理業務	2	6	007	007	02	02					0970811	
05113	101	220202007	092	樹籍資料調查計畫	樹籍資料調查計畫	1	6	007	007	02	02					0970811	
05113	101	220202008	092	生態、環保與動物意象綠美化環境教育	生態、環保與動物意象綠美化環境	1	6	007	007	02	02					0990329	BGT
05113	101	220203000	092	教育推廣	教育推廣	1	6	007	007	02	03					0970811	
05113	101	220203001	092	人員維持費	人員維持費	1	6	007	007	02	03		001			0970811	
05113	101	220203002	092	教育推廣業務	教育推廣業務	1	6	007	007	02	03		002			0970811	
05113	101	220203003	092	參觀導覽解說服務	參觀導覽解說服務	1	6	007	007	02	03		003			0970811	
05113	101	220203004	092	志工組訓及運作	志工組訓及運作	1	6	007	007	02	03		004			0970811	
05113	101	220203005	092	館區及視聽教育活動及服務	館區及視聽教育活動及服務	1	6	007	007	02	03		005			0970811	
05113	101	220203006	092	加強宣導自然保育與愛護動物觀念	加強宣導自然保育與愛護動物觀念	1	6	007	007	02	03		006			0970811	
05113	101	220203007	092	結合中小學校推展環境教育	結合中小學校推展環境教育	1	6	007	007	02	03		007			0970811	
05113	101	220203008	092	動物生態及恐龍博物館展示與管理	動物生態及恐龍博物館展示與管理	1	6	007	007	02	03		008			0970811	
05113	101	220203009	092	動物專業圖書管理及資訊服務	動物專業圖書管理及資訊服務	1	6	007	007	02	03		009			0970811	
05113	101	220203010	092	自行研究計畫-教育中心展示更新計畫	教育中心展示更新計畫	1	6	007	007	02	03					0970811	
05113	101	220204000	092	動物醫療保健	動物醫療保健	1	6	007	007	02	04					0970811	
05113	101	220204001	092	人員維持費	人員維持費	1	6	007	007	02	04		001			0970811	
05113	101	220204002	092	動物醫療業務	動物醫療業務	1	6	007	007	02	04		002			0970811	
05113	101	220204003	092	動物疾病診斷治療	動物疾病診斷治療	1	6	007	007	02	04		003			0970811	
05113	101	220204004	092	動物病理檢驗及研究	動物病理檢驗及研究	1	6	007	007	02	04		004			0970811	
05113	101	220204005	092	野生動物醫學推廣與建教合作	野生動物醫學推廣與建教合作	1	6	007	007	02	04		005			0970811	
05113	101	220204006	092	標本製作業務	標本製作業務	1	6	007	007	02	04		006			0970811	
05113	101	220204007	092	自行研究計畫-營養性疾病的調查與研究	營養性疾病的調查與研究	1	6	007	007	02	04					0970811	
05113	101	220204008	092	自行研究計畫-野生動物疾病醫控與防治體係	野生動物疾病醫控與防治體係	1	6	007	007	02	04					0970811	
05113	101	220204009	092	自行研究計畫-鳥類性別鑑定初探	鳥類性別鑑定初探	1	6	007	007	02	04					0970811	
05113	101	220205000	092	遊客服務	遊客服務	1	6	007	007	02	05					0970811	
05113	101	220205001	092	人員維持費	人員維持費	1	6	007	007	02	05		001			0970811	
05113	101	220205002	092	服務管理業務	服務管理業務	1	6	007	007	02	05		002			0970811	
05113	101	220205003	092	交通服務	交通服務	1	6	007	007	02	05		003			0970811	
05113	101	220205004	092	遊憩服務	遊憩服務	1	6	007	007	02	05		004			0970811	
05113	101	220205005	092	醫療服務	醫療服務	1	6	007	007	02	05		005			0970811	
05113	101	220205006	092	安全維護服務	安全維護服務	1	6	007	007	02	05		006			0970811	
05113	101	220205007	092	體能鍛練場服務	體能鍛練場服務	1	6	007	007	02	05					0970811	
05113	101	220205008	098	園外服務中心鋪位補助金	園外服務中心鋪位補助金	1	6	007	007	02	05					0970811	
05113	101	220206000	092	機械及設備維護	機械及設備維護	1	6	007	007	02	06					0970811	
05113	101	220206001	092	人員維持費	人員維持費	1	6	007	007	02	06		001			0970811	
05113	101	220206002	092	機械及設備維護業務	機械及設備維護業務	1	6	007	007	02	06		002			0970811	
05113	101	220206003	092	高壓特高壓電系統管理維護	高壓特高壓電系統管理維護	1	6	007	007	02	06					0970811	
05113	101	220206004	092	低壓電照明系統管理維護	低壓電照明系統管理維護	1	6	007	007	02	06					0970811	
05113	101	220206005	092	給排水衛生消防系統管理維護	給排水衛生消防系統管理維護	1	6	007	007	02	06		003			0970811	
05113	101	220206006	092	空調冷凍冷藏系統管理維護	空調冷凍冷藏系統管理維護	1	6	007	007	02	06		004			0970811	
05113	101	220206007	092	機械及通訊系統管理維護	機械及通訊系統管理維護	1	6	007	007	02	06		005			0970811	
05113	101	220201009	092	自行研究計畫-貓科動物行為及環境豐富化	貓科動物行為及環境豐富化	1	6	007	007	02	01					0970811	
05113	101	220101007	092	自行研究計畫-熊科動物生殖生理與人工繁殖	自行研究計畫-熊科動物生殖生理	1	6	007	007	01	01					0970811	
05113	101	220201012	092	自行研就計畫-鞘翅目昆蟲之飼養與展示研究	鞘翅目昆蟲之飼養與展示	1	6	007	007	02	01					0970811	
05113	101	220201013	092	保育計畫-種緣與數量調查	種緣與數量調查	1	6	007	007	02	01					0970811	
05113	101	220201014	093	自行研究計畫-大台北地區初級淡水魚類相	大台北地區初級淡水魚類相	1	6	007	007	02	01					0970811	
05113	101	220204010	092	自行研究計畫-DNA陣列野生鳥類性別鑑定初探	自行研究計畫-DNA陣列野生鳥類探	1	6	007	007	02	04					0970811	
05113	101	227100000	092	建築及設備	建築及設備	1	6	007	007	03						0970811	
